FrameCount, FrameTime, validExpressions,BrowLowererL, BrowLowererR, CheekPuffL, CheekPuffR, CheekRaiserL, CheekRaiserR, CheekSuckL, CheekSuckR, ChinRaiserB, ChinRaiserT, DimplerL, DimplerR, EyesClosedL, EyesClosedR, EyesLookDownL, EyesLookDownR, EyesLookLeftL, EyesLookLeftR, EyesLookRightL, EyesLookRightR, EyesLookUpL, EyesLookUpR, InnerBrowRaiserL, InnerBrowRaiserR, JawDrop, JawSidewaysLeft, JawSidewaysRight, JawThrust, LidTightenerL, LidTightenerR, LipCornerDepressorL, LipCornerDepressorR, LipCornerPullerL, LipCornerPullerR, LipFunnelerLB, LipFunnelerLT, LipFunnelerRB, LipFunnelerRT, LipPressorL, LipPressorR, LipPuckerL, LipPuckerR, LipStretcherL, LipStretcherR, LipSuckLB, LipSuckLT, LipSuckRB, LipSuckRT, LipTightenerL, LipTightenerR, LipsToward, LowerLipDepressorL, LowerLipDepressorR, MouthLeft, MouthRight, NoseWrinklerL, NoseWrinklerR, OuterBrowRaiserL, OuterBrowRaiserR, UpperLidRaiserL, UpperLidRaiserR, UpperLipRaiserL, UpperLipRaiserR, Max,UpperFaceConfidence, LowerFaceConfidence
1,0,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
2,0.02,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3,0.3533334,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4,0.4293053,True,,0.004002376,0.001780472,0.05230035,0.05195209,0.2838954,0.267753,0,0,0.1777568,0.2125394,0.01064544,0.02100322,0,0.001784666,5.219428E-12,0.001784666,0.01796813,0.03875908,0,0,0,0,0.003890797,0.004973974,0.03651411,0.04520822,0.06027677,0.07200208,0.003161342,1.412446E-21,0.07110978,0.05165908,0.1226076,0.1421672,0.02785188,0.04941679,0.02785216,0.0343343,2.522337E-44,2.522337E-44,0.07099889,0.0809204,0.02311321,0.02236857,0.06881247,0.05116064,0.06489717,0.04659872,0.05256379,0.04321966,0.08992832,0.001974418,7.909354E-05,0.01064515,0.01168249,0.2566437,0.2634454,0.004043365,0.01536719,0,0,0.2212838,0.290265,1,0
5,0.4630695,True,,0.0100529,0.004495845,0.0474222,0.05248724,0.3000464,0.2900853,0,0,0.1673531,0.2075426,0.01064534,0.02110296,0,0.001111498,3.678545E-12,0.001111498,0.01175414,0.03254642,0,0,0,0,0.003133413,0.003977137,0.03898797,0.04379739,0.06224094,0.07342178,0.001919791,9.954632E-22,0.07265833,0.05895071,0.1207589,0.1344967,0.02483918,0.0463632,0.0248394,0.03349847,1.821688E-44,1.821688E-44,0.07260024,0.07895501,0.01597518,0.02201887,0.07093953,0.05211495,0.06455947,0.04989055,0.05927281,0.04292841,0.09118953,0.001170906,5.403356E-05,0.01064513,0.01134266,0.2705772,0.2721357,0.003254927,0.01401134,0,0,0.2181852,0.2821743,1,0
6,0.4719166,True,,0.01072689,0.00384655,0.04978153,0.05278392,0.2947209,0.2695369,0,0,0.1631768,0.1977225,0.01064526,0.01567866,0,0.0007064773,2.592566E-12,0.0007064774,0.01175414,0.03254642,0,0,0,0,0.003528562,0.004210416,0.04039244,0.04317958,0.06308297,0.07400583,0.001194453,7.01583E-22,0.0734615,0.0617296,0.1128307,0.123391,0.02802819,0.04475445,0.02802838,0.03296733,1.261169E-44,1.261169E-44,0.06864914,0.07760157,0.01756545,0.02178612,0.06735916,0.05260265,0.05830633,0.04687554,0.06185315,0.04913496,0.09098062,0.0007139973,3.711076E-05,0.01064512,0.01111791,0.2660649,0.2651573,0.002632264,0.01514966,0,0,0.2091511,0.2713649,1,0
7,0.4842247,True,,0.01072689,0.00384655,0.04978153,0.05278392,0.2947209,0.2695369,0,0,0.1631768,0.1977225,0.01064526,0.01567866,0,0.0007064773,2.592566E-12,0.0007064774,0.01175414,0.03254642,0,0,0,0,0.003528562,0.004210416,0.04039244,0.04317958,0.06308297,0.07400583,0.001194453,7.01583E-22,0.0734615,0.0617296,0.1128307,0.123391,0.02802819,0.04475445,0.02802838,0.03296733,1.261169E-44,1.261169E-44,0.06864914,0.07760157,0.01756545,0.02178612,0.06735916,0.05260265,0.05830633,0.04687554,0.06185315,0.04913496,0.09098062,0.0007139973,3.711076E-05,0.01064512,0.01111791,0.2660649,0.2651573,0.002632264,0.01514966,0,0,0.2091511,0.2713649,1,0
8,0.4996955,True,,0.01072689,0.00384655,0.04978153,0.05278392,0.2947209,0.2695369,0,0,0.1631768,0.1977225,0.01064526,0.01567866,0,0.0007064773,2.592566E-12,0.0007064774,0.01175414,0.03254642,0,0,0,0,0.003528562,0.004210416,0.04039244,0.04317958,0.06308297,0.07400583,0.001194453,7.01583E-22,0.0734615,0.0617296,0.1128307,0.123391,0.02802819,0.04475445,0.02802838,0.03296733,1.261169E-44,1.261169E-44,0.06864914,0.07760157,0.01756545,0.02178612,0.06735916,0.05260265,0.05830633,0.04687554,0.06185315,0.04913496,0.09098062,0.0007139973,3.711076E-05,0.01064512,0.01111791,0.2660649,0.2651573,0.002632264,0.01514966,0,0,0.2091511,0.2713649,1,0
9,0.5132191,True,,0.01072689,0.00384655,0.04978153,0.05278392,0.2947209,0.2695369,0,0,0.1631768,0.1977225,0.01064526,0.01567866,0,0.0007064773,2.592566E-12,0.0007064774,0.01175414,0.03254642,0,0,0,0,0.003528562,0.004210416,0.04039244,0.04317958,0.06308297,0.07400583,0.001194453,7.01583E-22,0.0734615,0.0617296,0.1128307,0.123391,0.02802819,0.04475445,0.02802838,0.03296733,1.261169E-44,1.261169E-44,0.06864914,0.07760157,0.01756545,0.02178612,0.06735916,0.05260265,0.05830633,0.04687554,0.06185315,0.04913496,0.09098062,0.0007139973,3.711076E-05,0.01064512,0.01111791,0.2660649,0.2651573,0.002632264,0.01514966,0,0,0.2091511,0.2713649,1,0
10,0.5280778,True,,0.01072689,0.00384655,0.04978153,0.05278392,0.2947209,0.2695369,0,0,0.1631768,0.1977225,0.01064526,0.01567866,0,0.0007064773,2.592566E-12,0.0007064774,0.01175414,0.03254642,0,0,0,0,0.003528562,0.004210416,0.04039244,0.04317958,0.06308297,0.07400583,0.001194453,7.01583E-22,0.0734615,0.0617296,0.1128307,0.123391,0.02802819,0.04475445,0.02802838,0.03296733,1.261169E-44,1.261169E-44,0.06864914,0.07760157,0.01756545,0.02178612,0.06735916,0.05260265,0.05830633,0.04687554,0.06185315,0.04913496,0.09098062,0.0007139973,3.711076E-05,0.01064512,0.01111791,0.2660649,0.2651573,0.002632264,0.01514966,0,0,0.2091511,0.2713649,1,0
11,0.542084,True,,0.01149216,0.002699081,0.04920791,0.0530551,0.3012429,0.2727291,0,0,0.1657894,0.208681,0.01064518,0.01659543,0,0.0002996501,1.287751E-12,0.0002996501,0.03963766,0.06042948,0,0,0,0,0.003099631,0.002729569,0.04171193,0.04733144,0.06365453,0.07246639,0.01531366,3.484828E-22,0.06904588,0.06337658,0.1197799,0.1336422,0.02571576,0.04608638,0.02571589,0.03568282,5.605194E-45,5.605194E-45,0.08831308,0.09344421,0.01945586,0.02152381,0.07187962,0.04556943,0.06137573,0.04419193,0.05728997,0.0504077,0.09170585,0.0002839374,1.772582E-05,0.01064511,0.01086644,0.2661133,0.2724634,0.001740112,0.01452612,0,0,0.2110761,0.2766373,1,0
12,0.5552068,True,,0.01149216,0.002699081,0.04920791,0.0530551,0.3012429,0.2727291,0,0,0.1657894,0.208681,0.01064518,0.01659543,0,0.0002996501,1.287751E-12,0.0002996501,0.03963766,0.06042948,0,0,0,0,0.003099631,0.002729569,0.04171193,0.04733144,0.06365453,0.07246639,0.01531366,3.484828E-22,0.06904588,0.06337658,0.1197799,0.1336422,0.02571576,0.04608638,0.02571589,0.03568282,5.605194E-45,5.605194E-45,0.08831308,0.09344421,0.01945586,0.02152381,0.07187962,0.04556943,0.06137573,0.04419193,0.05728997,0.0504077,0.09170585,0.0002839374,1.772582E-05,0.01064511,0.01086644,0.2661133,0.2724634,0.001740112,0.01452612,0,0,0.2110761,0.2766373,1,0
13,0.5684516,True,,0.01149216,0.002699081,0.04920791,0.0530551,0.3012429,0.2727291,0,0,0.1657894,0.208681,0.01064518,0.01659543,0,0.0002996501,1.287751E-12,0.0002996501,0.03963766,0.06042948,0,0,0,0,0.003099631,0.002729569,0.04171193,0.04733144,0.06365453,0.07246639,0.01531366,3.484828E-22,0.06904588,0.06337658,0.1197799,0.1336422,0.02571576,0.04608638,0.02571589,0.03568282,5.605194E-45,5.605194E-45,0.08831308,0.09344421,0.01945586,0.02152381,0.07187962,0.04556943,0.06137573,0.04419193,0.05728997,0.0504077,0.09170585,0.0002839374,1.772582E-05,0.01064511,0.01086644,0.2661133,0.2724634,0.001740112,0.01452612,0,0,0.2110761,0.2766373,1,0
14,0.5834383,True,,0.01149216,0.002699081,0.04920791,0.0530551,0.3012429,0.2727291,0,0,0.1657894,0.208681,0.01064518,0.01659543,0,0.0002996501,1.287751E-12,0.0002996501,0.03963766,0.06042948,0,0,0,0,0.003099631,0.002729569,0.04171193,0.04733144,0.06365453,0.07246639,0.01531366,3.484828E-22,0.06904588,0.06337658,0.1197799,0.1336422,0.02571576,0.04608638,0.02571589,0.03568282,5.605194E-45,5.605194E-45,0.08831308,0.09344421,0.01945586,0.02152381,0.07187962,0.04556943,0.06137573,0.04419193,0.05728997,0.0504077,0.09170585,0.0002839374,1.772582E-05,0.01064511,0.01086644,0.2661133,0.2724634,0.001740112,0.01452612,0,0,0.2110761,0.2766373,1,0
15,0.5989034,True,,0.009194246,0.002397872,0.05083001,0.05311639,0.2999896,0.282016,0,0,0.167337,0.2105262,0.01064515,0.01847732,0,0.0006913464,9.075753E-13,0.0006913464,0.03963764,0.06042947,0,0,0,0,0.003501494,0.003203066,0.04201826,0.04508714,0.05900583,0.06907019,0.02169384,2.456021E-22,0.07137783,0.06361271,0.1189123,0.1355755,0.02842909,0.04463283,0.0284292,0.0343059,4.203895E-45,4.203895E-45,0.07524744,0.08444462,0.02000154,0.02145159,0.07285802,0.0491158,0.06217879,0.04360105,0.05603364,0.04800444,0.09132519,0.0001839159,1.231064E-05,0.0106451,0.01079766,0.2661201,0.2749658,0.003248197,0.01555148,0,0,0.2063379,0.2766996,1,0
16,0.6124759,True,,0.01348931,0.002152596,0.05175804,0.04771115,0.3050185,0.2797838,0,0,0.1633429,0.2066649,0.01064513,0.01955994,5.421011E-20,0.0004577397,6.396402E-13,0.0004577397,0.02610646,0.04915875,0,0,0,0,0.003825796,0.003584121,0.04221132,0.05644843,0.06124546,0.08813156,0.06318846,1.730953E-22,0.08815474,0.06372964,0.1235828,0.1366737,0.02988773,0.04877921,0.02988781,0.03346198,2.802597E-45,2.802597E-45,0.07498219,0.09130019,0.02038438,0.02140208,0.0682977,0.05092445,0.06271578,0.04850636,0.06022243,0.05079907,0.09106536,0.0001208228,8.571464E-06,0.0106451,0.01075066,0.2726767,0.2759578,0.004403436,0.01635496,0,0,0.2086893,0.2767316,1,0
17,0.6252707,True,,0.01348931,0.002152596,0.05175804,0.04771115,0.3050185,0.2797838,0,0,0.1633429,0.2066649,0.01064513,0.01955994,5.421011E-20,0.0004577397,6.396402E-13,0.0004577397,0.02610646,0.04915875,0,0,0,0,0.003825796,0.003584121,0.04221132,0.05644843,0.06124546,0.08813156,0.06318846,1.730953E-22,0.08815474,0.06372964,0.1235828,0.1366737,0.02988773,0.04877921,0.02988781,0.03346198,2.802597E-45,2.802597E-45,0.07498219,0.09130019,0.02038438,0.02140208,0.0682977,0.05092445,0.06271578,0.04850636,0.06022243,0.05079907,0.09106536,0.0001208228,8.571464E-06,0.0106451,0.01075066,0.2726767,0.2759578,0.004403436,0.01635496,0,0,0.2086893,0.2767316,1,0
18,0.6389465,True,,0.01348931,0.002152596,0.05175804,0.04771115,0.3050185,0.2797838,0,0,0.1633429,0.2066649,0.01064513,0.01955994,5.421011E-20,0.0004577397,6.396402E-13,0.0004577397,0.02610646,0.04915875,0,0,0,0,0.003825796,0.003584121,0.04221132,0.05644843,0.06124546,0.08813156,0.06318846,1.730953E-22,0.08815474,0.06372964,0.1235828,0.1366737,0.02988773,0.04877921,0.02988781,0.03346198,2.802597E-45,2.802597E-45,0.07498219,0.09130019,0.02038438,0.02140208,0.0682977,0.05092445,0.06271578,0.04850636,0.06022243,0.05079907,0.09106536,0.0001208228,8.571464E-06,0.0106451,0.01075066,0.2726767,0.2759578,0.004403436,0.01635496,0,0,0.2086893,0.2767316,1,0
