FrameCount, FrameTime, validExpressions,BrowLowererL, BrowLowererR, CheekPuffL, CheekPuffR, CheekRaiserL, CheekRaiserR, CheekSuckL, CheekSuckR, ChinRaiserB, ChinRaiserT, DimplerL, DimplerR, EyesClosedL, EyesClosedR, EyesLookDownL, EyesLookDownR, EyesLookLeftL, EyesLookLeftR, EyesLookRightL, EyesLookRightR, EyesLookUpL, EyesLookUpR, InnerBrowRaiserL, InnerBrowRaiserR, JawDrop, JawSidewaysLeft, JawSidewaysRight, JawThrust, LidTightenerL, LidTightenerR, LipCornerDepressorL, LipCornerDepressorR, LipCornerPullerL, LipCornerPullerR, LipFunnelerLB, LipFunnelerLT, LipFunnelerRB, LipFunnelerRT, LipPressorL, LipPressorR, LipPuckerL, LipPuckerR, LipStretcherL, LipStretcherR, LipSuckLB, LipSuckLT, LipSuckRB, LipSuckRT, LipTightenerL, LipTightenerR, LipsToward, LowerLipDepressorL, LowerLipDepressorR, MouthLeft, MouthRight, NoseWrinklerL, NoseWrinklerR, OuterBrowRaiserL, OuterBrowRaiserR, UpperLidRaiserL, UpperLidRaiserR, UpperLipRaiserL, UpperLipRaiserR, Max,UpperFaceConfidence, LowerFaceConfidence
1,0,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
2,0.02,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3,0.3533334,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4,0.4479528,True,,8.630643E-05,1.300432E-06,0.07718065,0.09590553,0.3437049,0.2960075,0,0,0.1515358,0.1668997,0.007812125,0.01064628,0.01523808,0,0.01523783,7.858528E-34,0,0.004661284,0.01613285,0,0,0,0.0002188362,4.417442E-05,0.03417566,0.06236257,0.1184888,0.1010281,0.01322189,0.001304509,0.03944091,0.03049491,0.09773885,0.1026419,0.02614438,0.05616862,0.03177961,0.0437338,3.433871E-32,1.401298E-45,0.05356218,0.05357184,0.03974534,0.05350222,0.03963085,0.0515708,0.03238377,0.0426025,0.07044621,0.05777286,0.08999193,0.02678885,0.04747511,0.01064509,0.01064495,0.1422968,0.1201656,2.666834E-05,0.007917605,0,0,0.06645847,0.109407,1,0
5,0.4824218,True,,0.0002542289,1.075225E-06,0.08751857,0.1014867,0.3427702,0.2920372,0,0,0.1507195,0.1679852,0.008949243,0.01064593,0.04956041,0,0.04953158,5.53854E-34,0,0.00156677,0.01922718,0,0,0,0.0001806358,3.650577E-05,0.03317691,0.0629257,0.1180594,0.1092046,0.04801145,0.0008533717,0.0357042,0.02577869,0.09715639,0.1039163,0.02876201,0.05509926,0.03183121,0.04337274,2.420127E-32,1.401298E-45,0.05346115,0.05346842,0.04091613,0.05901088,0.04066388,0.05210911,0.03223618,0.04259572,0.06690964,0.05601082,0.08800972,0.03518805,0.06456032,0.01064509,0.01064499,0.1455543,0.1189687,2.204467E-05,0.006210936,0,0,0.06566475,0.1018558,1,0
6,0.4997033,True,,0.0002542289,1.075225E-06,0.08751857,0.1014867,0.3427702,0.2920372,0,0,0.1507195,0.1679852,0.008949243,0.01064593,0.04956041,0,0.04953158,5.53854E-34,0,0.00156677,0.01922718,0,0,0,0.0001806358,3.650577E-05,0.03317691,0.0629257,0.1180594,0.1092046,0.04801145,0.0008533717,0.0357042,0.02577869,0.09715639,0.1039163,0.02876201,0.05509926,0.03183121,0.04337274,2.420127E-32,1.401298E-45,0.05346115,0.05346842,0.04091613,0.05901088,0.04066388,0.05210911,0.03223618,0.04259572,0.06690964,0.05601082,0.08800972,0.03518805,0.06456032,0.01064509,0.01064499,0.1455543,0.1189687,2.204467E-05,0.006210936,0,0,0.06566475,0.1018558,1,0
7,0.5111473,True,,0.0002542289,1.075225E-06,0.08751857,0.1014867,0.3427702,0.2920372,0,0,0.1507195,0.1679852,0.008949243,0.01064593,0.04956041,0,0.04953158,5.53854E-34,0,0.00156677,0.01922718,0,0,0,0.0001806358,3.650577E-05,0.03317691,0.0629257,0.1180594,0.1092046,0.04801145,0.0008533717,0.0357042,0.02577869,0.09715639,0.1039163,0.02876201,0.05509926,0.03183121,0.04337274,2.420127E-32,1.401298E-45,0.05346115,0.05346842,0.04091613,0.05901088,0.04066388,0.05210911,0.03223618,0.04259572,0.06690964,0.05601082,0.08800972,0.03518805,0.06456032,0.01064509,0.01064499,0.1455543,0.1189687,2.204467E-05,0.006210936,0,0,0.06566475,0.1018558,1,0
8,0.5260774,True,,0.0001732782,7.350601E-07,0.0818736,0.1006389,0.337625,0.3015799,0,0,0.1410438,0.1692155,0.004802064,0.01064551,0.02043477,0,0.02043394,2.75106E-34,0.005549421,0.02634261,0,0,0,0,0.0001231768,2.493738E-05,0.03972593,0.0668176,0.1175612,0.1251935,0.01427648,0.02488798,0.04012648,0.02714561,0.09646791,0.1052972,0.0259553,0.04964783,0.03583494,0.03910627,1.202107E-32,1.401298E-45,0.05334132,0.05334527,0.03681043,0.05558228,0.04173939,0.0472252,0.03207397,0.04258782,0.07357098,0.05718062,0.08855064,0.03119875,0.05746193,0.01064509,0.01064504,0.1268754,0.1133942,1.506502E-05,0.003919708,0,0,0.06473988,0.09937505,1,0
9,0.540836,True,,0.0001732782,7.350601E-07,0.0818736,0.1006389,0.337625,0.3015799,0,0,0.1410438,0.1692155,0.004802064,0.01064551,0.02043477,0,0.02043394,2.75106E-34,0.005549421,0.02634261,0,0,0,0,0.0001231768,2.493738E-05,0.03972593,0.0668176,0.1175612,0.1251935,0.01427648,0.02488798,0.04012648,0.02714561,0.09646791,0.1052972,0.0259553,0.04964783,0.03583494,0.03910627,1.202107E-32,1.401298E-45,0.05334132,0.05334527,0.03681043,0.05558228,0.04173939,0.0472252,0.03207397,0.04258782,0.07357098,0.05718062,0.08855064,0.03119875,0.05746193,0.01064509,0.01064504,0.1268754,0.1133942,1.506502E-05,0.003919708,0,0,0.06473988,0.09937505,1,0
10,0.5545685,True,,0.0001431097,6.077659E-07,0.077867,0.09874807,0.3337141,0.2947607,0,0,0.1397352,0.169556,0.002528565,0.01064538,0.02046278,0,0.02046192,1.938895E-34,0.005563373,0.0263491,0,0,0,0,0.0001017493,2.061291E-05,0.04091661,0.05893725,0.1116026,0.1223129,0.02166425,0.01313539,0.04105614,0.02909142,0.09627016,0.1056641,0.02386494,0.05081159,0.03456452,0.04013495,8.472218E-33,1.401298E-45,0.05900992,0.05330968,0.03920641,0.05476627,0.04201473,0.04943993,0.03765076,0.04258557,0.07385381,0.0604277,0.09050518,0.03682424,0.0598012,0.01064509,0.01064506,0.1309261,0.1210838,1.245444E-05,0.004900515,0,0,0.06447756,0.109549,1,0
11,0.568292,True,,0.0001431097,6.077659E-07,0.077867,0.09874807,0.3337141,0.2947607,0,0,0.1397352,0.169556,0.002528565,0.01064538,0.02046278,0,0.02046192,1.938895E-34,0.005563373,0.0263491,0,0,0,0,0.0001017493,2.061291E-05,0.04091661,0.05893725,0.1116026,0.1223129,0.02166425,0.01313539,0.04105614,0.02909142,0.09627016,0.1056641,0.02386494,0.05081159,0.03456452,0.04013495,8.472218E-33,1.401298E-45,0.05900992,0.05330968,0.03920641,0.05476627,0.04201473,0.04943993,0.03765076,0.04258557,0.07385381,0.0604277,0.09050518,0.03682424,0.0598012,0.01064509,0.01064506,0.1309261,0.1210838,1.245444E-05,0.004900515,0,0,0.06447756,0.109549,1,0
12,0.5827881,True,,0.0001431097,6.077659E-07,0.077867,0.09874807,0.3337141,0.2947607,0,0,0.1397352,0.169556,0.002528565,0.01064538,0.02046278,0,0.02046192,1.938895E-34,0.005563373,0.0263491,0,0,0,0,0.0001017493,2.061291E-05,0.04091661,0.05893725,0.1116026,0.1223129,0.02166425,0.01313539,0.04105614,0.02909142,0.09627016,0.1056641,0.02386494,0.05081159,0.03456452,0.04013495,8.472218E-33,1.401298E-45,0.05900992,0.05330968,0.03920641,0.05476627,0.04201473,0.04943993,0.03765076,0.04258557,0.07385381,0.0604277,0.09050518,0.03682424,0.0598012,0.01064509,0.01064506,0.1309261,0.1210838,1.245444E-05,0.004900515,0,0,0.06447756,0.109549,1,0
13,0.5966678,True,,0.0001182165,5.02515E-07,0.0761417,0.1025738,0.3246806,0.2914075,0,0,0.1391058,0.1641812,0.00607157,0.0106453,0.007888468,0,0.007888449,1.36649E-34,0,0.02438668,0.004921966,0,0,0,8.406283E-05,1.703917E-05,0.04158068,0.05580613,0.1207688,0.1141451,0.01813226,0.007247765,0.03646445,0.03019939,0.1017506,0.1119255,0.02276668,0.05158468,0.03372137,0.04085867,5.971031E-33,1.401298E-45,0.05694818,0.05328468,0.04054751,0.05424557,0.0421969,0.05079304,0.03554645,0.04258401,0.07405149,0.06910811,0.09157801,0.0395196,0.06124151,0.01064509,0.01064507,0.1292804,0.1196473,1.029647E-05,0.005672195,0,0,0.06429507,0.1086109,1,0
14,0.6108902,True,,0.0001182165,5.02515E-07,0.0761417,0.1025738,0.3246806,0.2914075,0,0,0.1391058,0.1641812,0.00607157,0.0106453,0.007888468,0,0.007888449,1.36649E-34,0,0.02438668,0.004921966,0,0,0,8.406283E-05,1.703917E-05,0.04158068,0.05580613,0.1207688,0.1141451,0.01813226,0.007247765,0.03646445,0.03019939,0.1017506,0.1119255,0.02276668,0.05158468,0.03372137,0.04085867,5.971031E-33,1.401298E-45,0.05694818,0.05328468,0.04054751,0.05424557,0.0421969,0.05079304,0.03554645,0.04258401,0.07405149,0.06910811,0.09157801,0.0395196,0.06124151,0.01064509,0.01064507,0.1292804,0.1196473,1.029647E-05,0.005672195,0,0,0.06429507,0.1086109,1,0
15,0.6263465,True,,9.766845E-05,4.154886E-07,0.08759101,0.09978167,0.3411402,0.3019923,0,0,0.1435016,0.1736191,0.007975342,0.01064524,0.01385247,0,0.01385229,9.630611E-35,0,0.02438668,0.004921966,0,0,0,6.945972E-05,1.408553E-05,0.04196397,0.06626572,0.1245126,0.1025901,0.02376575,0.006534388,0.03893971,0.03085056,0.104143,0.1146028,0.02216511,0.05210327,0.03315623,0.041368,4.208203E-33,1.401298E-45,0.05565784,0.05326712,0.04132399,0.05390799,0.04231867,0.05163825,0.03425851,0.04258292,0.07418985,0.06139653,0.08879931,0.03617227,0.0621472,0.01064509,0.01064508,0.1328139,0.1237979,8.512519E-06,0.006284256,0,0,0.06416783,0.1132119,1,0
16,0.6397737,True,,9.766845E-05,4.154886E-07,0.08759101,0.09978167,0.3411402,0.3019923,0,0,0.1435016,0.1736191,0.007975342,0.01064524,0.01385247,0,0.01385229,9.630611E-35,0,0.02438668,0.004921966,0,0,0,6.945972E-05,1.408553E-05,0.04196397,0.06626572,0.1245126,0.1025901,0.02376575,0.006534388,0.03893971,0.03085056,0.104143,0.1146028,0.02216511,0.05210327,0.03315623,0.041368,4.208203E-33,1.401298E-45,0.05565784,0.05326712,0.04132399,0.05390799,0.04231867,0.05163825,0.03425851,0.04258292,0.07418985,0.06139653,0.08879931,0.03617227,0.0621472,0.01064509,0.01064508,0.1328139,0.1237979,8.512519E-06,0.006284256,0,0,0.06416783,0.1132119,1,0
17,0.6520832,True,,9.766845E-05,4.154886E-07,0.08759101,0.09978167,0.3411402,0.3019923,0,0,0.1435016,0.1736191,0.007975342,0.01064524,0.01385247,0,0.01385229,9.630611E-35,0,0.02438668,0.004921966,0,0,0,6.945972E-05,1.408553E-05,0.04196397,0.06626572,0.1245126,0.1025901,0.02376575,0.006534388,0.03893971,0.03085056,0.104143,0.1146028,0.02216511,0.05210327,0.03315623,0.041368,4.208203E-33,1.401298E-45,0.05565784,0.05326712,0.04132399,0.05390799,0.04231867,0.05163825,0.03425851,0.04258292,0.07418985,0.06139653,0.08879931,0.03617227,0.0621472,0.01064509,0.01064508,0.1328139,0.1237979,8.512519E-06,0.006284256,0,0,0.06416783,0.1132119,1,0
18,0.666613,True,,8.070359E-05,3.435372E-07,0.09211354,0.1030087,0.3409424,0.3004841,0,0,0.1458345,0.1725862,0.009038848,0.01064519,0.006773436,0,0.006773425,6.787478E-35,0,0.001545196,0.01923398,0,0,0,5.740044E-05,1.16444E-05,0.03693964,0.07062558,0.1261517,0.1042165,0.0265203,0.006042546,0.03551635,0.02601891,0.1008252,0.1114513,0.02692393,0.052454,0.03277429,0.0477681,2.965864E-33,1.401298E-45,0.05483511,0.05325478,0.04178695,0.05368617,0.04240079,0.05217628,0.03345286,0.04258216,0.06863265,0.04980155,0.08729614,0.03439049,0.06272702,0.01064509,0.01064508,0.1421294,0.1257115,7.037841E-06,0.006772995,0,0,0.06407897,0.1108448,1,0
