FrameCount, FrameTime, validExpressions,BrowLowererL, BrowLowererR, CheekPuffL, CheekPuffR, CheekRaiserL, CheekRaiserR, CheekSuckL, CheekSuckR, ChinRaiserB, ChinRaiserT, DimplerL, DimplerR, EyesClosedL, EyesClosedR, EyesLookDownL, EyesLookDownR, EyesLookLeftL, EyesLookLeftR, EyesLookRightL, EyesLookRightR, EyesLookUpL, EyesLookUpR, InnerBrowRaiserL, InnerBrowRaiserR, JawDrop, JawSidewaysLeft, JawSidewaysRight, JawThrust, LidTightenerL, LidTightenerR, LipCornerDepressorL, LipCornerDepressorR, LipCornerPullerL, LipCornerPullerR, LipFunnelerLB, LipFunnelerLT, LipFunnelerRB, LipFunnelerRT, LipPressorL, LipPressorR, LipPuckerL, LipPuckerR, LipStretcherL, LipStretcherR, LipSuckLB, LipSuckLT, LipSuckRB, LipSuckRT, LipTightenerL, LipTightenerR, LipsToward, LowerLipDepressorL, LowerLipDepressorR, MouthLeft, MouthRight, NoseWrinklerL, NoseWrinklerR, OuterBrowRaiserL, OuterBrowRaiserR, UpperLidRaiserL, UpperLidRaiserR, UpperLipRaiserL, UpperLipRaiserR, Max,UpperFaceConfidence, LowerFaceConfidence
1,0,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
2,0.02,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3,0.3533334,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4,0.4003206,True,,0.03283756,0.02229248,0.05749706,0.05353221,0.3700331,0.3363776,0,0,0.141254,0.1576131,0.004020581,0.004585458,2.142042E-08,0.0003851946,0.007667006,0.008052176,0,0.03064091,0.004925969,0,0,0,0.006576498,1.320433E-16,0.04479568,0.05151642,0.09455279,0.08386189,0.03504686,0.008309823,0.05551944,0.05418119,0.06719974,0.07491466,0.03136197,0.06205918,0.03136052,0.05064112,0,0,0.09758616,0.1001474,0.02236607,0.02211547,0.05932472,0.06964764,0.04954353,0.06020623,0.06376046,0.04595909,0.09957168,0.04806464,0.0264108,0.01064509,0.02966013,0.1403227,0.1403813,2.020041E-07,2.179909E-07,0,0,0.1193331,0.1736996,1,0
5,0.4347804,True,,7.486885E-06,5.048842E-06,0.01064864,4.219208E-06,0.1171185,0.1064703,0,0,0.04258897,0.07452276,0.02128907,0.02128907,9.867244E-08,0,4.916214E-06,4.817541E-06,0,0.03050409,0.004924906,0,0,0,0.03845274,0.0355206,0.149023,0.01064837,0.01065176,0.02129555,3.50786E-06,8.486474E-07,0.04258168,0.03193701,0.03193837,0.04258403,2.494084E-06,0.01064921,2.494002E-06,0.01064794,0,0,0.03194041,0.03194088,0.01064599,0.01064598,0.05322609,0.02129381,0.05322527,0.02129338,0.01064974,0.01064816,0.03726278,0.02129214,0.01064622,8.419775E-07,2.413756E-06,0.05323462,0.05323467,0.01967818,0.03845173,0,0,0.1064529,0.1171008,1,0
6,0.4538002,True,,7.486885E-06,5.048842E-06,0.01064864,4.219208E-06,0.1171185,0.1064703,0,0,0.04258897,0.07452276,0.02128907,0.02128907,9.867244E-08,0,4.916214E-06,4.817541E-06,0,0.03050409,0.004924906,0,0,0,0.03845274,0.0355206,0.149023,0.01064837,0.01065176,0.02129555,3.50786E-06,8.486474E-07,0.04258168,0.03193701,0.03193837,0.04258403,2.494084E-06,0.01064921,2.494002E-06,0.01064794,0,0,0.03194041,0.03194088,0.01064599,0.01064598,0.05322609,0.02129381,0.05322527,0.02129338,0.01064974,0.01064816,0.03726278,0.02129214,0.01064622,8.419775E-07,2.413756E-06,0.05323462,0.05323467,0.01967818,0.03845173,0,0,0.1064529,0.1171008,1,0
7,0.4651632,True,,7.486885E-06,5.048842E-06,0.01064864,4.219208E-06,0.1171185,0.1064703,0,0,0.04258897,0.07452276,0.02128907,0.02128907,9.867244E-08,0,4.916214E-06,4.817541E-06,0,0.03050409,0.004924906,0,0,0,0.03845274,0.0355206,0.149023,0.01064837,0.01065176,0.02129555,3.50786E-06,8.486474E-07,0.04258168,0.03193701,0.03193837,0.04258403,2.494084E-06,0.01064921,2.494002E-06,0.01064794,0,0,0.03194041,0.03194088,0.01064599,0.01064598,0.05322609,0.02129381,0.05322527,0.02129338,0.01064974,0.01064816,0.03726278,0.02129214,0.01064622,8.419775E-07,2.413756E-06,0.05323462,0.05323467,0.01967818,0.03845173,0,0,0.1064529,0.1171008,1,0
8,0.4782594,True,,5.276263E-06,3.558173E-06,0.003410705,2.294541E-06,0.1171082,0.09921759,0,0,0.1207058,0.1842727,0.004833598,0.004833566,5.344805E-08,0,2.674017E-06,2.620569E-06,0.007475304,0.03052011,0,0,0,0,0.01968072,0.01856765,0.02870039,0.01064688,0.01064872,0.004833268,1.908147E-06,4.617226E-07,0.1207062,0.1100611,0.01547858,0.01625941,1.356699E-06,0.003410803,1.356655E-06,0.003410661,0,0,0.01547845,0.01547842,0.02710173,0.0178797,0.02690449,0.01405584,0.02690451,0.01405585,0.003410873,0.003410771,0.03002355,0.01405586,0.0106457,0.007234597,1.313022E-06,0.02690418,0.02690423,0.01162574,0.01968035,0,0,0.1136857,0.1170986,1,0
9,0.4919899,True,,5.276263E-06,3.558173E-06,0.003410705,2.294541E-06,0.1171082,0.09921759,0,0,0.1207058,0.1842727,0.004833598,0.004833566,5.344805E-08,0,2.674017E-06,2.620569E-06,0.007475304,0.03052011,0,0,0,0,0.01968072,0.01856765,0.02870039,0.01064688,0.01064872,0.004833268,1.908147E-06,4.617226E-07,0.1207062,0.1100611,0.01547858,0.01625941,1.356699E-06,0.003410803,1.356655E-06,0.003410661,0,0,0.01547845,0.01547842,0.02710173,0.0178797,0.02690449,0.01405584,0.02690451,0.01405585,0.003410873,0.003410771,0.03002355,0.01405586,0.0106457,0.007234597,1.313022E-06,0.02690418,0.02690423,0.01162574,0.01968035,0,0,0.1136857,0.1170986,1,0
10,0.5068097,True,,4.362381E-06,2.941908E-06,0.006236048,1.61663E-06,0.1702055,0.1186719,0,0,0.0670105,0.0776274,0.001949,0.001948977,3.757657E-08,0,1.884152E-06,1.846575E-06,0.01802202,0.03879134,0,0,0,0,0.01375679,0.01313358,0.01275965,0.1894579,0.004901765,0.01245613,1.344568E-06,3.253847E-07,0.1846473,0.05637069,0.004787176,0.004319741,9.559959E-07,0.001749187,9.559645E-07,0.006236204,0,0,0.01259351,0.01259345,0.02465495,0.01954073,0.02315487,0.005200471,0.01496516,0.02446613,0.001749189,0.04251838,0.04714403,0.01239448,0.01064552,0.2637964,9.252261E-07,0.04060075,0.05084426,0.008789837,0.01375659,0,0,0.0541258,0.03298058,1,0
11,0.5187123,True,,4.362381E-06,2.941908E-06,0.006236048,1.61663E-06,0.1702055,0.1186719,0,0,0.0670105,0.0776274,0.001949,0.001948977,3.757657E-08,0,1.884152E-06,1.846575E-06,0.01802202,0.03879134,0,0,0,0,0.01375679,0.01313358,0.01275965,0.1894579,0.004901765,0.01245613,1.344568E-06,3.253847E-07,0.1846473,0.05637069,0.004787176,0.004319741,9.559959E-07,0.001749187,9.559645E-07,0.006236204,0,0,0.01259351,0.01259345,0.02465495,0.01954073,0.02315487,0.005200471,0.01496516,0.02446613,0.001749189,0.04251838,0.04714403,0.01239448,0.01064552,0.2637964,9.252261E-07,0.04060075,0.05084426,0.008789837,0.01375659,0,0,0.0541258,0.03298058,1,0
12,0.5327232,True,,4.362381E-06,2.941908E-06,0.006236048,1.61663E-06,0.1702055,0.1186719,0,0,0.0670105,0.0776274,0.001949,0.001948977,3.757657E-08,0,1.884152E-06,1.846575E-06,0.01802202,0.03879134,0,0,0,0,0.01375679,0.01313358,0.01275965,0.1894579,0.004901765,0.01245613,1.344568E-06,3.253847E-07,0.1846473,0.05637069,0.004787176,0.004319741,9.559959E-07,0.001749187,9.559645E-07,0.006236204,0,0,0.01259351,0.01259345,0.02465495,0.01954073,0.02315487,0.005200471,0.01496516,0.02446613,0.001749189,0.04251838,0.04714403,0.01239448,0.01064552,0.2637964,9.252261E-07,0.04060075,0.05084426,0.008789837,0.01375659,0,0,0.0541258,0.03298058,1,0
13,0.5487477,True,,3.60684E-06,2.432408E-06,0.00789348,1.139081E-06,0.2473,0.1516437,0,0,0.06603042,0.07549414,0.0008487874,0.0008487735,2.64298E-08,0,1.32767E-06,1.301241E-06,0.0303774,0.0511432,0,0,0,0,0.009880631,0.00952844,0.01093455,0.2012428,0.002400608,0.01634382,9.474871E-07,2.29311E-07,0.1908078,0.04903556,0.001639984,0.00821683,6.736708E-07,0.005510978,6.736487E-07,0.007893675,0,0,0.01149343,0.01149339,0.02330049,0.02034837,0.02750569,0.002096632,0.01193178,0.0285782,0.0009414541,0.04256181,0.05458804,0.01158677,0.0106454,0.2659875,0.005743478,0.09496653,0.08653663,0.006745747,0.009880514,0,0,0.04474336,0.04897506,1,0
14,0.5618212,True,,3.60684E-06,2.432408E-06,0.00789348,1.139081E-06,0.2473,0.1516437,0,0,0.06603042,0.07549414,0.0008487874,0.0008487735,2.64298E-08,0,1.32767E-06,1.301241E-06,0.0303774,0.0511432,0,0,0,0,0.009880631,0.00952844,0.01093455,0.2012428,0.002400608,0.01634382,9.474871E-07,2.29311E-07,0.1908078,0.04903556,0.001639984,0.00821683,6.736708E-07,0.005510978,6.736487E-07,0.007893675,0,0,0.01149343,0.01149339,0.02330049,0.02034837,0.02750569,0.002096632,0.01193178,0.0285782,0.0009414541,0.04256181,0.05458804,0.01158677,0.0106454,0.2659875,0.005743478,0.09496653,0.08653663,0.006745747,0.009880514,0,0,0.04474336,0.04897506,1,0
15,0.5765706,True,,2.982157E-06,2.011145E-06,0.008893133,0.005743399,0.2187802,0.1497348,0,0,0.06536245,0.07485597,0.0003958322,0.0003958241,1.859581E-08,0,9.355679E-07,9.169721E-07,0.04279872,0.06355968,0,0,0,0,0.007261747,0.007062749,0.01069114,0.1739918,0.001241254,0.01841843,6.676849E-07,1.616047E-07,0.1824451,0.05057124,0.005921474,0.009633119,4.747304E-07,0.007586113,4.747148E-07,0.008893309,0,0,0.01104064,0.01104061,0.02252378,0.02736356,0.02958497,0.0009129302,0.01107089,0.03032543,0.0005283294,0.0425742,0.05251544,0.01592599,0.01064531,0.2180748,0.008243802,0.08201213,0.07888588,0.005242181,0.00726168,0,0,0.04304461,0.04387566,1,0
16,0.5957111,True,,2.982157E-06,2.011145E-06,0.008893133,0.005743399,0.2187802,0.1497348,0,0,0.06536245,0.07485597,0.0003958322,0.0003958241,1.859581E-08,0,9.355679E-07,9.169721E-07,0.04279872,0.06355968,0,0,0,0,0.007261747,0.007062749,0.01069114,0.1739918,0.001241254,0.01841843,6.676849E-07,1.616047E-07,0.1824451,0.05057124,0.005921474,0.009633119,4.747304E-07,0.007586113,4.747148E-07,0.008893309,0,0,0.01104064,0.01104061,0.02252378,0.02736356,0.02958497,0.0009129302,0.01107089,0.03032543,0.0005283294,0.0425742,0.05251544,0.01592599,0.01064531,0.2180748,0.008243802,0.08201213,0.07888588,0.005242181,0.00726168,0,0,0.04304461,0.04387566,1,0
17,0.6045805,True,,2.982157E-06,2.011145E-06,0.008893133,0.005743399,0.2187802,0.1497348,0,0,0.06536245,0.07485597,0.0003958322,0.0003958241,1.859581E-08,0,9.355679E-07,9.169721E-07,0.04279872,0.06355968,0,0,0,0,0.007261747,0.007062749,0.01069114,0.1739918,0.001241254,0.01841843,6.676849E-07,1.616047E-07,0.1824451,0.05057124,0.005921474,0.009633119,4.747304E-07,0.007586113,4.747148E-07,0.008893309,0,0,0.01104064,0.01104061,0.02252378,0.02736356,0.02958497,0.0009129302,0.01107089,0.03032543,0.0005283294,0.0425742,0.05251544,0.01592599,0.01064531,0.2180748,0.008243802,0.08201213,0.07888588,0.005242181,0.00726168,0,0,0.04304461,0.04387566,1,0
18,0.619911,True,,2.982157E-06,2.011145E-06,0.008893133,0.005743399,0.2187802,0.1497348,0,0,0.06536245,0.07485597,0.0003958322,0.0003958241,1.859581E-08,0,9.355679E-07,9.169721E-07,0.04279872,0.06355968,0,0,0,0,0.007261747,0.007062749,0.01069114,0.1739918,0.001241254,0.01841843,6.676849E-07,1.616047E-07,0.1824451,0.05057124,0.005921474,0.009633119,4.747304E-07,0.007586113,4.747148E-07,0.008893309,0,0,0.01104064,0.01104061,0.02252378,0.02736356,0.02958497,0.0009129302,0.01107089,0.03032543,0.0005283294,0.0425742,0.05251544,0.01592599,0.01064531,0.2180748,0.008243802,0.08201213,0.07888588,0.005242181,0.00726168,0,0,0.04304461,0.04387566,1,0
