FrameCount,frameTime,Global Position X,Global Position Y,Global Position Z,fixationID,LayerNumber,Hit object name
362,5.888036,-0.2650777,1.203841,1.566714,3,0,Sphere
363,5.902424,-0.2562014,1.203536,1.568239,3,0,Sphere
363,5.902424,-0.2667163,1.203049,1.566346,3,0,Sphere
364,5.916839,-0.2577669,1.203919,1.568004,3,0,Sphere
364,5.916839,-0.2682793,1.20342,1.56611,3,0,Sphere
365,5.929961,-0.2556881,1.225927,1.570623,3,0,Sphere
365,5.929961,-0.2662465,1.225398,1.568718,3,0,Sphere
366,5.94293,-0.2564967,1.224693,1.570355,3,0,Sphere
366,5.94293,-0.2670464,1.224154,1.56845,3,0,Sphere
367,5.956726,-0.2401186,1.224058,1.573162,3,0,Sphere
367,5.956726,-0.250634,1.223516,1.571263,3,0,Sphere
368,5.970717,-0.2402645,1.221004,1.572824,3,0,Sphere
368,5.970717,-0.2507612,1.220463,1.570928,3,0,Sphere
369,5.985052,-0.2405398,1.224177,1.5731,3,0,Sphere
369,5.985052,-0.2515405,1.223614,1.571114,3,0,Sphere
370,5.998536,-0.2404077,1.222745,1.572977,3,0,Sphere
370,5.998536,-0.2513995,1.222187,1.570992,3,0,Sphere
371,6.012441,-0.2397282,1.222517,1.573072,3,0,Sphere
371,6.012441,-0.2507192,1.221968,1.571089,3,0,Sphere
372,6.027121,-0.2391683,1.228146,1.573747,3,0,Sphere
372,6.027121,-0.2496202,1.22763,1.571862,3,0,Sphere
373,6.040437,-0.2383053,1.227774,1.573861,3,0,Sphere
373,6.040437,-0.2487544,1.227264,1.571976,3,0,Sphere
374,6.054723,-0.2320766,1.227449,1.574919,3,0,Sphere
374,6.054723,-0.2426917,1.226928,1.573005,3,0,Sphere
375,6.075595,-0.2315831,1.225878,1.574845,3,0,Sphere
375,6.075595,-0.2421893,1.225347,1.572931,3,0,Sphere
376,6.083863,-0.2311634,1.224525,1.57478,3,0,Sphere
376,6.083863,-0.2417623,1.223988,1.572867,3,0,Sphere
377,6.098001,-0.2198521,1.224541,1.576765,3,0,Sphere
377,6.098001,-0.2302265,1.224006,1.574891,3,0,Sphere
378,6.111031,-0.219307,1.224278,1.576834,3,0,Sphere
378,6.111031,-0.2296818,1.223732,1.574959,3,0,Sphere
379,6.124701,-0.219073,1.22471,1.576919,3,0,Sphere
379,6.124701,-0.229449,1.224151,1.575042,3,0,Sphere
380,6.138571,-0.2189406,1.224855,1.576957,3,0,Sphere
380,6.138571,-0.2293199,1.224283,1.575078,3,0,Sphere
381,6.151846,-0.2179379,1.2134,1.575959,3,0,Sphere
381,6.151846,-0.2232291,1.213108,1.575001,3,0,Sphere
382,6.166043,-0.2179727,1.212265,1.575837,3,0,Sphere
382,6.166043,-0.223258,1.211969,1.57488,3,0,Sphere
383,6.180844,-0.218098,1.211541,1.575741,3,0,Sphere
383,6.180844,-0.22338,1.211243,1.574784,3,0,Sphere
384,6.194279,-0.2126781,1.211574,1.576694,3,0,Sphere
384,6.194279,-0.2232329,1.210975,1.574782,3,0,Sphere
385,6.207384,-0.2128194,1.211634,1.576676,3,0,Sphere
385,6.207384,-0.2233738,1.211038,1.574764,3,0,Sphere
386,6.223217,-0.2135277,1.222906,1.577706,3,0,Sphere
386,6.223217,-0.2240467,1.222309,1.575801,3,0,Sphere
387,6.236623,-0.2134028,1.222536,1.57769,3,0,Sphere
387,6.236623,-0.2239172,1.221941,1.575786,3,0,Sphere
388,6.248414,-0.2132699,1.2219,1.577649,3,0,Sphere
388,6.248414,-0.2237784,1.22131,1.575745,3,0,Sphere
389,6.262256,-0.164956,1.303658,1.602665,3,0,Sphere
389,6.262256,-0.1823742,1.302224,1.595363,3,0,Sphere
390,6.276118,-0.1652458,1.302019,1.602,4,0,Sphere
390,6.276118,-0.1826209,1.300588,1.594716,3,0,Sphere
391,6.289811,-0.1669379,1.318661,1.606934,4,0,Sphere
391,6.289811,-0.1794358,1.317586,1.601679,4,0,Sphere
392,6.304348,-0.1668497,1.31841,1.606884,4,0,Sphere
392,6.304348,-0.1793401,1.317335,1.601632,4,0,Sphere
393,6.318422,-0.1774381,1.316932,1.602241,4,0,Sphere
393,6.318422,-0.1842551,1.316345,1.59937,4,0,Sphere
394,6.331796,-0.1770817,1.316084,1.602096,4,0,Sphere
394,6.331796,-0.1838861,1.315497,1.599234,4,0,Sphere
395,6.346365,-0.1762977,1.314814,1.601975,4,0,Sphere
395,6.346365,-0.1830865,1.314226,1.59912,4,0,Sphere
396,6.360034,-0.175487,1.313811,1.601956,4,0,Sphere
396,6.360034,-0.1820136,1.313243,1.599209,4,0,Sphere
397,6.375918,-0.1748002,1.313443,1.602101,4,0,Sphere
397,6.375918,-0.1813266,1.312873,1.599354,4,0,Sphere
398,6.38977,-0.1729364,1.302517,1.599157,4,0,Sphere
398,6.38977,-0.1792819,1.301982,1.596492,4,0,Sphere
399,6.401137,-0.1726169,1.302872,1.599401,4,0,Sphere
399,6.401137,-0.1789715,1.302335,1.596732,4,0,Sphere
400,6.414978,-0.172203,1.302855,1.599557,4,0,Sphere
400,6.414978,-0.1785606,1.302316,1.596887,4,0,Sphere
401,6.428644,-0.1715378,1.302122,1.599571,4,0,Sphere
401,6.428644,-0.1778879,1.301581,1.596903,4,0,Sphere
402,6.443301,-0.1704853,1.301472,1.599765,4,0,Sphere
402,6.443301,-0.1768347,1.300935,1.597098,4,0,Sphere
403,6.457219,-0.1700288,1.30747,1.601961,4,0,Sphere
403,6.457219,-0.1713443,1.307358,1.601408,4,0,Sphere
404,6.470521,-0.1696409,1.307808,1.602226,4,0,Sphere
404,6.470521,-0.1709652,1.307695,1.60167,4,0,Sphere
405,6.485145,-0.1707708,1.319942,1.605864,4,0,Sphere
405,6.485145,-0.1777667,1.319316,1.602914,4,0,Sphere
406,6.49865,-0.170514,1.319409,1.605785,4,0,Sphere
406,6.49865,-0.1775016,1.318777,1.602837,4,0,Sphere
407,6.512629,-0.1701738,1.318048,1.605461,4,0,Sphere
407,6.512629,-0.1771384,1.317417,1.602521,4,0,Sphere
408,6.528855,-0.1687135,1.304695,1.601542,4,0,Sphere
408,6.528855,-0.1699908,1.304583,1.601005,4,0,Sphere
409,6.541858,-0.1688175,1.303939,1.601247,4,0,Sphere
409,6.541858,-0.1700802,1.303829,1.600716,4,0,Sphere
410,6.554348,-0.169694,1.30285,1.600538,4,0,Sphere
410,6.554348,-0.1709289,1.302743,1.600019,4,0,Sphere
411,6.567945,-0.1756622,1.295371,1.596602,4,0,Sphere
411,6.567945,-0.1712959,1.295739,1.598374,4,0,Sphere
412,6.582273,-0.1764095,1.293852,1.596141,4,0,Sphere
412,6.582273,-0.1720267,1.294222,1.59792,4,0,Sphere
413,6.595932,-0.1766386,1.293432,1.596005,4,0,Sphere
413,6.595932,-0.1722517,1.293802,1.597785,4,0,Sphere
414,6.610164,-0.1767307,1.294113,1.596042,4,0,Sphere
414,6.610164,-0.1723492,1.294482,1.59782,4,0,Sphere
415,6.624147,-0.1769733,1.300429,1.596874,4,0,Sphere
415,6.624147,-0.1833338,1.299874,1.594197,4,0,Sphere
416,6.638553,-0.1768711,1.300444,1.596919,4,0,Sphere
416,6.638553,-0.1832352,1.299888,1.59424,4,0,Sphere
417,6.651952,-0.1768473,1.306778,1.599058,4,0,Sphere
417,6.651952,-0.1833815,1.306201,1.596305,4,0,Sphere
418,6.665861,-0.1754911,1.307127,1.599707,4,0,Sphere
418,6.665861,-0.1820504,1.306558,1.596947,4,0,Sphere
419,6.681139,-0.1742536,1.30756,1.600336,4,0,Sphere
419,6.681139,-0.1808378,1.306993,1.597568,4,0,Sphere
420,6.694739,-0.1739293,1.313792,1.602559,4,0,Sphere
420,6.694739,-0.1699686,1.314139,1.604227,4,0,Sphere
421,6.707348,-0.1734187,1.313799,1.602761,4,0,Sphere
421,6.707348,-0.1694646,1.314147,1.604427,4,0,Sphere
422,6.721454,-0.1729116,1.313455,1.602844,4,0,Sphere
422,6.721454,-0.1689326,1.313807,1.604521,4,0,Sphere
423,6.735776,-0.1725742,1.312662,1.60271,4,0,Sphere
423,6.735776,-0.1685875,1.313016,1.60439,4,0,Sphere
424,6.748651,-0.1719172,1.312025,1.602753,4,0,Sphere
424,6.748651,-0.167928,1.312379,1.604434,4,0,Sphere
425,6.762966,-0.1766321,1.311071,1.600586,4,0,Sphere
425,6.762966,-0.183215,1.310486,1.597812,4,0,Sphere
426,6.776852,-0.1761932,1.310835,1.600679,4,0,Sphere
426,6.776852,-0.182779,1.310251,1.597903,4,0,Sphere
427,6.790496,-0.1757289,1.305473,1.599057,4,0,Sphere
427,6.790496,-0.1821447,1.304915,1.596357,4,0,Sphere
428,6.805049,-0.1757665,1.305881,1.59918,4,0,Sphere
428,6.805049,-0.1821915,1.305322,1.596476,4,0,Sphere
429,6.819168,-0.1760602,1.30669,1.599337,4,0,Sphere
429,6.819168,-0.1772701,1.306584,1.598827,4,0,Sphere
430,6.834282,-0.1763589,1.306628,1.599199,4,0,Sphere
430,6.834282,-0.1775661,1.306523,1.598691,4,0,Sphere
431,6.847827,-0.1759803,1.306137,1.599182,4,0,Sphere
431,6.847827,-0.1771835,1.306032,1.598676,4,0,Sphere
432,6.860832,-0.1755587,1.305561,1.599154,4,0,Sphere
432,6.860832,-0.1767561,1.305457,1.59865,4,0,Sphere
433,6.87399,-0.1750814,1.304983,1.599146,4,0,Sphere
433,6.87399,-0.1762732,1.30488,1.598645,4,0,Sphere
434,6.887593,-0.1801572,1.304242,1.596909,4,0,Sphere
434,6.887593,-0.1812892,1.304144,1.596433,4,0,Sphere
435,6.901883,-0.1802732,1.304048,1.596799,4,0,Sphere
435,6.901883,-0.1814,1.303951,1.596325,4,0,Sphere
436,6.915658,-0.1802525,1.303498,1.596622,4,0,Sphere
436,6.915658,-0.1813697,1.303402,1.596152,4,0,Sphere
437,6.929808,-0.1781067,1.086314,1.602261,4,0,Sphere
437,6.929808,-0.1775002,1.086338,1.602491,4,0,Sphere
438,6.943613,-0.1781826,1.085961,1.602347,5,0,Sphere
438,6.943613,-0.1775807,1.085984,1.602576,4,0,Sphere
439,6.95753,-0.1988946,0.8567531,1.726962,5,0,Sphere
439,6.95753,-0.2071727,0.8567756,1.723799,5,0,Sphere
440,6.971788,-0.1989185,0.8570945,1.726654,6,0,Sphere
440,6.971788,-0.2071799,0.8571195,1.723495,5,0,Sphere
441,6.988206,-0.2129555,0.8323161,1.750351,6,0,Sphere
441,6.988206,-0.212059,0.8323158,1.750668,6,0,Sphere
442,7.001415,-0.213008,0.8326269,1.749939,6,0,Sphere
442,7.001415,-0.2120951,0.8326266,1.750262,6,0,Sphere
443,7.013006,-0.2130623,0.8327578,1.749754,6,0,Sphere
443,7.013006,-0.2121422,0.8327578,1.750079,6,0,Sphere
444,7.026348,-0.2130529,0.8326259,1.749925,6,0,Sphere
444,7.026348,-0.2115654,0.8326272,1.750448,6,0,Sphere
445,7.040558,-0.2127196,0.8329606,1.749618,6,0,Sphere
445,7.040558,-0.2112169,0.8329623,1.750147,6,0,Sphere
446,7.05505,-0.2125146,0.8335422,1.748954,6,0,Sphere
446,7.05505,-0.2109828,0.8335442,1.749492,6,0,Sphere
447,7.069198,-0.2116506,0.8346363,1.747874,6,0,Sphere
447,7.069198,-0.2100661,0.834639,1.748429,6,0,Sphere
448,7.082578,-0.2110262,0.835871,1.746531,6,0,Sphere
448,7.082578,-0.2093796,0.8358752,1.747106,6,0,Sphere
449,7.097085,-0.2095035,0.8458495,1.734432,6,0,Sphere
449,7.097085,-0.2178749,0.8458155,1.73152,6,0,Sphere
450,7.11037,-0.2084014,0.847214,1.733093,6,0,Sphere
450,7.11037,-0.2166952,0.847194,1.730191,6,0,Sphere
451,7.12459,-0.2055186,0.8718798,1.711188,6,0,Sphere
451,7.12459,-0.2126319,0.8718931,1.708475,6,0,Sphere
452,7.14081,-0.2042236,0.8722346,1.711369,6,0,Sphere
452,7.14081,-0.2113342,0.8722458,1.708659,6,0,Sphere
453,7.154427,-0.1977028,0.8795879,1.707399,6,0,Sphere
453,7.154427,-0.2107323,0.8795766,1.702475,6,0,Sphere
454,7.16553,-0.196939,0.8792844,1.707955,6,0,Sphere
454,7.16553,-0.2099917,0.87927,1.703021,6,0,Sphere
455,7.179598,-0.1956021,0.8787653,1.708918,6,0,Sphere
455,7.179598,-0.2086933,0.8787579,1.703957,6,0,Sphere
456,7.193821,-0.195215,0.8710423,1.715834,6,0,Sphere
456,7.193821,-0.2029821,0.8710555,1.712874,6,0,Sphere
457,7.207825,-0.193919,0.8707967,1.716542,6,0,Sphere
457,7.207825,-0.2017104,0.8708145,1.713568,6,0,Sphere
458,7.221748,-0.1928836,0.8699663,1.717663,6,0,Sphere
458,7.221748,-0.2007407,0.8699875,1.714661,6,0,Sphere
459,7.235665,-0.1920182,0.8697121,1.718214,6,0,Sphere
459,7.235665,-0.1998962,0.869734,1.715204,6,0,Sphere
460,7.249609,-0.1912615,0.8690048,1.719121,6,0,Sphere
460,7.249609,-0.1991799,0.869027,1.716095,6,0,Sphere
461,7.26367,-0.1902508,0.8690385,1.719476,6,0,Sphere
461,7.26367,-0.1923866,0.8690444,1.71866,6,0,Sphere
462,7.277656,-0.1894966,0.8698686,1.719034,6,0,Sphere
462,7.277656,-0.191605,0.8698765,1.718227,6,0,Sphere
463,7.293406,-0.1098653,0.9282225,1.708374,6,0,Sphere
463,7.293406,-0.1225839,0.9287477,1.699705,6,0,Sphere
464,7.307516,-0.10888,0.9273658,1.709568,7,0,Sphere
464,7.307516,-0.1216573,0.9278945,1.700858,6,0,Sphere
465,7.318534,0.009405643,1.227482,1.699834,7,0,Sphere
465,7.318534,0.003536552,1.226998,1.694052,7,0,Sphere
466,7.332306,0.01040119,1.225784,1.700559,8,0,Sphere
466,7.332306,0.004502028,1.22531,1.694749,7,0,Sphere
467,7.34659,0.01136068,1.223559,1.701173,8,0,Sphere
467,7.34659,0.005437404,1.223097,1.695341,8,0,Sphere
468,7.360566,0.01243117,1.352583,1.735649,8,0,Sphere
468,7.360566,-0.00117141,1.350422,1.721346,8,0,Sphere
469,7.374077,0.01325718,1.350802,1.735732,9,0,Sphere
469,7.374077,-0.0003412664,1.348652,1.721404,8,0,Sphere
470,7.388551,0.01354849,1.362515,1.740956,9,0,Sphere
470,7.388551,-0.0004107058,1.360209,1.726273,9,0,Sphere
471,7.402058,0.01461026,1.361367,1.741508,9,0,Sphere
471,7.402058,0.0006282926,1.359056,1.726799,9,0,Sphere
472,7.416013,0.01601467,1.360414,1.74249,9,0,Sphere
472,7.416013,0.001985401,1.358097,1.727722,9,0,Sphere
473,7.429872,0.01683077,1.365669,1.745524,9,0,Sphere
473,7.429872,0.002647966,1.363282,1.730587,9,0,Sphere
474,7.446083,0.01873106,1.364501,1.746906,9,0,Sphere
474,7.446083,0.004478902,1.362123,1.731888,9,0,Sphere
475,7.459473,0.0261108,1.35891,1.751951,9,0,Sphere
475,7.459473,0.01166964,1.356542,1.736561,9,0,Sphere
476,7.471564,0.02691638,1.358534,1.7526,9,0,Sphere
476,7.471564,0.01244333,1.356161,1.737158,9,0,Sphere
477,7.485472,0.02813059,1.358648,1.75386,9,0,Sphere
477,7.485472,0.0135906,1.356264,1.73834,9,0,Sphere
478,7.499424,0.01029107,1.361902,1.737498,9,0,Sphere
478,7.499424,-0.003347695,1.359637,1.723146,9,0,Sphere
479,7.51345,0.01144603,1.361603,1.738503,9,0,Sphere
479,7.51345,-0.002243549,1.359331,1.724098,9,0,Sphere
480,7.527372,0.01860222,1.368747,1.748578,9,0,Sphere
480,7.527372,-0.001578599,1.365332,1.727315,9,0,Sphere
481,7.541449,0.01998556,1.36853,1.749842,9,0,Sphere
481,7.541449,-0.0002717972,1.365117,1.728505,9,0,Sphere
482,7.555686,0.01425332,1.367831,1.743919,9,0,Sphere
482,7.555686,0.0002619922,1.365479,1.729183,9,0,Sphere
483,7.568725,0.01482081,1.367899,1.744505,9,0,Sphere
483,7.568725,0.0007995069,1.365543,1.729738,9,0,Sphere
484,7.583697,0.01564738,1.367905,1.745318,9,0,Sphere
484,7.583697,0.001583934,1.36554,1.730507,9,0,Sphere
485,7.59892,0.01609281,1.373471,1.748133,9,0,Sphere
485,7.59892,0.00188899,1.371032,1.733152,9,0,Sphere
486,7.612329,0.01631859,1.372509,1.747944,9,0,Sphere
486,7.612329,0.002128989,1.37008,1.732981,9,0,Sphere
487,7.625117,0.009941161,1.370559,1.740852,9,0,Sphere
487,7.625117,0.007812351,1.370196,1.738608,9,0,Sphere
488,7.639196,0.008914679,1.370273,1.739723,9,0,Sphere
488,7.639196,0.006833106,1.369919,1.737529,9,0,Sphere
489,7.652544,0.00815621,1.370234,1.738962,9,0,Sphere
489,7.652544,0.006121963,1.369888,1.736817,9,0,Sphere
490,7.666518,0.006045133,1.370394,1.736958,9,0,Sphere
490,7.666518,0.004090399,1.370062,1.734898,9,0,Sphere
491,7.679895,0.004740089,1.370331,1.735651,9,0,Sphere
491,7.679895,0.002838165,1.370008,1.733646,9,0,Sphere
492,7.693512,0.003787369,1.369974,1.734563,9,0,Sphere
492,7.693512,0.001862913,1.369646,1.732535,9,0,Sphere
493,7.708147,0.002601117,1.370062,1.733437,9,0,Sphere
493,7.708147,0.000720799,1.369741,1.731454,9,0,Sphere
494,7.722463,-0.1727994,1.310345,1.601842,9,0,Sphere
494,7.722463,-0.1688024,1.31068,1.60352,9,0,Sphere
495,7.736508,-0.1734198,1.311127,1.601863,10,0,Sphere
495,7.736508,-0.16943,1.311462,1.603537,9,0,Sphere
496,7.752614,-0.1738915,1.311735,1.601882,10,0,Sphere
496,7.752614,-0.1699075,1.312068,1.603554,10,0,Sphere
497,7.765719,-0.4445966,1.295503,1.585424,10,0,Sphere
497,7.765719,-0.442391,1.295551,1.584951,10,0,Sphere
498,7.777566,-0.4449062,1.295912,1.585607,11,0,Sphere
498,7.777566,-0.4427143,1.29596,1.585138,10,0,Sphere
499,7.791023,-0.5123411,1.307846,1.610701,11,0,Sphere
499,7.791023,-0.5048149,1.307822,1.607512,11,0,Sphere
500,7.805471,-0.512131,1.308427,1.610781,12,0,Sphere
500,7.805471,-0.5046062,1.308394,1.60759,11,0,Sphere
501,7.819917,-0.5138261,1.315061,1.613432,12,0,Sphere
501,7.819917,-0.5064955,1.315007,1.610317,12,0,Sphere
502,7.833642,-0.5141028,1.314711,1.613447,12,0,Sphere
502,7.833642,-0.5067755,1.314661,1.610335,12,0,Sphere
503,7.846792,-0.5144014,1.314195,1.613423,12,0,Sphere
503,7.846792,-0.5070756,1.314151,1.610313,12,0,Sphere
504,7.861438,-0.5140833,1.313141,1.612981,12,0,Sphere
504,7.861438,-0.5067198,1.313105,1.609857,12,0,Sphere
505,7.875091,-0.5137142,1.31222,1.612556,12,0,Sphere
505,7.875091,-0.5063238,1.312188,1.609423,12,0,Sphere
506,7.888894,-0.5133737,1.312048,1.612362,12,0,Sphere
506,7.888894,-0.5061939,1.312017,1.609318,12,0,Sphere
507,7.905533,-0.5131136,1.311966,1.612228,12,0,Sphere
507,7.905533,-0.5059236,1.311933,1.609179,12,0,Sphere
508,7.918298,-0.5130436,1.311786,1.612146,12,0,Sphere
508,7.918298,-0.5058476,1.311752,1.609094,12,0,Sphere
509,7.929657,-0.5070974,1.317678,1.61135,12,0,Sphere
509,7.929657,-0.5157014,1.317735,1.615004,12,0,Sphere
510,7.944395,-0.5072496,1.317118,1.611251,12,0,Sphere
510,7.944395,-0.5158489,1.317171,1.614902,12,0,Sphere
511,7.95786,-0.5070415,1.31718,1.611181,12,0,Sphere
511,7.95786,-0.5156325,1.317234,1.614829,12,0,Sphere
512,7.971655,-0.5064663,1.317052,1.610901,12,0,Sphere
512,7.971655,-0.5150287,1.317109,1.614537,12,0,Sphere
513,7.985889,-0.5058634,1.316552,1.6105,12,0,Sphere
513,7.985889,-0.5143642,1.316606,1.61411,12,0,Sphere
514,7.99962,-0.5061915,1.316423,1.610601,12,0,Sphere
514,7.99962,-0.5147057,1.316474,1.614216,12,0,Sphere
515,8.013371,-0.5063963,1.316716,1.610773,12,0,Sphere
515,8.013371,-0.5149266,1.316768,1.614395,12,0,Sphere
516,8.027996,-0.4981731,1.314397,1.606621,12,0,Sphere
516,8.027996,-0.5071585,1.31445,1.610435,12,0,Sphere
517,8.042068,-0.4981834,1.314736,1.606724,12,0,Sphere
517,8.042068,-0.5071772,1.314796,1.610544,12,0,Sphere
518,8.05728,-0.4981421,1.314455,1.606624,12,0,Sphere
518,8.05728,-0.5149089,1.314566,1.613745,12,0,Sphere
519,8.071141,-0.4982513,1.313732,1.60646,12,0,Sphere
519,8.071141,-0.5150056,1.313828,1.613571,12,0,Sphere
520,8.083265,-0.4983482,1.312947,1.606272,12,0,Sphere
520,8.083265,-0.5150875,1.313029,1.613373,12,0,Sphere
521,8.09708,-0.500121,1.315242,1.60769,12,0,Sphere
521,8.09708,-0.5002465,1.315242,1.607744,12,0,Sphere
522,8.110582,-0.5005185,1.314889,1.607756,12,0,Sphere
522,8.110582,-0.5006521,1.31489,1.607812,12,0,Sphere
523,8.12512,-0.5006351,1.314898,1.607807,12,0,Sphere
523,8.12512,-0.5007724,1.314898,1.607866,12,0,Sphere
524,8.139256,-0.5011195,1.314554,1.607912,12,0,Sphere
524,8.139256,-0.5012704,1.314554,1.607976,12,0,Sphere
525,8.153103,-0.5087625,1.314736,1.611196,12,0,Sphere
525,8.153103,-0.5013353,1.314706,1.608047,12,0,Sphere
526,8.167025,-0.5090185,1.315246,1.611453,12,0,Sphere
526,8.167025,-0.5016077,1.315215,1.608311,12,0,Sphere
527,8.180562,-0.5092963,1.315899,1.611761,12,0,Sphere
527,8.180562,-0.5019044,1.315865,1.608626,12,0,Sphere
528,8.194947,-0.5097809,1.316287,1.612079,12,0,Sphere
528,8.194947,-0.5102438,1.316289,1.612275,12,0,Sphere
529,8.21082,-0.510076,1.31661,1.612298,12,0,Sphere
529,8.21082,-0.5105568,1.316613,1.612502,12,0,Sphere
530,8.224066,-0.5123083,1.322937,1.615087,12,0,Sphere
530,8.224066,-0.5131363,1.322943,1.615438,12,0,Sphere
531,8.236013,-0.5126242,1.32305,1.615253,12,0,Sphere
531,8.236013,-0.5134664,1.323057,1.615611,12,0,Sphere
532,8.249362,-0.5128688,1.322889,1.61531,12,0,Sphere
532,8.249362,-0.5137179,1.322896,1.61567,12,0,Sphere
533,8.26357,-0.5126488,1.322201,1.615016,12,0,Sphere
533,8.26357,-0.5133673,1.322206,1.615321,12,0,Sphere
534,8.277859,-0.5121367,1.321398,1.614565,12,0,Sphere
534,8.277859,-0.5128185,1.321403,1.614855,12,0,Sphere
535,8.291543,-0.5120252,1.320777,1.614337,12,0,Sphere
535,8.291543,-0.5127982,1.320782,1.614665,12,0,Sphere
536,8.305644,-0.5118434,1.320132,1.614072,12,0,Sphere
536,8.305644,-0.5125968,1.320136,1.614392,12,0,Sphere
537,8.320005,-0.5114908,1.319707,1.613799,12,0,Sphere
537,8.320005,-0.5125929,1.319713,1.614267,12,0,Sphere
538,8.333762,-0.511319,1.319569,1.613686,12,0,Sphere
538,8.333762,-0.5124115,1.319576,1.61415,12,0,Sphere
539,8.347322,-0.510693,1.319281,1.613338,12,0,Sphere
539,8.347322,-0.5117542,1.319288,1.613788,12,0,Sphere
540,8.363968,-0.5091742,1.313239,1.610934,12,0,Sphere
540,8.363968,-0.5098414,1.313242,1.611217,12,0,Sphere
541,8.377317,-0.5087724,1.313008,1.610697,12,0,Sphere
541,8.377317,-0.5094197,1.31301,1.610971,12,0,Sphere
542,8.388626,-0.5084611,1.313106,1.610594,12,0,Sphere
542,8.388626,-0.5090978,1.313108,1.610864,12,0,Sphere
543,8.402853,-0.5158677,1.313174,1.613745,12,0,Sphere
543,8.402853,-0.5167575,1.313176,1.614122,12,0,Sphere
544,8.41645,-0.5156972,1.313211,1.613684,12,0,Sphere
544,8.41645,-0.5165815,1.313213,1.614058,12,0,Sphere
545,8.430224,-0.5134429,1.300912,1.609145,12,0,Sphere
545,8.430224,-0.5068249,1.300921,1.606349,12,0,Sphere
546,8.44458,-0.513523,1.30089,1.609172,12,0,Sphere
