frameCount, left Gaze point world position x, left Gaze point world position y, left Gaze point world position z, left Gaze point gazeTime, left Gaze point hit layer, leftEyeHitObject,right Gaze point world position x, right Gaze point world position y, right Gaze point world position z, right Gaze point gazeTime, right Gaze point hit layer, rightEyeHitObject,left eye open confidence, left eye position x, left eye position y, left eye position z, right eye open confidence, right eye position x, right eye position y, right eye position z, isConjugate, isFixational,headCameraPosition.x, headCameraPosition.y, headCameraPosition.z,head angular speed, left eye angular speed, right eye angular speed
34,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1239039,1.12857,0.09623357,0,-0.060363,1.140575,0.08964305,False,False,-0.09089772,1.128145,0.09287094,-1,-1,-1
35,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1227867,1.12264,0.09568601,0,-0.05901484,1.133771,0.0898345,False,False,-0.08920709,1.123109,0.09278855,-1,-1,-1
36,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1212505,1.118261,0.09568416,0,-0.05722524,1.127875,0.08991124,False,False,-0.08926882,1.117733,0.09087849,-1,-1,-1
37,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1214125,1.113789,0.09376507,0,-0.05709334,1.120994,0.08775371,False,False,-0.08920194,1.115138,0.08792581,-1,-1,-1
38,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1213017,1.111754,0.09088355,0,-0.05689629,1.118312,0.08505722,False,False,-0.08782801,1.114599,0.08618806,-1,-1,-1
39,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1200135,1.111386,0.08871368,0,-0.05564982,1.118842,0.0835449,False,False,-0.0872026,1.114632,0.08440126,-1,-1,-1
40,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1188724,1.109522,0.08732747,0,-0.05461605,1.117782,0.08204593,False,False,-0.08593648,1.115639,0.08252183,-1,-1,-1
41,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1175085,1.110048,0.08556183,0,-0.05342928,1.119369,0.07990666,False,False,-0.08469555,1.117186,0.08121911,-1,-1,-1
42,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1163892,1.11206,0.08454112,0,-0.05240672,1.121409,0.0779203,False,False,-0.08234697,1.114891,0.07973594,-1,-1,-1
43,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1141305,1.108533,0.08324413,0,-0.05061584,1.120376,0.07612789,False,False,-0.08256777,1.114303,0.07864184,-1,-1,-1
44,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1137641,1.106589,0.08239076,0,-0.0505022,1.119479,0.07485512,False,False,-0.08156502,1.112012,0.07713029,-1,-1,-1
45,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1132554,1.105218,0.08075641,0,-0.05005508,1.118503,0.07339318,False,False,-0.08248877,1.112089,0.07639308,-1,-1,-1
46,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1142106,1.106268,0.08019174,0,-0.05079951,1.118421,0.07268573,False,False,-0.08313092,1.114172,0.07621902,-1,-1,-1
47,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1149582,1.108604,0.08001479,0,-0.05139036,1.119876,0.07246061,False,False,-0.08391411,1.115063,0.07662729,-1,-1,-1
48,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1161669,1.108761,0.07995611,0,-0.05268242,1.120588,0.07255068,False,False,-0.08507659,1.11528,0.07572033,-1,-1,-1
49,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.117026,1.1097,0.07872972,0,-0.05331098,1.120743,0.07213872,False,False,-0.08619508,1.113128,0.07505165,-1,-1,-1
50,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1181088,1.107496,0.07792626,0,-0.05432965,1.118634,0.07216703,False,False,-0.08770573,1.109555,0.0749794,-1,-1,-1
51,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1197727,1.103517,0.07725856,0,-0.05605215,1.11552,0.0727165,False,False,-0.09115828,1.115298,0.07530175,-1,-1,-1
52,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1233535,1.110352,0.07754259,0,-0.05910568,1.119577,0.07406217,False,False,-0.09192355,1.112962,0.07543509,-1,-1,-1
53,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1237552,1.108824,0.07699892,0,-0.0595206,1.118272,0.07389405,False,False,-0.09213294,1.115983,0.07485076,-1,-1,-1
54,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1243265,1.111669,0.07640737,0,-0.06001905,1.120602,0.07328468,False,False,-0.09280542,1.117609,0.07425216,-1,-1,-1
55,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1248924,1.113259,0.07572863,0,-0.06053035,1.121854,0.07278626,False,False,-0.09291238,1.117856,0.07322703,-1,-1,-1
56,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1251109,1.113471,0.07469938,0,-0.0607655,1.122163,0.07167978,False,False,-0.09404481,1.117863,0.07235169,-1,-1,-1
57,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1262324,1.1138,0.07388578,0,-0.06180374,1.121882,0.0709471,False,False,-0.09503593,1.118412,0.07167483,-1,-1,-1
58,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1273156,1.114714,0.07291301,0,-0.06279927,1.122194,0.07032544,False,False,-0.09531534,1.118926,0.07100063,-1,-1,-1
59,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1276623,1.115655,0.07214694,0,-0.06303853,1.122231,0.0697964,False,False,-0.09546165,1.118956,0.06953888,-1,-1,-1
60,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1279481,1.116664,0.07092049,0,-0.0631972,1.121842,0.06857383,False,False,-0.09516788,1.11895,0.06854491,-1,-1,-1
61,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1276214,1.11689,0.06979451,0,-0.06279319,1.120949,0.06737982,False,False,-0.09457058,1.118592,0.06750476,-1,-1,-1
62,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1270087,1.116962,0.06867285,0,-0.06213249,1.120222,0.06633669,False,False,-0.09332847,1.119306,0.06636791,-1,-1,-1
63,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1257619,1.117688,0.0676742,0,-0.06089506,1.120924,0.06506161,False,False,-0.09108415,1.121195,0.06556506,-1,-1,-1
64,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1233849,1.118942,0.0671426,0,-0.05862097,1.123443,0.0639222,False,False,-0.08849579,1.122895,0.06422397,-1,-1,-1
65,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1209076,1.119466,0.0662282,0,-0.05639023,1.126234,0.06214106,False,False,-0.08795694,1.124092,0.06260138,-1,-1,-1
66,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1202584,1.120164,0.06517598,0,-0.05595156,1.128137,0.06007044,False,False,-0.08625478,1.126675,0.06153746,-1,-1,-1
67,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1182773,1.122051,0.06471607,0,-0.05421979,1.131078,0.05837879,False,False,-0.08549038,1.130056,0.05998062,-1,-1,-1
68,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1175838,1.125345,0.06372453,0,-0.05368021,1.134879,0.05662342,False,False,-0.08413094,1.131643,0.05901283,-1,-1,-1
69,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.116124,1.126768,0.06281701,0,-0.05235308,1.136644,0.05502323,False,False,-0.08324508,1.131808,0.05823536,-1,-1,-1
70,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.115214,1.12691,0.06238252,0,-0.05148091,1.136705,0.05418898,False,False,-0.08478591,1.132584,0.05846375,-1,-1,-1
71,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1168685,1.127583,0.06274623,0,-0.05312444,1.13716,0.05438094,False,False,-0.08518744,1.13241,0.05906237,-1,-1,-1
72,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1164639,1.127714,0.06208394,0,-0.05270701,1.137798,0.05444379,False,False,-0.08760455,1.131827,0.06012491,-1,-1,-1
73,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1195471,1.127047,0.06366526,0,-0.05563904,1.136522,0.05652546,False,False,-0.08871817,1.131604,0.06091246,-1,-1,-1
74,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1202797,1.127277,0.06384793,0,-0.05625185,1.136662,0.05773766,False,False,-0.08713406,1.139149,0.06201803,-1,-1,-1
75,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1193196,1.134416,0.06505792,0,-0.05532729,1.14408,0.05900801,False,False,-0.08878782,1.140392,0.06440625,-1,-1,-1
76,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1207782,1.135865,0.06792392,0,-0.05679746,1.144919,0.06088855,False,False,-0.08887052,1.137999,0.06463131,-1,-1,-1
77,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.120933,1.133549,0.06753829,0,-0.05680804,1.142448,0.06172433,False,False,-0.08819184,1.140645,0.06547947,-1,-1,-1
78,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1202281,1.135848,0.06804539,0,-0.05613835,1.145409,0.06293819,False,False,-0.08845662,1.141993,0.06664933,-1,-1,-1
79,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1204783,1.136918,0.0692239,0,-0.05645435,1.146879,0.06405558,False,False,-0.08873217,1.141682,0.06730045,-1,-1,-1
80,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1205897,1.136826,0.06985538,0,-0.05649065,1.14642,0.06492913,False,False,-0.08758651,1.142025,0.06885208,-1,-1,-1
81,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1196877,1.137329,0.07134739,0,-0.05560271,1.147027,0.06644151,False,False,-0.08785892,1.1429,0.06955989,-1,-1,-1
82,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1199023,1.138,0.07189624,0,-0.05581549,1.1478,0.06722356,False,False,-0.0880243,1.142944,0.07091853,-1,-1,-1
83,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.120067,1.13795,0.07305712,0,-0.05598157,1.147938,0.06877992,False,False,-0.08763482,1.142505,0.07135032,-1,-1,-1
84,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1197022,1.137455,0.07337643,0,-0.05561588,1.147543,0.06935328,False,False,-0.08764254,1.142695,0.07277037,-1,-1,-1
85,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1196552,1.137674,0.07482622,0,-0.05557923,1.14777,0.07066105,False,False,-0.08825633,1.142623,0.07310081,-1,-1,-1
86,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.120279,1.137681,0.07518905,0,-0.0561829,1.14762,0.07095896,False,False,-0.08794127,1.142496,0.07389113,-1,-1,-1
87,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1199211,1.137401,0.07598318,0,-0.05583663,1.147475,0.07189847,False,False,-0.08789249,1.142442,0.07485767,-1,-1,-1
88,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1199634,1.137439,0.07708824,0,-0.05588118,1.147367,0.07262762,False,False,-0.08842995,1.142008,0.07574437,-1,-1,-1
89,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1205016,1.137223,0.07815894,0,-0.05638023,1.146742,0.07337765,False,False,-0.08863243,1.141437,0.07677629,-1,-1,-1
90,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1206937,1.136685,0.07918245,0,-0.05657399,1.14619,0.07435557,False,False,-0.08891194,1.140393,0.0780262,-1,-1,-1
91,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1209831,1.135777,0.08048303,0,-0.05682989,1.145027,0.07560357,False,False,-0.08915405,1.138397,0.07933643,-1,-1,-1
92,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1212354,1.133865,0.0818854,0,-0.05707262,1.142928,0.07678749,False,False,-0.09009891,1.136412,0.08104009,-1,-1,-1
93,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1222454,1.132171,0.08342312,0,-0.0579792,1.140662,0.07865118,False,False,-0.09111866,1.134572,0.08294065,-1,-1,-1
94,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1233347,1.130499,0.0850364,0,-0.05898377,1.138605,0.08076373,False,False,-0.09231263,1.133291,0.08473367,-1,-1,-1
95,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1244956,1.129466,0.08663776,0,-0.06005984,1.137077,0.08275158,False,False,-0.09357736,1.131546,0.08640194,-1,-1,-1
96,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1258648,1.127702,0.08809038,0,-0.0614006,1.135323,0.08473021,False,False,-0.09449461,1.129448,0.08784936,-1,-1,-1
97,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1267607,1.125573,0.08927463,0,-0.06228391,1.13325,0.08630648,False,False,-0.09522991,1.126975,0.08901495,-1,-1,-1
98,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1274666,1.123126,0.09050803,0,-0.06299327,1.130825,0.08752181,False,False,-0.09604441,1.124242,0.08979766,-1,-1,-1
99,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.128276,1.120371,0.09134189,0,-0.06381284,1.128114,0.0882534,False,False,-0.09671818,1.121031,0.09011006,-1,-1,-1
100,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1289292,1.117168,0.09159934,0,-0.0644619,1.124901,0.08856886,False,False,-0.09752657,1.116512,0.08958413,-1,-1,-1
101,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1298428,1.112851,0.09102903,0,-0.06530631,1.120025,0.08809885,False,False,-0.09889302,1.111746,0.0885263,-1,-1,-1
102,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1312342,1.108812,0.08982684,0,-0.06655183,1.114679,0.08722576,False,False,-0.1001506,1.108839,0.08771595,-1,-1,-1
103,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1325326,1.10677,0.08878845,0,-0.06773548,1.111443,0.08666865,False,False,-0.1000691,1.107266,0.08672965,-1,-1,-1
104,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1326532,1.105522,0.08765252,0,-0.06781814,1.109813,0.08592138,False,False,-0.1000019,1.107518,0.08601639,-1,-1,-1
105,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1325155,1.10613,0.08698123,0,-0.06771134,1.11097,0.08556968,False,False,-0.1004732,1.105791,0.08451812,-1,-1,-1
106,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1328123,1.104491,0.08562391,0,-0.06802201,1.109452,0.08401038,False,False,-0.09995943,1.105939,0.08309007,-1,-1,-1
107,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1323608,1.103757,0.08410884,0,-0.06757579,1.108676,0.08218449,False,False,-0.09937806,1.106642,0.08182602,-1,-1,-1
108,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1317053,1.103969,0.08292959,0,-0.06696367,1.109315,0.08070769,False,False,-0.09838158,1.105832,0.08011173,-1,-1,-1
109,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1307384,1.103108,0.08147862,0,-0.06602482,1.108557,0.07874481,False,False,-0.09796912,1.106211,0.07899398,-1,-1,-1
110,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1303558,1.103607,0.08060184,0,-0.06565107,1.10894,0.07746433,False,False,-0.09775699,1.106418,0.07848367,-1,-1,-1
111,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1301588,1.103885,0.0800456,0,-0.06543937,1.10911,0.07702798,False,False,-0.09779356,1.106614,0.07819162,-1,-1,-1
112,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.130103,1.104011,0.07958692,0,-0.0653694,1.109221,0.0768654,False,False,-0.09786094,1.106859,0.0777173,-1,-1,-1
113,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1301875,1.104393,0.07895755,0,-0.06542011,1.10933,0.07654674,False,False,-0.09711583,1.107734,0.07766753,-1,-1,-1
114,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1294909,1.105182,0.07875148,0,-0.06473311,1.110331,0.07653216,False,False,-0.09650808,1.108751,0.07763587,-1,-1,-1
115,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1288785,1.106123,0.07877328,0,-0.0641327,1.111377,0.0764567,False,False,-0.09544148,1.110068,0.07770365,-1,-1,-1
116,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1278037,1.107405,0.07898331,0,-0.06307446,1.11273,0.0763822,False,False,-0.09421322,1.110506,0.07733104,-1,-1,-1
117,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1265489,1.107681,0.07896605,0,-0.06187754,1.113331,0.07569602,False,False,-0.09367715,1.110168,0.07678535,-1,-1,-1
118,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1259638,1.107096,0.07866482,0,-0.06135347,1.113123,0.07490043,False,False,-0.09309587,1.109536,0.07642282,-1,-1,-1
119,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1254007,1.106251,0.07837179,0,-0.06085991,1.112858,0.07439281,False,False,-0.09305691,1.109544,0.07637808,-1,-1,-1
120,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1253238,1.106225,0.07839992,0,-0.06079006,1.112862,0.07435626,False,False,-0.09254828,1.109582,0.07633383,-1,-1,-1
121,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1248195,1.10628,0.07831232,0,-0.06027709,1.112884,0.07435535,False,False,-0.09240901,1.109835,0.07667623,-1,-1,-1
122,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1246877,1.106605,0.0786509,0,-0.06013032,1.113066,0.07470156,False,False,-0.09210844,1.109855,0.07687113,-1,-1,-1
123,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1243976,1.106629,0.0788101,0,-0.05983252,1.113066,0.07494925,False,False,-0.09207841,1.109775,0.07705992,-1,-1,-1
124,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1243682,1.10657,0.07889059,0,-0.05978865,1.112979,0.07522926,False,False,-0.0920131,1.109787,0.07731177,-1,-1,-1
125,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1243278,1.106629,0.07909369,0,-0.05973503,1.112999,0.07560183,False,False,-0.09194387,1.109966,0.07757915,-1,-1,-1
126,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1242518,1.106785,0.07926029,0,-0.05965435,1.113189,0.07592034,False,False,-0.09189288,1.110157,0.07783706,-1,-1,-1
127,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1242169,1.106982,0.07945982,0,-0.05961252,1.113375,0.07623597,False,False,-0.09189312,1.110325,0.07806807,-1,-1,-1
128,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1242106,1.10716,0.07963724,0,-0.05959656,1.113498,0.07649784,False,False,-0.09197263,1.110487,0.07828912,-1,-1,-1
129,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1242879,1.10738,0.07981203,0,-0.05965739,1.113595,0.07676623,False,False,-0.09207129,1.110642,0.07853355,-1,-1,-1
130,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1243739,1.107604,0.07997004,0,-0.05972385,1.113683,0.07707012,False,False,-0.09163349,1.111231,0.07881365,-1,-1,-1
131,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1239511,1.108115,0.080267,0,-0.05931586,1.114347,0.07736031,False,False,-0.09159549,1.111408,0.07900373,-1,-1,-1
132,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1239121,1.108286,0.08046517,0,-0.05927887,1.11453,0.07754228,False,False,-0.09154154,1.1113,0.07907134,-1,-1,-1
133,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1238586,1.108113,0.08056313,0,-0.05922687,1.114338,0.07756483,False,False,-0.09145805,1.111408,0.07927658,-1,-1,-1
134,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1237812,1.108364,0.08075978,0,-0.0591349,1.114451,0.07779338,False,False,-0.09147725,1.111446,0.07936076,-1,-1,-1
135,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1238113,1.108525,0.08085276,0,-0.05914318,1.114367,0.07786874,False,False,-0.0914164,1.111504,0.07953332,-1,-1,-1
136,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1237413,1.10854,0.08098084,0,-0.05907611,1.114459,0.07808456,False,False,-0.09114999,1.111533,0.07962419,-1,-1,-1
137,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1234548,1.108486,0.08108198,0,-0.05880303,1.114529,0.07814408,False,False,-0.09089749,1.111485,0.07966694,-1,-1,-1
138,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1231918,1.108381,0.08113152,0,-0.05854743,1.114481,0.07815106,False,False,-0.090635,1.111333,0.07970291,-1,-1,-1
139,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1229574,1.10825,0.08120146,0,-0.05831574,1.114344,0.07814982,False,False,-0.09043156,1.111178,0.07970481,-1,-1,-1
140,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1227604,1.108138,0.08125626,0,-0.05811944,1.114201,0.07812776,False,False,-0.09034105,1.111179,0.07972333,-1,-1,-1
141,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1226653,1.108175,0.08131863,0,-0.05802409,1.114205,0.07813244,False,False,-0.09020878,1.111256,0.07981567,-1,-1,-1
142,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1225293,1.108231,0.08144624,0,-0.05789558,1.114304,0.07818954,False,False,-0.09008614,1.111295,0.07991592,-1,-1,-1
143,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1223921,1.108192,0.08156332,0,-0.05777145,1.114387,0.07827749,False,False,-0.0899277,1.111203,0.08001266,-1,-1,-1
144,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1222336,1.10807,0.08167414,0,-0.05762171,1.114336,0.07835118,False,False,-0.08983154,1.111093,0.08006304,-1,-1,-1
