FrameCount, FrameTime, validExpressions,BrowLowererL, BrowLowererR, CheekPuffL, CheekPuffR, CheekRaiserL, CheekRaiserR, CheekSuckL, CheekSuckR, ChinRaiserB, ChinRaiserT, DimplerL, DimplerR, EyesClosedL, EyesClosedR, EyesLookDownL, EyesLookDownR, EyesLookLeftL, EyesLookLeftR, EyesLookRightL, EyesLookRightR, EyesLookUpL, EyesLookUpR, InnerBrowRaiserL, InnerBrowRaiserR, JawDrop, JawSidewaysLeft, JawSidewaysRight, JawThrust, LidTightenerL, LidTightenerR, LipCornerDepressorL, LipCornerDepressorR, LipCornerPullerL, LipCornerPullerR, LipFunnelerLB, LipFunnelerLT, LipFunnelerRB, LipFunnelerRT, LipPressorL, LipPressorR, LipPuckerL, LipPuckerR, LipStretcherL, LipStretcherR, LipSuckLB, LipSuckLT, LipSuckRB, LipSuckRT, LipTightenerL, LipTightenerR, LipsToward, LowerLipDepressorL, LowerLipDepressorR, MouthLeft, MouthRight, NoseWrinklerL, NoseWrinklerR, OuterBrowRaiserL, OuterBrowRaiserR, UpperLidRaiserL, UpperLidRaiserR, UpperLipRaiserL, UpperLipRaiserR, Max,UpperFaceConfidence, LowerFaceConfidence
1,0,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
2,0.02,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3,0.3533334,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4,0.3868077,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
5,0.4110229,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
6,0.4146127,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
7,0.4281829,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
8,0.4428468,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
9,0.4594267,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
10,0.4700478,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
11,0.4844881,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
12,0.4982807,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
13,0.5117353,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
14,0.5256897,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
15,0.5397788,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
16,0.5535845,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
17,0.5674239,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
18,0.5811819,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
19,0.594835,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
20,0.6087356,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
21,0.6238542,True,,0.1798286,0.1761216,0,0,0.05245914,0.03290666,0,0,0.01238075,0.0283896,0,0.006669046,0.1707278,0.0002451092,0.1968639,0.06435063,0,0,0.1220887,0.03595744,0,0,0.1619712,0.1866854,0.1349721,0,0.01081503,0,0.1626347,0.2153358,0.03619765,0.033939,0.01022248,0.02119264,0,0.0001301963,0,0.0001301963,0,0,0.03481848,0.03427464,0,0.005992034,0.01030926,0.01084678,0.01086564,1.123982E-07,0,0,0.06560898,0,0,0.01086564,0.01086564,0,0.003945185,0.07944126,0.1276755,0.009256994,0.0107214,0.00567546,0.02558443,1,0
22,0.6546291,True,,0.180717,0.1745498,0,0,0.05315523,0.03030195,0,0,0.02095469,0.02790332,0,0.003995764,0.1775806,0.0002315119,0.20197,0.06454347,0,0,0.1253253,0.03919566,0,0,0.1582828,0.1823023,0.1326182,0,0.01083038,0,0.159314,0.2194194,0.03687141,0.03569236,0.01041791,0.02359872,0,8.804906E-05,0,8.804906E-05,0,0,0.03113051,0.03136163,0,0.003645736,0.01048233,0.01085242,0.01086564,7.884923E-08,0,0,0.06293394,0,0,0.01086564,0.01086564,0,0.00247512,0.07257665,0.1209412,0.004567927,0.01076613,0.007802966,0.01682614,1,0
23,0.6795629,True,,0.1776518,0.1733304,0,0,0.05357784,0.02894812,0,0,0.01654557,0.02762142,0,0.002457877,0.1866737,0.0001606792,0.203339,0.05895991,0,0,0.1309848,0.04487158,0,0,0.1581557,0.1827921,0.1398081,0,0.01084103,0,0.1635288,0.2211523,0.03728409,0.03664894,0.0105533,0.02497743,0,5.996608E-05,0,5.996608E-05,0,0,0.03412065,0.03462746,0.005898139,0.007258529,0.01060053,0.01085637,0.01086564,5.535877E-08,0,0,0.06643812,0,0,0.01086564,0.01086564,0,0.001582952,0.07327082,0.1206876,0.007128015,0.01079674,0.003982449,0.02109372,1,0
24,0.7075078,True,,0.1790244,0.1723748,0,0,0.05384039,0.03326562,0,0,0.02249889,0.02745314,0,0.001545935,0.1597079,0.0001856685,0.1921416,0.06111043,0,0,0.1253253,0.03919566,0,0,0.1555153,0.1756612,0.1267103,0,0.01084843,0,0.1656794,0.204756,0.03754245,0.03200105,0.01064736,0.02579218,0,4.107928E-05,0,4.107928E-05,0,0,0.03573704,0.03620667,0.003800424,0.004255775,0.01068169,0.01085913,0.01086564,3.8892E-08,0,0,0.06487808,0,0,0.01086564,0.01086564,0,0.001028853,0.07157644,0.1161682,0.008585056,0.01081779,0.002134485,0.0234936,1,0
25,0.7388272,True,,0.1830793,0.1753379,0,0,0.05975819,0.03541474,0,0,0.01711058,0.0273501,0,0.0009908094,0.1641587,0.0001869127,0.1971997,0.06246606,0,0,0.1309878,0.04486454,0,0,0.153565,0.1708495,0.1283567,0,0.01085359,0,0.1763244,0.2146009,0.03770722,0.03456339,0.01071287,0.02628667,0,2.827827E-05,0,2.827827E-05,0,0,0.03155871,0.03213941,0.002485699,0.002570041,0.01073766,0.01086107,0.01086564,2.733846E-08,0,0,0.06396867,0,0,0.01086564,0.01086564,0,0.0006778451,0.07027648,0.1129935,0.009440973,0.01083232,0.001193537,0.02488871,1,0
26,0.7702413,True,,0.1859972,0.1774882,0,0,0.05765229,0.03161387,0,0,0.01436236,0.03288461,0,0.006096212,0.2016049,0.0001974702,0.213098,0.06331822,0,0,0.1260066,0.03986881,0,0,0.1572125,0.1778369,0.1478723,0,0.0108572,0,0.1726479,0.2026599,0.03215782,0.03101289,0.0107586,0.02659379,0,1.954506E-05,0,1.954506E-05,0,0,0.02952849,0.03000964,0.001646313,0.006699854,0.0107764,0.01086243,0.01086564,1.922586E-08,0,0,0.06700295,0,0,0.01086564,0.01086564,0,0.0004516886,0.07146911,0.1173644,0.009957793,0.01084239,0.005725964,0.02572352,1,0
27,0.8030307,True,,0.1857665,0.1755618,0,0,0.05641047,0.02966564,0,0,0.02151989,0.0354073,0,0.003697729,0.1945697,0.0001907274,0.2136175,0.06388256,0,0,0.1359012,0.04978301,0,0,0.154841,0.1723868,0.139046,0,0.01085972,0,0.1707793,0.1984503,0.03439359,0.02926118,0.02080151,0.02678836,0,1.355414E-05,0,1.355414E-05,0,0,0.03336831,0.03384142,0.001101863,0.003908846,0.0108033,0.01086338,0.01086564,1.35256E-08,0,0,0.06733338,0,0,0.01086564,0.01086564,0,0.0003038526,0.07018821,0.1138814,0.01027737,0.01084939,0.003173027,0.02623571,1,0
28,0.8324792,True,,0.1812608,0.1740911,0,0,0.05565818,0.02862146,0,0,0.01656471,0.03190604,0,0.00229836,0.1802647,0.0002524108,0.1990294,0.06418633,0,0,0.1354303,0.0493417,0,0,0.1581285,0.1788853,0.1267965,0,0.01086148,0,0.1785598,0.1892126,0.04703597,0.03327219,0.0170259,0.01726068,0,9.42568E-06,0,9.42568E-06,0,0,0.03537159,0.0309211,0.0007439518,0.002350593,0.01082203,0.01086405,0.01086564,9.518341E-09,0,0,0.06381468,0,0,0.01086564,0.01086564,0,0.0002060258,0.07643426,0.114993,0.01047906,0.01085427,0.006748635,0.0265568,1,0
29,0.8604848,True,,0.1846848,0.1765512,0,0,0.05519171,0.02803943,0,0,0.01404695,0.02998162,0,0.001458401,0.1825342,0.0002562329,0.1998644,0.06442489,0,0,0.136228,0.05014195,0,0,0.1555167,0.1765796,0.1380165,0,0.004975513,0,0.1818087,0.1924012,0.04409645,0.03048979,0.01476631,0.02129063,0,0.005866385,0,0.005866385,0,0,0.03145988,0.0293545,0.0005059825,0.001450406,0.01083509,0.01086452,0.01086564,6.700093E-09,0,0,0.0633142,0,0,0.01086564,0.01086564,0,0.0001406195,0.07397557,0.1158672,0.01060859,0.01085767,0.008566431,0.02676183,1,0
30,0.8878193,True,,0.1846848,0.1765512,0,0,0.05519171,0.02803943,0,0,0.01404695,0.02998162,0,0.001458401,0.1825342,0.0002562329,0.1998644,0.06442489,0,0,0.136228,0.05014195,0,0,0.1555167,0.1765796,0.1380165,0,0.004975513,0,0.1818087,0.1924012,0.04409645,0.03048979,0.01476631,0.02129063,0,0.005866385,0,0.005866385,0,0,0.03145988,0.0293545,0.0005059825,0.001450406,0.01083509,0.01086452,0.01086564,6.700093E-09,0,0,0.0633142,0,0,0.01086564,0.01086564,0,0.0001406195,0.07397557,0.1158672,0.01060859,0.01085767,0.008566431,0.02676183,1,0
