frameCount, left Gaze point world position x, left Gaze point world position y, left Gaze point world position z, left Gaze point gazeTime, left Gaze point hit layer, leftEyeHitObject,right Gaze point world position x, right Gaze point world position y, right Gaze point world position z, right Gaze point gazeTime, right Gaze point hit layer, rightEyeHitObject,left eye open confidence, left eye position x, left eye position y, left eye position z, right eye open confidence, right eye position x, right eye position y, right eye position z, isConjugate, isFixational,headCameraPosition.x, headCameraPosition.y, headCameraPosition.z,head angular speed, left eye angular speed, right eye angular speed
62,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.07324184,1.652096,0.08677018,0,-0.01138406,1.6532,0.106705,False,False,-0.04640041,1.652186,0.09543703,-1,-1,-1
63,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.0767106,1.651796,0.08371563,0,-0.01609023,1.652575,0.1071584,False,False,-0.05008517,1.651975,0.09461063,-1,-1,-1
64,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.07995738,1.651603,0.08181365,0,-0.02021297,1.652347,0.1074076,False,False,-0.05379719,1.651761,0.09377537,-1,-1,-1
65,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.0831909,1.651405,0.07991415,0,-0.02440347,1.652116,0.1076366,False,False,-0.05749394,1.651547,0.0929429,-1,-1,-1
66,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.08558117,1.651849,0.07643299,0,-0.02844797,1.652002,0.1074293,False,False,-0.06059417,1.651895,0.09078101,-1,-1,-1
67,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.08851993,1.651874,0.07415569,0,-0.03266841,1.651916,0.1074064,False,False,-0.06295492,1.652866,0.08973265,-1,-1,-1
68,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.09017085,1.65286,0.07202547,0,-0.03559213,1.652826,0.1073265,False,False,-0.06602684,1.653185,0.08847314,-1,-1,-1
69,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.0925983,1.65324,0.06975936,0,-0.03945542,1.653131,0.1071869,False,False,-0.06914176,1.653532,0.08727726,-1,-1,-1
70,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.09495967,1.653616,0.06753699,0,-0.04332384,1.653448,0.1070175,False,False,-0.07226905,1.653881,0.08607548,-1,-1,-1
71,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.09729005,1.653988,0.06533451,0,-0.04724804,1.653774,0.1068164,False,False,-0.07035004,1.654543,0.08546884,-1,-1,-1
72,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.09567209,1.654985,0.06510101,0,-0.04502798,1.654101,0.1058366,False,False,-0.07176174,1.654878,0.08462252,-1,-1,-1
73,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.09631597,1.655505,0.06459779,0,-0.04590998,1.654511,0.1056252,False,False,-0.07188452,1.65547,0.08460197,-1,-1,-1
74,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.09686223,1.655978,0.06381483,0,-0.0469068,1.654961,0.1053891,False,False,-0.07287868,1.656001,0.08395444,-1,-1,-1
75,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.09742857,1.656553,0.06266479,0,-0.04832879,1.655449,0.1052441,False,False,-0.07386477,1.656535,0.08330876,-1,-1,-1
76,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.09798382,1.657115,0.0615534,0,-0.0497277,1.655942,0.1050847,False,False,-0.07265887,1.656595,0.08333712,-1,-1,-1
77,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.09750545,1.656982,0.06241209,0,-0.04779349,1.656193,0.1042821,False,False,-0.07283849,1.65702,0.08296182,-1,-1,-1
78,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.09749704,1.657408,0.06179449,0,-0.04817996,1.656632,0.1041292,False,False,-0.07228597,1.65798,0.08323698,-1,-1,-1
79,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.09733866,1.658206,0.0625368,0,-0.04724907,1.657659,0.1039582,False,False,-0.07210133,1.658578,0.0830977,-1,-1,-1
80,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.09711484,1.658814,0.06234877,0,-0.04708783,1.658341,0.1038466,False,False,-0.07191165,1.65918,0.08296113,-1,-1,-1
81,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.09687002,1.659384,0.06214557,0,-0.04695326,1.658975,0.1037767,False,False,-0.07171676,1.65979,0.08282401,-1,-1,-1
82,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.09662177,1.659869,0.06212613,0,-0.04669165,1.659538,0.1037419,False,False,-0.07144361,1.660292,0.08282383,-1,-1,-1
83,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.09636387,1.660424,0.06196205,0,-0.04652335,1.66016,0.1036856,False,False,-0.07048897,1.659544,0.0830295,-1,-1,-1
84,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.09649196,1.658801,0.06261154,0,-0.04538487,1.659048,0.1027738,False,False,-0.07082225,1.658927,0.08242098,-1,-1,-1
85,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.09643032,1.658737,0.06240995,0,-0.04521418,1.659117,0.102432,False,False,-0.07061967,1.658979,0.08223663,-1,-1,-1
86,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.09628581,1.658721,0.06230089,0,-0.04495353,1.659237,0.1021723,False,False,-0.07041682,1.659029,0.08205084,-1,-1,-1
87,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.09614103,1.658704,0.06219108,0,-0.04469264,1.659354,0.1019106,False,False,-0.07528181,1.658637,0.07848293,-1,-1,-1
88,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1001227,1.658342,0.05752845,0,-0.05044084,1.658931,0.0994374,False,False,-0.07660248,1.658589,0.07730272,-1,-1,-1
89,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1013013,1.658257,0.05618149,0,-0.05190365,1.658922,0.09842397,False,False,-0.07858315,1.657975,0.07576258,-1,-1,-1
90,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1021474,1.657791,0.05338079,0,-0.05501898,1.658159,0.0981444,False,False,-0.0803012,1.657721,0.07434718,-1,-1,-1
91,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1034781,1.65754,0.05156453,0,-0.0571243,1.657901,0.09712984,False,False,-0.08201266,1.657466,0.07293946,-1,-1,-1
92,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1047995,1.65729,0.04976667,0,-0.0592258,1.657643,0.09611223,False,False,-0.08372325,1.657212,0.07153296,-1,-1,-1
93,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1061143,1.65704,0.0479775,0,-0.0613322,1.657384,0.09508844,False,False,-0.08558868,1.656498,0.0695841,-1,-1,-1
94,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.106513,1.65667,0.04471662,0,-0.0646643,1.656326,0.09445158,False,False,-0.08734918,1.656108,0.06814841,-1,-1,-1
95,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1073514,1.656554,0.0429042,0,-0.06679431,1.655635,0.09369081,False,False,-0.08860855,1.655758,0.06699182,-1,-1,-1
96,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1082777,1.656393,0.04112734,0,-0.0689394,1.655123,0.09285628,False,False,-0.09027242,1.655392,0.06559836,-1,-1,-1
97,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1093057,1.65617,0.03926631,0,-0.07123911,1.654614,0.09193042,False,False,-0.09194778,1.655023,0.06419565,-1,-1,-1
98,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1103293,1.655948,0.03740917,0,-0.07356628,1.654099,0.09098212,False,False,-0.09189953,1.655136,0.06440197,-1,-1,-1
99,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1101606,1.656249,0.03754039,0,-0.07363844,1.654023,0.09126352,False,False,-0.09309269,1.65492,0.06348502,-1,-1,-1
100,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1108016,1.656183,0.03626275,0,-0.07538379,1.653657,0.09070726,False,False,-0.09334165,1.654749,0.06370605,-1,-1,-1
101,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1110967,1.656062,0.03651627,0,-0.07558664,1.653435,0.09089583,False,False,-0.09419731,1.654563,0.063204,-1,-1,-1
102,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1115284,1.656006,0.03574853,0,-0.07686623,1.653121,0.0906595,False,False,-0.09505194,1.654378,0.06270596,-1,-1,-1
103,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1119527,1.65595,0.03499058,0,-0.0781512,1.652806,0.09042138,False,False,-0.09377205,1.653992,0.06398539,-1,-1,-1
104,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1114789,1.655637,0.03678225,0,-0.07606523,1.652346,0.09118853,False,False,-0.09397619,1.653754,0.06407776,-1,-1,-1
105,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1115106,1.655516,0.03677047,0,-0.07644176,1.651992,0.09138506,False,False,-0.09268325,1.653515,0.06549218,-1,-1,-1
106,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1108679,1.655315,0.03870805,0,-0.07440767,1.651777,0.09240291,False,False,-0.09216174,1.653365,0.06623464,-1,-1,-1
107,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1104579,1.655226,0.03943845,0,-0.07386559,1.651504,0.09303085,False,False,-0.0917323,1.65317,0.06689831,-1,-1,-1
108,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1100674,1.655122,0.0401352,0,-0.07339724,1.651218,0.09366146,False,False,-0.0912975,1.652974,0.06756821,-1,-1,-1
109,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1096717,1.655017,0.04083874,0,-0.07292335,1.650931,0.09429774,False,False,-0.08516614,1.65362,0.07363765,-1,-1,-1
110,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.106149,1.655548,0.04889386,0,-0.06418327,1.651693,0.09838143,False,False,-0.08314869,1.653654,0.07583525,-1,-1,-1
111,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1046264,1.65563,0.05152366,0,-0.06167095,1.651678,0.1001468,False,False,-0.07672895,1.653741,0.08099134,-1,-1,-1
112,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.1005432,1.655729,0.05896457,0,-0.05291469,1.651753,0.1030181,False,False,-0.07317764,1.6538,0.08427721,-1,-1,-1
113,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.09780816,1.655814,0.0631697,0,-0.04854711,1.651785,0.1053847,False,False,-0.06958226,1.653859,0.08760016,-1,-1,-1
114,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.09499835,1.655896,0.06744765,0,-0.04416621,1.651823,0.1077527,False,False,-0.06600213,1.653919,0.09090819,-1,-1,-1
115,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.09216285,1.655972,0.07173403,0,-0.03984138,1.651865,0.1100823,False,False,-0.06182142,1.65389,0.0944974,-1,-1,-1
116,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.08885022,1.655926,0.0765656,0,-0.03479262,1.651854,0.1124292,False,False,-0.04719439,1.653017,0.09600379,-1,-1,-1
117,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.07759386,1.653803,0.08443507,0,-0.01676749,1.652253,0.1072988,False,False,-0.04095113,1.653089,0.09840358,-1,-1,-1
118,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.0720986,1.653672,0.08914375,0,-0.009803656,1.652506,0.1076634,False,False,-0.03467564,1.653132,0.1010289,-1,-1,-1
119,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.06639711,1.653501,0.09396755,0,-0.002954191,1.652762,0.1080903,False,False,-0.02841254,1.653176,0.1036426,-1,-1,-1
120,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.06038954,1.653404,0.09850409,0,0.003912442,1.653025,0.1079968,False,False,-0.0211775,1.652802,0.1012148,-1,-1,-1
121,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.05361025,1.652997,0.09913415,0,0.01125525,1.652607,0.1032954,False,False,-0.01526765,1.652664,0.101184,-1,-1,-1
122,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.04786456,1.652631,0.1010594,0,0.0171354,1.652689,0.101077,False,False,-0.009059074,1.65272,0.1014893,-1,-1,-1
123,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.04148225,1.652486,0.1037103,0,0.0233641,1.652954,0.09926825,False,False,-0.002733638,1.652754,0.1019535,-1,-1,-1
124,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.03492243,1.652324,0.1064196,0,0.02945516,1.653185,0.09748749,False,False,0.00361732,1.652789,0.1024124,-1,-1,-1
125,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.02817873,1.65216,0.1091106,0,0.03541337,1.653418,0.09571423,False,False,0.0096968,1.652918,0.1023724,-1,-1,-1
126,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.02157834,1.652097,0.1111725,0,0.04097193,1.653739,0.0935722,False,False,0.009431724,1.6525,0.09860612,-1,-1,-1
127,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.02191238,1.652005,0.1071824,0,0.04077583,1.652995,0.09002993,False,False,0.01345374,1.652191,0.0977663,-1,-1,-1
128,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.01745172,1.65167,0.1078077,0,0.0443592,1.652713,0.08772486,False,False,0.01777882,1.652012,0.09692566,-1,-1,-1
129,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.01254959,1.651413,0.108591,0,0.04810722,1.65261,0.08526036,False,False,0.02215013,1.651828,0.09606932,-1,-1,-1
130,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.007506823,1.651151,0.1093455,0,0.05180707,1.652505,0.08279311,False,False,0.02194646,1.651286,0.09554575,-1,-1,-1
131,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.008038876,1.65091,0.1080752,0,0.0519318,1.651663,0.08301631,False,False,0.02471988,1.650847,0.09471872,-1,-1,-1
132,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.00483159,1.650458,0.1082394,0,0.05427137,1.651236,0.08119804,False,False,0.02604883,1.650433,0.09442385,-1,-1,-1
133,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.003543506,1.650087,0.107856,0,0.05564118,1.65078,0.08099169,False,False,0.02825407,1.650056,0.09376617,-1,-1,-1
134,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.0009465799,1.649702,0.1080297,0,0.05745472,1.650411,0.07950271,False,False,0.03044986,1.649678,0.0931089,-1,-1,-1
135,null,null,null,null,null,null,null,null,null,null,null,null,0,0.001665123,1.649312,0.1081938,0,0.0592346,1.650043,0.07802396,False,False,0.02907871,1.649886,0.09379495,-1,-1,-1
136,null,null,null,null,null,null,null,null,null,null,null,null,0,-0.0003953271,1.649629,0.1076967,0,0.05834768,1.650165,0.07987639,False,False,0.02992953,1.649619,0.09356406,-1,-1,-1
137,null,null,null,null,null,null,null,null,null,null,null,null,0,0.0007550385,1.649361,0.107883,0,0.05910405,1.649878,0.07924515,False,False,0.03016812,1.649118,0.09348927,-1,-1,-1
138,null,null,null,null,null,null,null,null,null,null,null,null,0,0.0007891536,1.648934,0.1073851,0,0.0595471,1.649301,0.07959352,False,False,0.03072485,1.648742,0.09334049,-1,-1,-1
139,null,null,null,null,null,null,null,null,null,null,null,null,0,0.001400849,1.648592,0.1073523,0,0.06004886,1.648891,0.07932869,False,False,0.0312627,1.648374,0.09322415,-1,-1,-1
140,null,null,null,null,null,null,null,null,null,null,null,null,0,0.002032344,1.648249,0.1074305,0,0.06049304,1.648499,0.07901774,False,False,0.03180012,1.648003,0.09310808,-1,-1,-1
141,null,null,null,null,null,null,null,null,null,null,null,null,0,0.002665463,1.647903,0.1075099,0,0.0609348,1.648104,0.07870632,False,False,0.03223769,1.647991,0.09290848,-1,-1,-1
142,null,null,null,null,null,null,null,null,null,null,null,null,0,0.002995597,1.647825,0.1070903,0,0.06147977,1.648156,0.07872672,False,False,0.03279403,1.647716,0.09277301,-1,-1,-1
143,null,null,null,null,null,null,null,null,null,null,null,null,0,0.003557435,1.647572,0.107192,0,0.06190199,1.64808,0.07854497,False,False,0.03319319,1.647634,0.09285598,-1,-1,-1
144,null,null,null,null,null,null,null,null,null,null,null,null,0,0.004081265,1.647314,0.1073005,0,0.06230509,1.647954,0.07841143,False,False,0.03365418,1.647393,0.09277356,-1,-1,-1
