fixation number, world centroid position x, world centroid position y , world centroid position z, centroid time, fixation duration0,-0.2454057,1.181428,1.574517,8.790769,5.544099
0,-0.341361,1.034429,1.593551,11.60517,0.02740097
0,-0.3752086,0.9082858,1.664122,11.68345,0.07204628
0,-0.3549931,1.000298,1.607348,11.76768,0.01460552
0,-0.3309921,0.9711492,1.62435,12.59833,1.599799
0,-0.3022548,1.116739,1.571886,13.80977,0.7654886
0,-0.3020373,1.107789,1.573428,15.80806,3.175694
