FrameCount, FrameTime, validExpressions,BrowLowererL, BrowLowererR, CheekPuffL, CheekPuffR, CheekRaiserL, CheekRaiserR, CheekSuckL, CheekSuckR, ChinRaiserB, ChinRaiserT, DimplerL, DimplerR, EyesClosedL, EyesClosedR, EyesLookDownL, EyesLookDownR, EyesLookLeftL, EyesLookLeftR, EyesLookRightL, EyesLookRightR, EyesLookUpL, EyesLookUpR, InnerBrowRaiserL, InnerBrowRaiserR, JawDrop, JawSidewaysLeft, JawSidewaysRight, JawThrust, LidTightenerL, LidTightenerR, LipCornerDepressorL, LipCornerDepressorR, LipCornerPullerL, LipCornerPullerR, LipFunnelerLB, LipFunnelerLT, LipFunnelerRB, LipFunnelerRT, LipPressorL, LipPressorR, LipPuckerL, LipPuckerR, LipStretcherL, LipStretcherR, LipSuckLB, LipSuckLT, LipSuckRB, LipSuckRT, LipTightenerL, LipTightenerR, LipsToward, LowerLipDepressorL, LowerLipDepressorR, MouthLeft, MouthRight, NoseWrinklerL, NoseWrinklerR, OuterBrowRaiserL, OuterBrowRaiserR, UpperLidRaiserL, UpperLidRaiserR, UpperLipRaiserL, UpperLipRaiserR, Max,UpperFaceConfidence, LowerFaceConfidence
1,0,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
2,0.02,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3,0.3533334,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4,0.4305345,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
5,0.4548448,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
6,0.4584655,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
7,0.4711264,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
8,0.4859127,True,,0.01478671,0.02417977,0.09946821,0.08950368,0.3083473,0.2960441,0,0,0.1741369,0.1962012,0.00499595,0.01018972,1.25356E-06,0.07795157,0.02284513,0.100319,0,0.02440179,0.01112575,0,0,0,0.003095388,0.006641327,0.04880131,0.1084048,0.08384737,0.08583473,0.0003856994,0.04675882,0.06554658,0.03527248,0.08916093,0.1074696,0.05282466,0.09552026,0.05236053,0.07077225,0,0,0.09874622,0.1070095,0.0329454,0.0362688,0.04909847,0.05397692,0.04527486,0.04906537,0.07447523,0.05315815,0.09820977,0.01768035,0.01330784,0.01064509,0.01064078,0.1960952,0.2030286,0.004254987,0.0005589849,0,0,0.1421433,0.1985556,1,0
9,0.5122511,True,,0.01714487,0.02411583,0.08234701,0.08103362,0.2998313,0.2989404,0,0,0.1626287,0.1862411,0.006125242,0.01043074,0,0.07240805,0.002811277,0.07507141,0.001284501,0.02440887,0,0,0,0,0.003815731,0.006194804,0.04461566,0.1096665,0.08709651,0.07426526,0.0001771948,0.04929145,0.05034462,0.0283097,0.09713268,0.1100914,0.04979253,0.07770383,0.04984703,0.06644839,0,0,0.09935263,0.1008493,0.03238624,0.03344952,0.05169517,0.0498741,0.04367848,0.04446242,0.07449706,0.04759092,0.09834052,0.02008996,0.01873202,0.01064509,0.01064295,0.1773218,0.194428,0.005897474,0.0003796731,0,0,0.1329195,0.1783343,1,0
10,0.5280703,True,,0.01714487,0.02411583,0.08234701,0.08103362,0.2998313,0.2989404,0,0,0.1626287,0.1862411,0.006125242,0.01043074,0,0.07240805,0.002811277,0.07507141,0.001284501,0.02440887,0,0,0,0,0.003815731,0.006194804,0.04461566,0.1096665,0.08709651,0.07426526,0.0001771948,0.04929145,0.05034462,0.0283097,0.09713268,0.1100914,0.04979253,0.07770383,0.04984703,0.06644839,0,0,0.09935263,0.1008493,0.03238624,0.03344952,0.05169517,0.0498741,0.04367848,0.04446242,0.07449706,0.04759092,0.09834052,0.02008996,0.01873202,0.01064509,0.01064295,0.1773218,0.194428,0.005897474,0.0003796731,0,0,0.1329195,0.1783343,1,0
11,0.5430498,True,,0.01714487,0.02411583,0.08234701,0.08103362,0.2998313,0.2989404,0,0,0.1626287,0.1862411,0.006125242,0.01043074,0,0.07240805,0.002811277,0.07507141,0.001284501,0.02440887,0,0,0,0,0.003815731,0.006194804,0.04461566,0.1096665,0.08709651,0.07426526,0.0001771948,0.04929145,0.05034462,0.0283097,0.09713268,0.1100914,0.04979253,0.07770383,0.04984703,0.06644839,0,0,0.09935263,0.1008493,0.03238624,0.03344952,0.05169517,0.0498741,0.04367848,0.04446242,0.07449706,0.04759092,0.09834052,0.02008996,0.01873202,0.01064509,0.01064295,0.1773218,0.194428,0.005897474,0.0003796731,0,0,0.1329195,0.1783343,1,0
12,0.5576726,True,,0.01714487,0.02411583,0.08234701,0.08103362,0.2998313,0.2989404,0,0,0.1626287,0.1862411,0.006125242,0.01043074,0,0.07240805,0.002811277,0.07507141,0.001284501,0.02440887,0,0,0,0,0.003815731,0.006194804,0.04461566,0.1096665,0.08709651,0.07426526,0.0001771948,0.04929145,0.05034462,0.0283097,0.09713268,0.1100914,0.04979253,0.07770383,0.04984703,0.06644839,0,0,0.09935263,0.1008493,0.03238624,0.03344952,0.05169517,0.0498741,0.04367848,0.04446242,0.07449706,0.04759092,0.09834052,0.02008996,0.01873202,0.01064509,0.01064295,0.1773218,0.194428,0.005897474,0.0003796731,0,0,0.1329195,0.1783343,1,0
13,0.5726306,True,,0.01714494,0.02607716,0.09608004,0.09139124,0.3070936,0.2846601,0,0,0.1852795,0.1981655,0.004149305,0.01054248,1.417473E-06,0.05110656,0.02355268,0.07451581,0,0.0201531,0.0006486634,0,0,0,0.003275728,0.005897793,0.04843666,0.1193355,0.103491,0.08126247,0.003340385,0.003585278,0.05463704,0.03041526,0.08485299,0.1153109,0.05838076,0.09927292,0.05849758,0.0872521,0,0,0.1113367,0.1107965,0.03214339,0.03773111,0.05260588,0.05181567,0.04845379,0.05054134,0.07450689,0.05096949,0.09911117,0.01328842,0.01296199,0.01064509,0.01064403,0.1828648,0.1924568,0.003760117,0.000258411,0,0,0.1326353,0.1841835,1,0
14,0.5868605,True,,0.01714494,0.02607716,0.09608004,0.09139124,0.3070936,0.2846601,0,0,0.1852795,0.1981655,0.004149305,0.01054248,1.417473E-06,0.05110656,0.02355268,0.07451581,0,0.0201531,0.0006486634,0,0,0,0.003275728,0.005897793,0.04843666,0.1193355,0.103491,0.08126247,0.003340385,0.003585278,0.05463704,0.03041526,0.08485299,0.1153109,0.05838076,0.09927292,0.05849758,0.0872521,0,0,0.1113367,0.1107965,0.03214339,0.03773111,0.05260588,0.05181567,0.04845379,0.05054134,0.07450689,0.05096949,0.09911117,0.01328842,0.01296199,0.01064509,0.01064403,0.1828648,0.1924568,0.003760117,0.000258411,0,0,0.1326353,0.1841835,1,0
15,0.600341,True,,0.01714494,0.02607716,0.09608004,0.09139124,0.3070936,0.2846601,0,0,0.1852795,0.1981655,0.004149305,0.01054248,1.417473E-06,0.05110656,0.02355268,0.07451581,0,0.0201531,0.0006486634,0,0,0,0.003275728,0.005897793,0.04843666,0.1193355,0.103491,0.08126247,0.003340385,0.003585278,0.05463704,0.03041526,0.08485299,0.1153109,0.05838076,0.09927292,0.05849758,0.0872521,0,0,0.1113367,0.1107965,0.03214339,0.03773111,0.05260588,0.05181567,0.04845379,0.05054134,0.07450689,0.05096949,0.09911117,0.01328842,0.01296199,0.01064509,0.01064403,0.1828648,0.1924568,0.003760117,0.000258411,0,0,0.1326353,0.1841835,1,0
16,0.6143035,True,,0.01714494,0.02607716,0.09608004,0.09139124,0.3070936,0.2846601,0,0,0.1852795,0.1981655,0.004149305,0.01054248,1.417473E-06,0.05110656,0.02355268,0.07451581,0,0.0201531,0.0006486634,0,0,0,0.003275728,0.005897793,0.04843666,0.1193355,0.103491,0.08126247,0.003340385,0.003585278,0.05463704,0.03041526,0.08485299,0.1153109,0.05838076,0.09927292,0.05849758,0.0872521,0,0,0.1113367,0.1107965,0.03214339,0.03773111,0.05260588,0.05181567,0.04845379,0.05054134,0.07450689,0.05096949,0.09911117,0.01328842,0.01296199,0.01064509,0.01064403,0.1828648,0.1924568,0.003760117,0.000258411,0,0,0.1326353,0.1841835,1,0
17,0.6329314,True,,0.01714494,0.02607716,0.09608004,0.09139124,0.3070936,0.2846601,0,0,0.1852795,0.1981655,0.004149305,0.01054248,1.417473E-06,0.05110656,0.02355268,0.07451581,0,0.0201531,0.0006486634,0,0,0,0.003275728,0.005897793,0.04843666,0.1193355,0.103491,0.08126247,0.003340385,0.003585278,0.05463704,0.03041526,0.08485299,0.1153109,0.05838076,0.09927292,0.05849758,0.0872521,0,0,0.1113367,0.1107965,0.03214339,0.03773111,0.05260588,0.05181567,0.04845379,0.05054134,0.07450689,0.05096949,0.09911117,0.01328842,0.01296199,0.01064509,0.01064403,0.1828648,0.1924568,0.003760117,0.000258411,0,0,0.1326353,0.1841835,1,0
18,0.6393594,True,,0.01308613,0.02418151,0.09599707,0.09324863,0.2957962,0.2858699,0,0,0.1832237,0.2072147,0.002253987,0.01057377,0.02921336,7.897615E-06,0.06530696,0.03617797,0,0.01820808,0.004918312,0,0,0,0.003641093,0.005788344,0.04598926,0.1185028,0.08477657,0.09870238,0.002156873,0.009158866,0.06656434,0.03672544,0.07863662,0.1038843,0.05685572,0.09781066,0.05687112,0.08214536,0,0,0.1095523,0.1141266,0.03768486,0.03536691,0.05282136,0.05854546,0.04619525,0.05845747,0.0745096,0.05176036,0.09891366,0.02468367,0.03371464,0.01064509,0.01064435,0.187203,0.1970081,0.004788205,0.000213307,0,0,0.1344205,0.1825582,1,0
19,0.655542,True,,0.01308613,0.02418151,0.09599707,0.09324863,0.2957962,0.2858699,0,0,0.1832237,0.2072147,0.002253987,0.01057377,0.02921336,7.897615E-06,0.06530696,0.03617797,0,0.01820808,0.004918312,0,0,0,0.003641093,0.005788344,0.04598926,0.1185028,0.08477657,0.09870238,0.002156873,0.009158866,0.06656434,0.03672544,0.07863662,0.1038843,0.05685572,0.09781066,0.05687112,0.08214536,0,0,0.1095523,0.1141266,0.03768486,0.03536691,0.05282136,0.05854546,0.04619525,0.05845747,0.0745096,0.05176036,0.09891366,0.02468367,0.03371464,0.01064509,0.01064435,0.187203,0.1970081,0.004788205,0.000213307,0,0,0.1344205,0.1825582,1,0
20,0.6701052,True,,0.0131771,0.02408546,0.09589932,0.09486762,0.3133723,0.3136293,0,0,0.1767948,0.2041542,0.008018934,0.01438763,1.508743E-07,0.09565504,0.01346348,0.1084621,0.01988974,0.04292746,0,0,0,0,0.004177974,0.007651768,0.0438407,0.1120735,0.07618675,0.07170293,0.005764159,0.03395087,0.06499514,0.03638739,0.1108239,0.1245335,0.05502634,0.09653935,0.05498489,0.07153727,0,0,0.08402082,0.1024916,0.04130181,0.03827493,0.0530471,0.05569261,0.04910412,0.04934077,0.07451273,0.04721422,0.09868349,0.01699562,0.02684916,0.01064509,0.01064472,0.1903169,0.2112945,0.006226475,0.0001454604,0,0,0.1624922,0.2139426,1,0
21,0.6836981,True,,0.0131771,0.02408546,0.09589932,0.09486762,0.3133723,0.3136293,0,0,0.1767948,0.2041542,0.008018934,0.01438763,1.508743E-07,0.09565504,0.01346348,0.1084621,0.01988974,0.04292746,0,0,0,0,0.004177974,0.007651768,0.0438407,0.1120735,0.07618675,0.07170293,0.005764159,0.03395087,0.06499514,0.03638739,0.1108239,0.1245335,0.05502634,0.09653935,0.05498489,0.07153727,0,0,0.08402082,0.1024916,0.04130181,0.03827493,0.0530471,0.05569261,0.04910412,0.04934077,0.07451273,0.04721422,0.09868349,0.01699562,0.02684916,0.01064509,0.01064472,0.1903169,0.2112945,0.006226475,0.0001454604,0,0,0.1624922,0.2139426,1,0
