Global Position X,Global Position Y,Global Position Z,fixationID,Time,LayerNumber
-0.2580117,1.146372,1.573497,0,10.00139,0
-0.2194466,1.149023,1.580084,0,10.00139,0
-0.2581017,1.140422,1.574146,0,10.01363,0
-0.2195128,1.143056,1.580764,0,10.01363,0
-0.2590909,1.141674,1.573832,0,10.02535,0
-0.2205046,1.144275,1.580445,0,10.02535,0
-0.259498,1.141771,1.57375,0,10.03991,0
-0.2209123,1.14437,1.580361,0,10.03991,0
-0.2599005,1.141866,1.573669,0,10.05345,0
-0.2213153,1.144465,1.580277,0,10.05345,0
-0.2493815,1.160022,1.573487,0,10.06795,0
-0.2165232,1.162308,1.579069,0,10.06795,0
-0.2500304,1.161178,1.573244,0,10.08196,0
-0.217177,1.163529,1.57881,0,10.08196,0
-0.2618445,1.165904,1.570644,0,10.09612,0
-0.2177628,1.169108,1.578058,0,10.09612,0
-0.2620004,1.166236,1.57058,0,10.10997,0
-0.2179199,1.169448,1.57799,0,10.10997,0
-0.262334,1.166426,1.5705,0,10.12361,0
-0.2182551,1.169654,1.577906,0,10.12361,0
-0.2681185,1.160431,1.570154,0,10.13773,0
-0.2296196,1.16323,1.576611,0,10.13773,0
-0.268839,1.159763,1.570102,0,10.15351,0
-0.2303393,1.1625,1.576567,0,10.15351,0
-0.2687924,1.153613,1.570797,0,10.16742,0
-0.2358475,1.155924,1.57634,0,10.16742,0
-0.2691796,1.153367,1.570757,0,10.17925,0
-0.2362339,1.155686,1.576299,0,10.17925,0
-0.2695244,1.153279,1.570706,0,10.19292,0
-0.2365785,1.155599,1.576247,0,10.19292,0
-0.2698716,1.15319,1.570655,0,10.20736,0
-0.2369254,1.155511,1.576195,0,10.20736,0
-0.2688011,1.146804,1.571556,0,10.22158,0
-0.2358297,1.149127,1.577132,0,10.22158,0
-0.2634825,1.152761,1.571824,0,10.23522,0
-0.2305374,1.155111,1.577388,0,10.23522,0
-0.2632854,1.153053,1.571826,0,10.24859,0
-0.2303419,1.155393,1.57739,0,10.24859,0
-0.2633543,1.152966,1.571824,0,10.26321,0
-0.2304106,1.155307,1.577388,0,10.26321,0
-0.2634226,1.152879,1.571821,0,10.27726,0
-0.2304791,1.155221,1.577385,0,10.27726,0
-0.2466535,1.14813,1.575304,0,10.29132,0
-0.2192796,1.150069,1.579993,0,10.29132,0
-0.2412123,1.161314,1.574776,0,10.30673,0
-0.2083828,1.163649,1.580374,0,10.30673,0
-0.2407039,1.161792,1.574812,0,10.32115,0
-0.2078761,1.164147,1.580408,0,10.32115,0
-0.2406292,1.161987,1.574803,0,10.33229,0
-0.2078023,1.164342,1.580398,0,10.33229,0
-0.240555,1.16218,1.574795,0,10.34574,0
-0.2077289,1.164535,1.580389,0,10.34574,0
-0.2404844,1.162358,1.574787,0,10.36018,0
-0.2020182,1.16512,1.581346,0,10.36018,0
-0.2408633,1.162846,1.574666,0,10.37417,0
-0.2023989,1.165649,1.581217,0,10.37417,0
-0.2408862,1.163089,1.574635,0,10.38765,0
-0.2024212,1.165897,1.581184,0,10.38765,0
-0.2413788,1.162858,1.574574,0,10.40217,0
-0.2029131,1.165644,1.581125,0,10.40217,0
-0.2414948,1.162991,1.574539,0,10.41581,0
-0.2030295,1.165776,1.581089,0,10.41581,0
-0.2372428,1.169253,1.574586,0,10.43041,0
-0.1908551,1.172926,1.583489,0,10.43041,0
-0.2474547,1.167626,1.572976,0,10.44419,0
-0.2089857,1.170442,1.579479,0,10.44419,0
-0.2475025,1.167427,1.57299,0,10.45995,0
-0.2090328,1.170241,1.579494,0,10.45995,0
-0.2473971,1.155096,1.574385,0,10.47317,0
-0.2088939,1.157878,1.580952,0,10.47317,0
-0.2475108,1.154871,1.57439,0,10.48565,0
-0.2090071,1.157656,1.580957,0,10.48565,0
-0.2476238,1.154646,1.574396,0,10.49922,0
-0.2091198,1.157435,1.580963,0,10.49922,0
-0.2533539,1.153984,1.573464,0,10.51271,0
-0.2260403,1.155958,1.578097,0,10.51271,0
-0.253167,1.153593,1.573541,0,10.52807,0
-0.2258547,1.1556,1.578172,0,10.52807,0
-0.253375,1.153621,1.573501,0,10.5414,0
-0.2260633,1.155635,1.57813,0,10.5414,0
-0.2535041,1.154014,1.573435,0,10.55534,0
-0.2261945,1.156039,1.57806,0,10.55534,0
-0.2535891,1.153956,1.573426,0,10.56936,0
-0.2262797,1.155989,1.57805,0,10.56936,0
-0.2648773,1.153042,1.571548,0,10.58356,0
-0.2207699,1.156336,1.578999,0,10.58356,0
-0.2666216,1.155558,1.570961,0,10.59772,0
-0.2225234,1.158844,1.578393,0,10.59772,0
-0.2501629,1.157244,1.57366,0,10.61285,0
-0.2172999,1.159709,1.579231,0,10.61285,0
-0.2513443,1.158207,1.573345,0,10.6264,0
-0.2184831,1.160659,1.578908,0,10.6264,0
-0.251886,1.158794,1.573185,0,10.63861,0
-0.2190268,1.161248,1.578742,0,10.63861,0
-0.2524245,1.159377,1.573025,0,10.65269,0
-0.2195669,1.161833,1.578578,0,10.65269,0
-0.2680763,1.158828,1.570341,0,10.66628,0
-0.2218035,1.162283,1.578124,0,10.66628,0
-0.2679113,1.158128,1.570448,0,10.68058,0
-0.2216344,1.161566,1.578237,0,10.68058,0
-0.2680016,1.15232,1.57108,0,10.69497,0
-0.2217136,1.155736,1.578899,0,10.69497,0
-0.268199,1.150463,1.571253,0,10.70793,0
-0.2219084,1.153882,1.579079,0,10.70793,0
-0.2685408,1.150308,1.57121,0,10.72225,0
-0.2222507,1.153729,1.579035,0,10.72225,0
-0.2705821,1.150028,1.570884,0,10.73749,0
-0.2320275,1.152873,1.57738,0,10.73749,0
-0.2700371,1.14624,1.571402,0,10.7508,0
-0.2314744,1.149102,1.577916,0,10.7508,0
-0.2699438,1.145692,1.57148,0,10.76655,0
-0.2313799,1.148562,1.577996,0,10.76655,0
-0.2699707,1.144769,1.571578,0,10.77921,0
-0.2314068,1.147678,1.578093,0,10.77921,0
-0.2701031,1.143969,1.571644,0,10.79142,0
-0.231538,1.14689,1.578161,0,10.79142,0
-0.270056,1.137429,1.572383,0,10.80576,0
-0.2314789,1.140338,1.578931,0,10.80576,0
-0.2703449,1.13957,1.572093,0,10.82032,0
-0.2317707,1.142446,1.578635,0,10.82032,0
-0.2705417,1.13931,1.572087,0,10.83389,0
-0.226397,1.142607,1.57958,0,10.83389,0
-0.2720761,1.141651,1.571557,0,10.84727,0
-0.2279378,1.144917,1.579036,0,10.84727,0
-0.2725436,1.141923,1.571444,0,10.8625,0
-0.2284065,1.145187,1.578921,0,10.8625,0
-0.2453248,1.155829,1.574667,0,10.87601,0
-0.2068618,1.158741,1.581217,0,10.87601,0
-0.2465355,1.156756,1.574351,0,10.88976,0
-0.2080764,1.159673,1.58089,0,10.88976,0
-0.2471466,1.157282,1.574185,0,10.90376,0
-0.2086886,1.160198,1.58072,0,10.90376,0
-0.246626,1.156833,1.574327,0,10.91927,0
-0.2081666,1.159733,1.580867,0,10.91927,0
-0.2469915,1.156982,1.574246,0,10.93209,0
-0.2085328,1.159878,1.580785,0,10.93209,0
-0.2473564,1.157131,1.574165,0,10.94649,0
-0.2088984,1.160022,1.580702,0,10.94649,0
-0.2478262,1.156936,1.574105,0,10.95922,0
-0.2149387,1.159399,1.57969,0,10.95922,0
-0.257875,1.149005,1.573227,0,10.97242,0
-0.2137671,1.152278,1.580726,0,10.97242,0
-0.2563727,1.147302,1.573681,0,10.98663,0
-0.2122563,1.15053,1.5812,0,10.98663,0
-0.2564041,1.146693,1.573743,0,11.00051,0
-0.2122866,1.149899,1.581268,0,11.00051,0
-0.2562233,1.14615,1.573836,0,11.01432,0
-0.2121042,1.14934,1.581365,0,11.01432,0
-0.26134,1.133731,1.574337,0,11.02869,0
-0.2282908,1.13606,1.579999,0,11.02869,0
-0.2608093,1.135493,1.574228,0,11.04301,0
-0.2277656,1.137939,1.579876,0,11.04301,0
-0.2607144,1.135298,1.574268,0,11.05621,0
-0.2276705,1.137759,1.579914,0,11.05621,0
-0.2609633,1.136593,1.574073,0,11.07148,0
-0.2279229,1.139056,1.579718,0,11.07148,0
-0.2608421,1.13671,1.574081,0,11.08594,0
-0.2278023,1.13918,1.579726,0,11.08594,0
-0.2662958,1.136412,1.573156,0,11.09794,0
-0.227682,1.139304,1.579733,0,11.09794,0
-0.2732791,1.144824,1.570992,0,11.11124,0
-0.2291548,1.148174,1.57844,0,11.11124,0
-0.2733856,1.145471,1.570901,0,11.12568,0
-0.229263,1.14883,1.578345,0,11.12568,0
-0.2742543,1.157618,1.569392,0,11.13925,0
-0.2301903,1.16103,1.576764,0,11.13925,0
-0.2744489,1.158264,1.569286,0,11.15343,0
-0.2303869,1.161685,1.576653,0,11.15343,0
-0.2746435,1.158911,1.56918,0,11.16734,0
-0.2305835,1.16234,1.576541,0,11.16734,0
-0.2636578,1.160425,1.570938,0,11.1813,0
-0.2363433,1.162555,1.575492,0,11.1813,0
-0.2621314,1.157496,1.571532,0,11.19585,0
-0.2348102,1.159625,1.576097,0,11.19585,0
-0.2618687,1.151823,1.572212,0,11.20916,0
-0.2345272,1.153943,1.576807,0,11.20916,0
-0.2606665,1.149101,1.572727,0,11.22579,0
-0.2333174,1.151219,1.57734,0,11.22579,0
-0.2603564,1.14858,1.572839,0,11.23867,0
-0.2330061,1.150702,1.577456,0,11.23867,0
-0.2600438,1.148056,1.572953,0,11.25017,0
-0.2326926,1.150181,1.577572,0,11.25017,0
-0.2597326,1.147521,1.573067,0,11.26445,0
-0.2323806,1.149649,1.57769,0,11.26445,0
-0.2495723,1.147995,1.574796,0,11.2788,0
-0.2166659,1.15055,1.580406,0,11.2788,0
-0.2504309,1.148549,1.574584,0,11.29202,0
-0.2175245,1.15109,1.58019,0,11.29202,0
-0.2510305,1.148645,1.574468,0,11.30632,0
-0.2181239,1.151184,1.580071,0,11.30632,0
-0.2512458,1.148462,1.574451,0,11.32069,0
-0.2183384,1.150998,1.580054,0,11.32069,0
-0.2570674,1.147853,1.573497,0,11.33451,0
-0.218554,1.150813,1.580037,0,11.33451,0
-0.2575353,1.147981,1.573401,0,11.34844,0
-0.2190227,1.150933,1.579939,0,11.34844,0
-0.2597354,1.150838,1.572696,0,11.36355,0
-0.2212334,1.153785,1.579211,0,11.36355,0
-0.2605721,1.151496,1.572476,0,11.37851,0
-0.2220739,1.154447,1.578984,0,11.37851,0
-0.2611866,1.151883,1.572325,0,11.39114,0
-0.2226903,1.154834,1.578828,0,11.39114,0
-0.2619846,1.158033,1.571498,0,11.40489,0
-0.2235028,1.161005,1.577967,0,11.40489,0
-0.2724224,1.156787,1.569806,0,11.41779,0
-0.2283801,1.160138,1.577192,0,11.41779,0
-0.2749305,1.156793,1.569366,0,11.43128,0
-0.2308906,1.160121,1.576744,0,11.43128,0
-0.2888724,1.153846,1.567249,0,11.44616,0
-0.2448566,1.157226,1.574593,0,11.44616,0
-0.2940482,1.153161,1.56655,0,11.45957,0
-0.2500407,1.15651,1.573764,0,11.45957,0
-0.2992215,1.152701,1.566699,0,11.47328,0
-0.2552088,1.155794,1.572937,0,11.47328,0
-0.2988122,1.152391,1.566726,0,11.48842,0
-0.2603538,1.15508,1.572114,0,11.48842,0
-0.3176801,1.140443,1.568406,0,11.50189,0
-0.2790994,1.14233,1.570249,0,11.50189,0
-0.324535,1.131137,1.569565,0,11.51554,0
-0.2858762,1.132824,1.570121,0,11.51554,0
-0.331753,1.125553,1.57032,0,11.53086,0
-0.2930109,1.126975,1.569523,0,11.53086,0
-0.3391532,1.120974,1.570967,0,11.54493,0
-0.3003917,1.122439,1.570066,0,11.54493,0
-0.346559,1.116378,1.571616,0,11.55708,0
-0.3077977,1.117908,1.570708,0,11.55708,0
-0.3539205,1.111795,1.572263,0,11.57179,0
-0.3151446,1.113391,1.571347,0,11.57179,0
-0.351825,1.056528,1.58699,0,11.58568,0
-0.3131,1.058694,1.585701,0,11.58568,0
-0.3561106,1.038694,1.592183,1,11.59915,0
-0.3174154,1.041032,1.590851,0,11.59915,0
-0.3611624,1.024712,1.596287,1,11.61227,0
-0.3224902,1.027199,1.594913,1,11.61227,0
-0.3702821,1.010685,1.602959,1,11.62655,0
-0.323753,1.013627,1.599889,1,11.62655,0
-0.3745143,0.9566259,1.628872,1,11.64641,0
-0.328236,0.9595711,1.62638,1,11.64641,0
-0.3817985,0.9433408,1.637165,2,11.65506,0
-0.3377079,0.9460586,1.633262,1,11.65506,0
-0.3920206,0.9226141,1.652413,2,11.67039,0
-0.3480172,0.9251976,1.647842,2,11.67039,0
-0.3988001,0.9031671,1.666555,2,11.6868,0
-0.3549559,0.9058487,1.662049,2,11.6868,0
-0.4058964,0.8835766,1.683498,2,11.69935,0
-0.3620307,0.8861628,1.676634,2,11.69935,0
-0.4013224,0.8646774,1.70154,2,11.71326,0
-0.3695374,0.8665475,1.695165,2,11.71326,0
-0.4175993,0.8577179,1.710936,2,11.72711,0
-0.3738942,0.8598404,1.702348,2,11.72711,0
-0.3934352,0.9717206,1.623277,-1,11.74012,0
-0.3491291,0.9724644,1.620484,-1,11.74012,0
-0.3817536,0.9862532,1.61497,2,11.75411,0
-0.3375743,0.9852125,1.613932,2,11.75411,0
-0.3788327,1.001407,1.607671,3,11.76727,0
-0.3346412,0.9995521,1.606962,2,11.76727,0
-0.3531355,1.015118,1.600238,3,11.78187,0
-0.3201815,1.013136,1.599993,3,11.78187,0
-0.3798189,0.9429601,1.63731,3,11.79516,0
-0.347132,0.9436969,1.634748,3,11.79516,0
-0.3802787,0.9411321,1.638627,4,11.80844,0
-0.3476228,0.941715,1.636175,3,11.80844,0
-0.3820518,0.9278039,1.648132,4,11.8229,0
-0.3495634,0.9290682,1.645211,4,11.8229,0
-0.3825153,0.9281861,1.647892,4,11.83836,0
-0.3500235,0.929453,1.644968,4,11.83836,0
-0.3829803,0.9285696,1.64765,4,11.85125,0
-0.3504848,0.9298393,1.644725,4,11.85125,0
-0.3647375,0.9173301,1.654433,4,11.86423,0
-0.3324179,0.9185754,1.651641,4,11.86423,0
-0.3615813,0.9123944,1.657714,4,11.87772,0
-0.3293392,0.9136905,1.654997,4,11.87772,0
-0.3548439,0.9152994,1.655246,4,11.89144,0
-0.3225646,0.9165061,1.652597,4,11.89144,0
-0.3508291,0.915488,1.654871,4,11.9057,0
-0.3185489,0.9166644,1.652264,4,11.9057,0
-0.3470326,0.9143614,1.655477,4,11.91953,0
-0.3147708,0.9155328,1.652874,4,11.91953,0
-0.3432745,0.9187657,1.652096,4,11.93278,0
-0.305397,0.9202601,1.650455,4,11.93278,0
-0.3496259,0.9365168,1.639964,4,11.94733,0
-0.3114457,0.9377863,1.636757,4,11.94733,0
-0.3521841,0.9399763,1.637686,4,11.96103,0
-0.3140019,0.9413047,1.635077,4,11.96103,0
-0.3529446,0.9444022,1.634614,4,11.97513,0
-0.3147675,0.9457563,1.632897,4,11.97513,0
-0.3525572,0.9473354,1.632965,4,11.99108,0
-0.3143676,0.9486803,1.631445,4,11.99108,0
-0.3522478,0.950277,1.631506,4,12.00411,0
-0.3196078,0.9513994,1.63022,4,12.00411,0
-0.3549129,0.9522133,1.63061,4,12.01668,0
-0.3221776,0.953299,1.62934,4,12.01668,0
