FrameCount,frameTime,Global Position X,Global Position Y,Global Position Z,fixationID,LayerNumber,Hit object name
2292,14.50178,-0.5153363,1.038832,1.629409,0,0,Sphere
2293,14.50766,-0.503979,1.039329,1.624385,0,0,Sphere
2293,14.50766,-0.5153363,1.038832,1.629409,0,0,Sphere
2294,14.51363,-0.503979,1.039329,1.624385,0,0,Sphere
2294,14.51363,-0.5153363,1.038832,1.629409,0,0,Sphere
2295,14.51951,-0.503979,1.039329,1.624385,0,0,Sphere
2295,14.51951,-0.5153363,1.038832,1.629409,0,0,Sphere
2296,14.52491,-0.503979,1.039329,1.624385,0,0,Sphere
2296,14.52491,-0.5153363,1.038832,1.629409,0,0,Sphere
2297,14.53078,-0.503979,1.039329,1.624385,0,0,Sphere
2297,14.53078,-0.5153363,1.038832,1.629409,0,0,Sphere
2298,14.53805,-0.503979,1.039329,1.624385,0,0,Sphere
2298,14.53805,-0.5153363,1.038832,1.629409,0,0,Sphere
2299,14.54593,-0.503979,1.039329,1.624385,0,0,Sphere
2299,14.54593,-0.5153363,1.038832,1.629409,0,0,Sphere
2300,14.55182,-0.503979,1.039329,1.624385,0,0,Sphere
2300,14.55182,-0.5153363,1.038832,1.629409,0,0,Sphere
2301,14.55793,-0.503979,1.039329,1.624385,0,0,Sphere
2301,14.55793,-0.5153363,1.038832,1.629409,0,0,Sphere
2302,14.56348,-0.503979,1.039329,1.624385,0,0,Sphere
2302,14.56348,-0.5153363,1.038832,1.629409,0,0,Sphere
2303,14.56931,-0.503979,1.039329,1.624385,0,0,Sphere
2303,14.56931,-0.5153363,1.038832,1.629409,0,0,Sphere
2304,14.5754,-0.503979,1.039329,1.624385,0,0,Sphere
2304,14.5754,-0.5153363,1.038832,1.629409,0,0,Sphere
2305,14.58205,-0.503979,1.039329,1.624385,0,0,Sphere
2305,14.58205,-0.5153363,1.038832,1.629409,0,0,Sphere
2306,14.58805,-0.503979,1.039329,1.624385,0,0,Sphere
2306,14.58805,-0.5153363,1.038832,1.629409,0,0,Sphere
2307,14.59365,-0.503979,1.039329,1.624385,0,0,Sphere
2307,14.59365,-0.5153363,1.038832,1.629409,0,0,Sphere
2308,14.59885,-0.503979,1.039329,1.624385,0,0,Sphere
2308,14.59885,-0.5153363,1.038832,1.629409,0,0,Sphere
2309,14.60442,-0.503979,1.039329,1.624385,0,0,Sphere
2309,14.60442,-0.5153363,1.038832,1.629409,0,0,Sphere
2310,14.61046,-0.503979,1.039329,1.624385,0,0,Sphere
2310,14.61046,-0.5153363,1.038832,1.629409,0,0,Sphere
2311,14.61623,-0.503979,1.039329,1.624385,0,0,Sphere
2311,14.61623,-0.5153363,1.038832,1.629409,0,0,Sphere
2312,14.6219,-0.503979,1.039329,1.624385,0,0,Sphere
2312,14.6219,-0.5153363,1.038832,1.629409,0,0,Sphere
2313,14.62791,-0.503979,1.039329,1.624385,0,0,Sphere
2313,14.62791,-0.5153363,1.038832,1.629409,0,0,Sphere
2314,14.63338,-0.503979,1.039329,1.624385,0,0,Sphere
2314,14.63338,-0.5153363,1.038832,1.629409,0,0,Sphere
2315,14.63942,-0.503979,1.039329,1.624385,0,0,Sphere
2315,14.63942,-0.5153363,1.038832,1.629409,0,0,Sphere
2316,14.64514,-0.503979,1.039329,1.624385,0,0,Sphere
2316,14.64514,-0.5153363,1.038832,1.629409,0,0,Sphere
2317,14.65083,-0.503979,1.039329,1.624385,0,0,Sphere
2317,14.65083,-0.5153363,1.038832,1.629409,0,0,Sphere
2318,14.65637,-0.503979,1.039329,1.624385,0,0,Sphere
2318,14.65637,-0.5153363,1.038832,1.629409,0,0,Sphere
2319,14.66219,-0.503979,1.039329,1.624385,0,0,Sphere
2319,14.66219,-0.5153363,1.038832,1.629409,0,0,Sphere
2320,14.66807,-0.503979,1.039329,1.624385,0,0,Sphere
2320,14.66807,-0.5153363,1.038832,1.629409,0,0,Sphere
2321,14.6738,-0.503979,1.039329,1.624385,0,0,Sphere
2321,14.6738,-0.5153363,1.038832,1.629409,0,0,Sphere
2322,14.67956,-0.503979,1.039329,1.624385,0,0,Sphere
2322,14.67956,-0.5153363,1.038832,1.629409,0,0,Sphere
2323,14.68534,-0.503979,1.039329,1.624385,0,0,Sphere
2323,14.68534,-0.5153363,1.038832,1.629409,0,0,Sphere
2324,14.69335,-0.503979,1.039329,1.624385,0,0,Sphere
2324,14.69335,-0.5153363,1.038832,1.629409,0,0,Sphere
2325,14.70096,-0.503979,1.039329,1.624385,0,0,Sphere
2325,14.70096,-0.5153363,1.038832,1.629409,0,0,Sphere
2326,14.70712,-0.503979,1.039329,1.624385,0,0,Sphere
2326,14.70712,-0.5153363,1.038832,1.629409,0,0,Sphere
2327,14.71272,-0.503979,1.039329,1.624385,0,0,Sphere
2327,14.71272,-0.5153363,1.038832,1.629409,0,0,Sphere
2328,14.71819,-0.503979,1.039329,1.624385,0,0,Sphere
2328,14.71819,-0.5153363,1.038832,1.629409,0,0,Sphere
2329,14.72401,-0.503979,1.039329,1.624385,0,0,Sphere
2329,14.72401,-0.5153363,1.038832,1.629409,0,0,Sphere
2330,14.72998,-0.503979,1.039329,1.624385,0,0,Sphere
2330,14.72998,-0.5153363,1.038832,1.629409,0,0,Sphere
2331,14.73563,-0.503979,1.039329,1.624385,0,0,Sphere
2331,14.73563,-0.5153363,1.038832,1.629409,0,0,Sphere
2332,14.74177,-0.503979,1.039329,1.624385,0,0,Sphere
2332,14.74177,-0.5153363,1.038832,1.629409,0,0,Sphere
2333,14.74774,-0.503979,1.039329,1.624385,0,0,Sphere
2333,14.74774,-0.5153363,1.038832,1.629409,0,0,Sphere
2334,14.75354,-0.503979,1.039329,1.624385,0,0,Sphere
2334,14.75354,-0.5153363,1.038832,1.629409,0,0,Sphere
2335,14.75922,-0.503979,1.039329,1.624385,0,0,Sphere
2335,14.75922,-0.5153363,1.038832,1.629409,0,0,Sphere
2336,14.76523,-0.503979,1.039329,1.624385,0,0,Sphere
2336,14.76523,-0.5153363,1.038832,1.629409,0,0,Sphere
2337,14.77123,-0.503979,1.039329,1.624385,0,0,Sphere
2337,14.77123,-0.5153363,1.038832,1.629409,0,0,Sphere
2338,14.77693,-0.503979,1.039329,1.624385,0,0,Sphere
2338,14.77693,-0.5153363,1.038832,1.629409,0,0,Sphere
2339,14.78309,-0.503979,1.039329,1.624385,0,0,Sphere
2339,14.78309,-0.5153363,1.038832,1.629409,0,0,Sphere
2340,14.78941,-0.503979,1.039329,1.624385,0,0,Sphere
2340,14.78941,-0.5153363,1.038832,1.629409,0,0,Sphere
2341,14.79529,-0.503979,1.039329,1.624385,0,0,Sphere
2341,14.79529,-0.5153363,1.038832,1.629409,0,0,Sphere
2342,14.80091,-0.503979,1.039329,1.624385,0,0,Sphere
2342,14.80091,-0.5153363,1.038832,1.629409,0,0,Sphere
2343,14.80708,-0.503979,1.039329,1.624385,0,0,Sphere
2343,14.80708,-0.5153363,1.038832,1.629409,0,0,Sphere
2344,14.81278,-0.503979,1.039329,1.624385,0,0,Sphere
2344,14.81278,-0.5153363,1.038832,1.629409,0,0,Sphere
2345,14.81868,-0.503979,1.039329,1.624385,0,0,Sphere
2345,14.81868,-0.5153363,1.038832,1.629409,0,0,Sphere
2346,14.8247,-0.503979,1.039329,1.624385,0,0,Sphere
2346,14.8247,-0.5153363,1.038832,1.629409,0,0,Sphere
2347,14.83065,-0.503979,1.039329,1.624385,0,0,Sphere
2347,14.83065,-0.5153363,1.038832,1.629409,0,0,Sphere
2348,14.837,-0.503979,1.039329,1.624385,0,0,Sphere
2348,14.837,-0.5153363,1.038832,1.629409,0,0,Sphere
2349,14.84469,-0.503979,1.039329,1.624385,0,0,Sphere
2349,14.84469,-0.5153363,1.038832,1.629409,0,0,Sphere
2350,14.85237,-0.503979,1.039329,1.624385,0,0,Sphere
2350,14.85237,-0.5153363,1.038832,1.629409,0,0,Sphere
2351,14.85841,-0.503979,1.039329,1.624385,0,0,Sphere
2351,14.85841,-0.5153363,1.038832,1.629409,0,0,Sphere
2352,14.86436,-0.503979,1.039329,1.624385,0,0,Sphere
2352,14.86436,-0.5153363,1.038832,1.629409,0,0,Sphere
2353,14.87036,-0.503979,1.039329,1.624385,0,0,Sphere
2353,14.87036,-0.5153363,1.038832,1.629409,0,0,Sphere
2354,14.87659,-0.503979,1.039329,1.624385,0,0,Sphere
2354,14.87659,-0.5153363,1.038832,1.629409,0,0,Sphere
2355,14.88269,-0.503979,1.039329,1.624385,0,0,Sphere
2355,14.88269,-0.5153363,1.038832,1.629409,0,0,Sphere
2356,14.88863,-0.503979,1.039329,1.624385,0,0,Sphere
2356,14.88863,-0.5153363,1.038832,1.629409,0,0,Sphere
2357,14.89463,-0.503979,1.039329,1.624385,0,0,Sphere
2357,14.89463,-0.5153363,1.038832,1.629409,0,0,Sphere
2358,14.9003,-0.503979,1.039329,1.624385,0,0,Sphere
2358,14.9003,-0.5153363,1.038832,1.629409,0,0,Sphere
2359,14.9064,-0.503979,1.039329,1.624385,0,0,Sphere
2359,14.9064,-0.5153363,1.038832,1.629409,0,0,Sphere
2360,14.91209,-0.503979,1.039329,1.624385,0,0,Sphere
2360,14.91209,-0.5153363,1.038832,1.629409,0,0,Sphere
2361,14.91806,-0.503979,1.039329,1.624385,0,0,Sphere
2361,14.91806,-0.5153363,1.038832,1.629409,0,0,Sphere
2362,14.92402,-0.503979,1.039329,1.624385,0,0,Sphere
2362,14.92402,-0.5153363,1.038832,1.629409,0,0,Sphere
2363,14.93005,-0.503979,1.039329,1.624385,0,0,Sphere
2363,14.93005,-0.5153363,1.038832,1.629409,0,0,Sphere
2364,14.93609,-0.503979,1.039329,1.624385,0,0,Sphere
2364,14.93609,-0.5153363,1.038832,1.629409,0,0,Sphere
2365,14.94211,-0.503979,1.039329,1.624385,0,0,Sphere
2365,14.94211,-0.5153363,1.038832,1.629409,0,0,Sphere
2366,14.94838,-0.503979,1.039329,1.624385,0,0,Sphere
2366,14.94838,-0.5153363,1.038832,1.629409,0,0,Sphere
2367,14.95415,-0.503979,1.039329,1.624385,0,0,Sphere
2367,14.95415,-0.5153363,1.038832,1.629409,0,0,Sphere
2368,14.96013,-0.503979,1.039329,1.624385,0,0,Sphere
2368,14.96013,-0.5153363,1.038832,1.629409,0,0,Sphere
2369,14.96634,-0.503979,1.039329,1.624385,0,0,Sphere
2369,14.96634,-0.5153363,1.038832,1.629409,0,0,Sphere
2370,14.97227,-0.503979,1.039329,1.624385,0,0,Sphere
2370,14.97227,-0.5153363,1.038832,1.629409,0,0,Sphere
2371,14.97817,-0.503979,1.039329,1.624385,0,0,Sphere
2371,14.97817,-0.5153363,1.038832,1.629409,0,0,Sphere
2372,14.98399,-0.503979,1.039329,1.624385,0,0,Sphere
2372,14.98399,-0.5153363,1.038832,1.629409,0,0,Sphere
2373,14.99028,-0.503979,1.039329,1.624385,0,0,Sphere
2373,14.99028,-0.5153363,1.038832,1.629409,0,0,Sphere
2374,14.99868,-0.503979,1.039329,1.624385,0,0,Sphere
2374,14.99868,-0.5153363,1.038832,1.629409,0,0,Sphere
2375,15.00636,-0.503979,1.039329,1.624385,0,0,Sphere
2375,15.00636,-0.5153363,1.038832,1.629409,0,0,Sphere
2376,15.01244,-0.503979,1.039329,1.624385,0,0,Sphere
2376,15.01244,-0.5153363,1.038832,1.629409,0,0,Sphere
2377,15.01854,-0.503979,1.039329,1.624385,0,0,Sphere
2377,15.01854,-0.5153363,1.038832,1.629409,0,0,Sphere
2378,15.02448,-0.503979,1.039329,1.624385,0,0,Sphere
2378,15.02448,-0.5153363,1.038832,1.629409,0,0,Sphere
2379,15.03048,-0.503979,1.039329,1.624385,0,0,Sphere
2379,15.03048,-0.5153363,1.038832,1.629409,0,0,Sphere
2380,15.03613,-0.503979,1.039329,1.624385,0,0,Sphere
2380,15.03613,-0.5153363,1.038832,1.629409,0,0,Sphere
2381,15.04258,-0.503979,1.039329,1.624385,0,0,Sphere
2381,15.04258,-0.5153363,1.038832,1.629409,0,0,Sphere
2382,15.04849,-0.503979,1.039329,1.624385,0,0,Sphere
2382,15.04849,-0.5153363,1.038832,1.629409,0,0,Sphere
2383,15.05442,-0.503979,1.039329,1.624385,0,0,Sphere
2383,15.05442,-0.5153363,1.038832,1.629409,0,0,Sphere
2384,15.06082,-0.503979,1.039329,1.624385,0,0,Sphere
2384,15.06082,-0.5153363,1.038832,1.629409,0,0,Sphere
2385,15.06678,-0.503979,1.039329,1.624385,0,0,Sphere
2385,15.06678,-0.5153363,1.038832,1.629409,0,0,Sphere
2386,15.07274,-0.503979,1.039329,1.624385,0,0,Sphere
2386,15.07274,-0.5153363,1.038832,1.629409,0,0,Sphere
2387,15.07858,-0.503979,1.039329,1.624385,0,0,Sphere
2387,15.07858,-0.5153363,1.038832,1.629409,0,0,Sphere
2388,15.08445,-0.503979,1.039329,1.624385,0,0,Sphere
2388,15.08445,-0.5153363,1.038832,1.629409,0,0,Sphere
2389,15.09093,-0.503979,1.039329,1.624385,0,0,Sphere
2389,15.09093,-0.5153363,1.038832,1.629409,0,0,Sphere
2390,15.0969,-0.503979,1.039329,1.624385,0,0,Sphere
2390,15.0969,-0.5153363,1.038832,1.629409,0,0,Sphere
2391,15.10279,-0.503979,1.039329,1.624385,0,0,Sphere
2391,15.10279,-0.5153363,1.038832,1.629409,0,0,Sphere
2392,15.10928,-0.503979,1.039329,1.624385,0,0,Sphere
2392,15.10928,-0.5153363,1.038832,1.629409,0,0,Sphere
2393,15.11521,-0.503979,1.039329,1.624385,0,0,Sphere
2393,15.11521,-0.5153363,1.038832,1.629409,0,0,Sphere
2394,15.12147,-0.503979,1.039329,1.624385,0,0,Sphere
2394,15.12147,-0.5153363,1.038832,1.629409,0,0,Sphere
2395,15.12808,-0.503979,1.039329,1.624385,0,0,Sphere
2395,15.12808,-0.5153363,1.038832,1.629409,0,0,Sphere
2396,15.13407,-0.503979,1.039329,1.624385,0,0,Sphere
2396,15.13407,-0.5153363,1.038832,1.629409,0,0,Sphere
2397,15.1404,-0.503979,1.039329,1.624385,0,0,Sphere
2397,15.1404,-0.5153363,1.038832,1.629409,0,0,Sphere
2398,15.14901,-0.503979,1.039329,1.624385,0,0,Sphere
2398,15.14901,-0.5153363,1.038832,1.629409,0,0,Sphere
2399,15.15685,-0.503979,1.039329,1.624385,0,0,Sphere
2399,15.15685,-0.5153363,1.038832,1.629409,0,0,Sphere
2400,15.1629,-0.503979,1.039329,1.624385,0,0,Sphere
2400,15.1629,-0.5153363,1.038832,1.629409,0,0,Sphere
2401,15.16945,-0.503979,1.039329,1.624385,0,0,Sphere
2401,15.16945,-0.5153363,1.038832,1.629409,0,0,Sphere
2402,15.17572,-0.503979,1.039329,1.624385,0,0,Sphere
2402,15.17572,-0.5153363,1.038832,1.629409,0,0,Sphere
2403,15.18235,-0.503979,1.039329,1.624385,0,0,Sphere
2403,15.18235,-0.5153363,1.038832,1.629409,0,0,Sphere
2404,15.18961,-0.503979,1.039329,1.624385,0,0,Sphere
2404,15.18961,-0.5153363,1.038832,1.629409,0,0,Sphere
2405,15.19571,-0.503979,1.039329,1.624385,0,0,Sphere
2405,15.19571,-0.5153363,1.038832,1.629409,0,0,Sphere
2406,15.20188,-0.503979,1.039329,1.624385,0,0,Sphere
2406,15.20188,-0.5153363,1.038832,1.629409,0,0,Sphere
2407,15.20846,-0.503979,1.039329,1.624385,0,0,Sphere
2407,15.20846,-0.5153363,1.038832,1.629409,0,0,Sphere
2408,15.21471,-0.503979,1.039329,1.624385,0,0,Sphere
2408,15.21471,-0.5153363,1.038832,1.629409,0,0,Sphere
2409,15.2208,-0.503979,1.039329,1.624385,0,0,Sphere
2409,15.2208,-0.5153363,1.038832,1.629409,0,0,Sphere
2410,15.22716,-0.503979,1.039329,1.624385,0,0,Sphere
2410,15.22716,-0.5153363,1.038832,1.629409,0,0,Sphere
2411,15.2335,-0.503979,1.039329,1.624385,0,0,Sphere
2411,15.2335,-0.5153363,1.038832,1.629409,0,0,Sphere
2412,15.23968,-0.503979,1.039329,1.624385,0,0,Sphere
2412,15.23968,-0.5153363,1.038832,1.629409,0,0,Sphere
2413,15.24579,-0.503979,1.039329,1.624385,0,0,Sphere
2413,15.24579,-0.5153363,1.038832,1.629409,0,0,Sphere
2414,15.25204,-0.503979,1.039329,1.624385,0,0,Sphere
2414,15.25204,-0.5153363,1.038832,1.629409,0,0,Sphere
2415,15.25851,-0.503979,1.039329,1.624385,0,0,Sphere
2415,15.25851,-0.5153363,1.038832,1.629409,0,0,Sphere
2416,15.26472,-0.503979,1.039329,1.624385,0,0,Sphere
2416,15.26472,-0.5153363,1.038832,1.629409,0,0,Sphere
2417,15.27085,-0.503979,1.039329,1.624385,0,0,Sphere
2417,15.27085,-0.5153363,1.038832,1.629409,0,0,Sphere
2418,15.27692,-0.503979,1.039329,1.624385,0,0,Sphere
2418,15.27692,-0.5153363,1.038832,1.629409,0,0,Sphere
2419,15.28301,-0.503979,1.039329,1.624385,0,0,Sphere
2419,15.28301,-0.5153363,1.038832,1.629409,0,0,Sphere
2420,15.28945,-0.503979,1.039329,1.624385,0,0,Sphere
2420,15.28945,-0.5153363,1.038832,1.629409,0,0,Sphere
2421,15.29573,-0.503979,1.039329,1.624385,0,0,Sphere
2421,15.29573,-0.5153363,1.038832,1.629409,0,0,Sphere
2422,15.3038,-0.503979,1.039329,1.624385,0,0,Sphere
2422,15.3038,-0.5153363,1.038832,1.629409,0,0,Sphere
2423,15.31293,-0.503979,1.039329,1.624385,0,0,Sphere
2423,15.31293,-0.5153363,1.038832,1.629409,0,0,Sphere
2424,15.31905,-0.503979,1.039329,1.624385,0,0,Sphere
2424,15.31905,-0.5153363,1.038832,1.629409,0,0,Sphere
2425,15.3255,-0.503979,1.039329,1.624385,0,0,Sphere
2425,15.3255,-0.5153363,1.038832,1.629409,0,0,Sphere
2426,15.33186,-0.503979,1.039329,1.624385,0,0,Sphere
2426,15.33186,-0.5153363,1.038832,1.629409,0,0,Sphere
2427,15.33804,-0.503979,1.039329,1.624385,0,0,Sphere
2427,15.33804,-0.5153363,1.038832,1.629409,0,0,Sphere
2428,15.34468,-0.503979,1.039329,1.624385,0,0,Sphere
2428,15.34468,-0.5153363,1.038832,1.629409,0,0,Sphere
2429,15.35159,-0.503979,1.039329,1.624385,0,0,Sphere
2429,15.35159,-0.5153363,1.038832,1.629409,0,0,Sphere
2430,15.35772,-0.503979,1.039329,1.624385,0,0,Sphere
2430,15.35772,-0.5153363,1.038832,1.629409,0,0,Sphere
2431,15.36409,-0.503979,1.039329,1.624385,0,0,Sphere
2431,15.36409,-0.5153363,1.038832,1.629409,0,0,Sphere
2432,15.37049,-0.503979,1.039329,1.624385,0,0,Sphere
2432,15.37049,-0.5153363,1.038832,1.629409,0,0,Sphere
2433,15.37672,-0.503979,1.039329,1.624385,0,0,Sphere
2433,15.37672,-0.5153363,1.038832,1.629409,0,0,Sphere
2434,15.38291,-0.503979,1.039329,1.624385,0,0,Sphere
2434,15.38291,-0.5153363,1.038832,1.629409,0,0,Sphere
2435,15.38931,-0.503979,1.039329,1.624385,0,0,Sphere
2435,15.38931,-0.5153363,1.038832,1.629409,0,0,Sphere
2436,15.39548,-0.503979,1.039329,1.624385,0,0,Sphere
2436,15.39548,-0.5153363,1.038832,1.629409,0,0,Sphere
2437,15.40174,-0.503979,1.039329,1.624385,0,0,Sphere
2437,15.40174,-0.5153363,1.038832,1.629409,0,0,Sphere
2438,15.40805,-0.503979,1.039329,1.624385,0,0,Sphere
2438,15.40805,-0.5153363,1.038832,1.629409,0,0,Sphere
2439,15.41419,-0.503979,1.039329,1.624385,0,0,Sphere
2439,15.41419,-0.5153363,1.038832,1.629409,0,0,Sphere
2440,15.42049,-0.503979,1.039329,1.624385,0,0,Sphere
2440,15.42049,-0.5153363,1.038832,1.629409,0,0,Sphere
2441,15.4269,-0.503979,1.039329,1.624385,0,0,Sphere
2441,15.4269,-0.5153363,1.038832,1.629409,0,0,Sphere
2442,15.43313,-0.503979,1.039329,1.624385,0,0,Sphere
2442,15.43313,-0.5153363,1.038832,1.629409,0,0,Sphere
2443,15.43967,-0.503979,1.039329,1.624385,0,0,Sphere
2443,15.43967,-0.5153363,1.038832,1.629409,0,0,Sphere
2444,15.4461,-0.503979,1.039329,1.624385,0,0,Sphere
2444,15.4461,-0.5153363,1.038832,1.629409,0,0,Sphere
2445,15.45493,-0.503979,1.039329,1.624385,0,0,Sphere
2445,15.45493,-0.5153363,1.038832,1.629409,0,0,Sphere
2446,15.46323,-0.503979,1.039329,1.624385,0,0,Sphere
2446,15.46323,-0.5153363,1.038832,1.629409,0,0,Sphere
2447,15.46971,-0.503979,1.039329,1.624385,0,0,Sphere
2447,15.46971,-0.5153363,1.038832,1.629409,0,0,Sphere
2448,15.47605,-0.503979,1.039329,1.624385,0,0,Sphere
2448,15.47605,-0.5153363,1.038832,1.629409,0,0,Sphere
2449,15.4823,-0.503979,1.039329,1.624385,0,0,Sphere
2449,15.4823,-0.5153363,1.038832,1.629409,0,0,Sphere
2450,15.48881,-0.503979,1.039329,1.624385,0,0,Sphere
2450,15.48881,-0.5153363,1.038832,1.629409,0,0,Sphere
2451,15.49511,-0.503979,1.039329,1.624385,0,0,Sphere
2451,15.49511,-0.5153363,1.038832,1.629409,0,0,Sphere
2452,15.5012,-0.503979,1.039329,1.624385,0,0,Sphere
2452,15.5012,-0.5153363,1.038832,1.629409,0,0,Sphere
2453,15.50807,-0.503979,1.039329,1.624385,0,0,Sphere
2453,15.50807,-0.5153363,1.038832,1.629409,0,0,Sphere
2454,15.51445,-0.503979,1.039329,1.624385,0,0,Sphere
2454,15.51445,-0.5153363,1.038832,1.629409,0,0,Sphere
2455,15.52056,-0.503979,1.039329,1.624385,0,0,Sphere
2455,15.52056,-0.5153363,1.038832,1.629409,0,0,Sphere
2456,15.52694,-0.503979,1.039329,1.624385,0,0,Sphere
2456,15.52694,-0.5153363,1.038832,1.629409,0,0,Sphere
2457,15.53335,-0.503979,1.039329,1.624385,0,0,Sphere
2457,15.53335,-0.5153363,1.038832,1.629409,0,0,Sphere
2458,15.53975,-0.503979,1.039329,1.624385,0,0,Sphere
2458,15.53975,-0.5153363,1.038832,1.629409,0,0,Sphere
2459,15.54636,-0.503979,1.039329,1.624385,0,0,Sphere
2459,15.54636,-0.5153363,1.038832,1.629409,0,0,Sphere
2460,15.55292,-0.503979,1.039329,1.624385,0,0,Sphere
2460,15.55292,-0.5153363,1.038832,1.629409,0,0,Sphere
2461,15.56009,-0.503979,1.039329,1.624385,0,0,Sphere
2461,15.56009,-0.5153363,1.038832,1.629409,0,0,Sphere
2462,15.56695,-0.503979,1.039329,1.624385,0,0,Sphere
2462,15.56695,-0.5153363,1.038832,1.629409,0,0,Sphere
2463,15.57422,-0.503979,1.039329,1.624385,0,0,Sphere
2463,15.57422,-0.5153363,1.038832,1.629409,0,0,Sphere
2464,15.5806,-0.503979,1.039329,1.624385,0,0,Sphere
2464,15.5806,-0.5153363,1.038832,1.629409,0,0,Sphere
2465,15.58738,-0.503979,1.039329,1.624385,0,0,Sphere
2465,15.58738,-0.5153363,1.038832,1.629409,0,0,Sphere
2466,15.5941,-0.503979,1.039329,1.624385,0,0,Sphere
2466,15.5941,-0.5153363,1.038832,1.629409,0,0,Sphere
2467,15.60068,-0.503979,1.039329,1.624385,0,0,Sphere
2467,15.60068,-0.5153363,1.038832,1.629409,0,0,Sphere
2468,15.60984,-0.503979,1.039329,1.624385,0,0,Sphere
2468,15.60984,-0.5153363,1.038832,1.629409,0,0,Sphere
2469,15.61829,-0.503979,1.039329,1.624385,0,0,Sphere
2469,15.61829,-0.5153363,1.038832,1.629409,0,0,Sphere
2470,15.62524,-0.503979,1.039329,1.624385,0,0,Sphere
2470,15.62524,-0.5153363,1.038832,1.629409,0,0,Sphere
2471,15.63212,-0.503979,1.039329,1.624385,0,0,Sphere
2471,15.63212,-0.5153363,1.038832,1.629409,0,0,Sphere
2472,15.63866,-0.503979,1.039329,1.624385,0,0,Sphere
2472,15.63866,-0.5153363,1.038832,1.629409,0,0,Sphere
2473,15.64506,-0.503979,1.039329,1.624385,0,0,Sphere
2473,15.64506,-0.5153363,1.038832,1.629409,0,0,Sphere
2474,15.65155,-0.503979,1.039329,1.624385,0,0,Sphere
2474,15.65155,-0.5153363,1.038832,1.629409,0,0,Sphere
2475,15.65815,-0.503979,1.039329,1.624385,0,0,Sphere
2475,15.65815,-0.5153363,1.038832,1.629409,0,0,Sphere
2476,15.66508,-0.503979,1.039329,1.624385,0,0,Sphere
2476,15.66508,-0.5153363,1.038832,1.629409,0,0,Sphere
