Global Position X,Global Position Y,Global Position Z,fixationID,Time,LayerNumber
-1.103512,0.8972641,-0.3313847,8,54.34356,0
-1.101531,0.8909693,-0.304132,8,54.35699,0
-1.101531,0.8785416,-0.2847334,8,54.36885,0
-1.101531,0.8704755,-0.2741212,8,54.38246,0
-1.101531,0.8623515,-0.2635121,8,54.39679,0
-1.101531,0.8742617,-0.2544242,8,54.41037,0
-1.101531,0.8654323,-0.2405873,8,54.42465,0
-1.101531,0.8737242,-0.2085505,8,54.43853,0
-1.101531,0.8633025,-0.1906332,8,54.45195,0
-1.101531,0.8527377,-0.1727153,8,54.46626,0
-1.101531,0.8411483,-0.1515281,8,54.4806,0
-1.101531,0.8309482,-0.1088534,8,54.49636,0
-1.101531,0.8198186,-0.08607732,8,54.509,0
-1.101531,0.8388121,-0.01634081,8,54.52202,0
-1.101531,0.8280038,0.009924456,9,54.53538,0
-1.101531,0.8168332,0.03574531,9,54.54899,0
-1.101531,0.8053769,0.06185069,9,54.56324,0
-1.101531,0.7821537,0.09846921,9,54.57716,0
-1.10836,0.7682953,0.1302312,9,54.59086,0
-1.101531,0.7891655,0.1598654,9,54.605,0
-1.106924,0.7755831,0.1935426,9,54.61877,0
-1.099846,0.7659949,0.2233451,9,54.63257,0
-1.087431,0.7626408,0.2312137,9,54.64847,0
-1.079505,0.7531434,0.2619066,9,54.66283,0
-1.021901,0.7167921,0.2716747,9,54.67456,0
-1.021901,0.703859,0.3077248,10,54.68785,0
-0.9947354,0.7024161,0.330215,10,54.70169,0
-0.964659,0.7024161,0.3502519,10,54.71577,0
-0.982884,0.7024161,0.3685547,10,54.72947,0
-0.9573809,0.7024161,0.3925856,10,54.744,0
-0.9727411,0.7024161,0.3750724,10,54.75776,0
-0.9496859,0.7024161,0.4003101,10,54.7715,0
-0.9263415,0.702416,0.4250045,10,54.78596,0
-0.9050871,0.7024161,0.4500453,10,54.80132,0
-0.924854,0.7024161,0.500399,10,54.81521,0
-0.9054154,0.7024161,0.5315415,10,54.82679,0
-0.8838301,0.7024161,0.5612426,10,54.84066,0
-0.861644,0.7024161,0.5888522,10,54.85438,0
-0.839058,0.7024161,0.6159765,10,54.86834,0
-0.8214001,0.7024161,0.6915437,10,54.88261,0
-0.7978508,0.7024161,0.7199184,11,54.89663,0
-0.7520031,0.7024161,0.7601087,11,54.91039,0
-0.7246206,0.7024161,0.7851712,12,54.92403,0
-0.6975363,0.7024161,0.8102285,12,54.93816,0
-0.6580707,0.710292,0.8179021,12,54.95355,0
-0.6178977,0.7183054,0.8179021,12,54.96748,0
-0.5823233,0.7226167,0.8271495,12,54.97972,0
-0.5579975,0.7313973,0.8630064,12,54.99308,0
-0.5292082,0.7329717,0.884502,12,55.00729,0
-0.4901188,0.7414888,0.8865586,12,55.02116,0
-0.451286,0.7499011,0.8875929,12,55.03553,0
-0.4618446,0.7567782,0.8999572,12,55.04893,0
-0.4325632,0.7612535,0.91369,12,55.06394,0
-0.4377595,0.7436963,0.8866314,12,55.07742,0
-0.4103573,0.7528037,0.8891817,12,55.09082,0
-0.3869182,0.7572502,0.9030082,12,55.10701,0
-0.3637737,0.7610784,0.9180732,12,55.12028,0
-0.3474607,0.7544887,0.8962185,12,55.13214,0
-0.3293415,0.7573307,0.9072002,12,55.14621,0
-0.2541516,0.762603,0.9347819,12,55.15995,0
-0.2410313,0.7624838,0.9524278,13,55.17332,0
-0.2267542,0.7623396,0.9695467,13,55.18824,0
-0.2120171,0.7621927,0.9867884,13,55.20184,0
-0.2201177,0.7618021,1.033424,13,55.21558,0
-0.1734011,0.7988337,0.9597986,13,55.24376,0
-0.1661025,0.8092985,0.9583129,14,55.25962,0
-0.1574732,0.791028,0.9630139,14,55.27315,0
-0.08835495,0.889271,0.9254392,14,55.43777,0
-0.08121401,0.8970914,0.9190457,15,55.45177,0
-0.07464813,0.9253561,0.9176518,15,55.46618,0
-0.06792924,0.9316587,0.9171062,15,55.47989,0
-0.06118301,0.9379909,0.9165582,15,55.4938,0
-0.05446978,0.9442753,0.9160135,15,55.50747,0
-0.04714338,0.952152,0.907228,15,55.52144,0
-0.03570805,0.9563915,0.8982118,15,55.53558,0
-0.03543907,0.9999513,0.8975298,15,55.54937,0
-0.03059499,1.007455,0.8975298,15,55.56516,0
-0.02574189,1.014952,0.8975297,15,55.5787,0
-0.0289807,0.9973152,0.8975299,15,55.59055,0
-0.0323531,1.003353,0.8975298,15,55.60438,0
-0.05640537,1.039724,0.9098667,15,55.61827,0
-0.0544866,1.046404,0.9102201,15,55.63229,0
-0.05247591,1.052881,0.9128303,15,55.64627,0
-0.05068946,1.059027,0.9184703,15,55.66004,0
-0.05829659,1.044519,0.9101723,15,55.67396,0
-0.0587842,1.050673,0.9106529,15,55.68791,0
-0.05388395,1.036994,0.9096698,15,55.70222,0
-0.05552296,1.04258,0.9100168,15,55.71758,0
-0.05716118,1.048162,0.9103637,15,55.73123,0
-0.05742717,1.048147,0.910367,15,55.74334,0
-0.05858092,1.052252,0.9117377,15,55.75766,0
-0.07204939,1.062886,0.9186049,15,55.77087,0
-0.07177325,1.065754,0.9205092,15,55.78533,0
-0.07154632,1.069161,0.9192267,15,55.79904,0
-0.07131697,1.072559,0.9179128,15,55.81282,0
-0.05556458,1.074401,0.9153194,15,55.82711,0
-0.0524651,1.077443,0.9149466,15,55.84071,0
-0.0361492,1.081493,0.8975293,15,55.85486,0
-0.0291798,1.084027,0.8975293,15,55.87015,0
-0.0233303,1.08673,0.8975292,15,55.88389,0
-0.01747561,1.08943,0.8975292,15,55.89593,0
-0.07052694,1.115387,0.9140127,15,55.90913,0
-0.06111978,1.116937,0.9141619,16,55.92394,0
-0.04446915,1.118773,0.9044155,16,55.93781,0
-0.03358069,1.120806,0.897529,16,55.9515,0
-0.02311733,1.122311,0.897529,16,55.96548,0
-0.01266065,1.123801,0.897529,16,55.97945,0
0.03372008,1.092695,0.8975292,-1,55.9939,0
0.08507405,1.09129,0.8975292,16,56.00791,0
0.09342328,1.093009,0.8975292,17,56.02343,0
0.1022546,1.094622,0.8975292,17,56.03704,0
0.1115357,1.095714,0.903241,17,56.04813,0
0.1106743,1.098135,0.9023462,17,56.06211,0
0.1177983,1.099526,0.9056714,17,56.07643,0
0.1367935,1.10671,0.8976208,17,56.09003,0
0.1422185,1.109567,0.8976271,17,56.10426,0
0.1482991,1.111656,0.8976318,17,56.11829,0
0.1543822,1.11374,0.8976364,17,56.13223,0
0.1697468,1.117391,0.897618,17,56.1465,0
0.1762135,1.119684,0.897603,17,56.16045,0
0.1862122,1.11608,0.8975799,17,56.17567,0
0.1934859,1.118874,0.897563,17,56.18889,0
0.2007883,1.121669,0.8975461,17,56.20136,0
0.208112,1.124463,0.8975291,17,56.21514,0
0.2147422,1.123314,0.904219,17,56.22921,0
0.2109307,1.125785,0.9003376,17,56.24351,0
0.2253787,1.122479,0.897529,17,56.25793,0
0.2359169,1.123366,0.897529,17,56.27099,0
0.2464866,1.124244,0.897529,17,56.28519,0
0.2646164,1.118993,0.8975291,17,56.29896,0
0.2472593,1.119234,0.8975291,17,56.31324,0
0.258177,1.117364,0.8975291,17,56.32884,0
0.2714843,1.116333,0.8973308,17,56.34232,0
0.2842437,1.115601,0.8967062,17,56.35432,0
0.2970268,1.11485,0.8960814,17,56.36773,0
0.3202726,1.123231,0.8947028,17,56.38192,0
0.3336703,1.122549,0.8947396,17,56.39647,0
0.3749691,1.126373,0.897529,17,56.40981,0
0.3878482,1.125964,0.897529,17,56.424,0
0.4008261,1.12554,0.897529,17,56.43789,0
0.4127805,1.125647,0.897529,17,56.45149,0
0.4257644,1.125281,0.897529,17,56.46608,0
0.4476472,1.111289,0.8975291,17,56.48201,0
0.4576359,1.112595,0.8975291,17,56.4953,0
0.4679937,1.113515,0.8975291,17,56.50663,0
0.4784234,1.114428,0.8975291,17,56.52068,0
0.4791679,1.101441,0.8975292,17,56.53466,0
0.4877921,1.102715,0.8975291,17,56.54886,0
0.5044402,1.102679,0.8975291,17,56.56279,0
0.5129661,1.10407,0.8975291,17,56.57654,0
0.5257196,1.104508,0.9064958,17,56.59016,0
0.5317878,1.106207,0.9009051,17,56.60435,0
0.5594395,1.100738,0.8976076,17,56.61846,0
0.5722477,1.100371,0.8976067,17,56.634,0
0.5769441,1.10897,0.8976222,17,56.64817,0
0.5912517,1.106536,0.8975891,17,56.65964,0
0.6057149,1.104069,0.8975556,17,56.67298,0
0.6299074,1.088506,0.9017836,17,56.68735,0
0.6438149,1.083959,0.8975293,17,56.70183,0
0.6298016,1.108075,0.9038177,17,56.71571,0
0.6429771,1.102705,0.8975291,17,56.72929,0
0.6599565,1.09676,0.8975292,17,56.74349,0
0.6771839,1.09074,0.8975292,17,56.75716,0
0.7169287,1.082884,0.8972389,17,56.77111,0
0.6993675,1.074211,0.8975294,17,56.78717,0
0.7149498,1.071788,0.8975294,17,56.80048,0
0.7352779,1.064059,0.9032264,17,56.8124,0
0.7490443,1.05744,0.8986509,17,56.82557,0
0.7632647,1.04278,0.8975295,17,56.84037,0
0.7846938,1.038281,0.9035997,17,56.85407,0
0.877538,1.02282,0.9373932,17,56.868,0
0.8990798,1.013444,0.9380782,17,56.88176,0
0.9207188,1.003918,0.9387639,17,56.8956,0
0.9427918,0.9942054,0.9394634,17,56.90916,0
0.9729652,0.9906152,0.894479,17,56.92378,0
0.9722137,0.9867146,0.8640857,17,56.93997,0
0.9718962,0.9795682,0.8510228,17,56.95279,0
0.971136,0.9757357,0.8202817,17,56.96502,0
0.9874675,0.9681751,0.8078432,17,56.97926,0
0.9915035,0.9634004,0.7831671,17,56.99247,0
0.9715816,0.9585957,0.8299268,17,57.00666,0
0.9852899,0.9690647,0.8596206,17,57.02083,0
0.9706057,0.9596915,0.8086007,17,57.03472,0
0.9779772,0.9557426,0.7855558,17,57.04814,0
0.9315305,0.9647616,0.7104786,17,57.0625,0
0.9315305,0.9625627,0.6708701,17,57.07665,0
0.9315305,0.968369,0.5762846,17,57.0922,0
0.9392492,0.9668064,0.5213503,18,57.10604,0
0.9406054,0.9642612,0.4923473,18,57.11789,0
0.9347261,0.9632131,0.4608091,18,57.13161,0
0.9315305,0.9615602,0.4321429,18,57.14585,0
0.929092,1.002424,0.3951936,18,57.15943,0
0.9340615,1.001393,0.3715806,18,57.17336,0
0.9315305,1.009753,0.357626,18,57.18784,0
0.9315305,1.012053,0.332318,18,57.2016,0
0.9354463,1.013276,0.3094611,18,57.21495,0
0.9315305,1.015826,0.2830306,18,57.22912,0
0.9315305,1.004608,0.2978078,18,57.24548,0
0.9315305,1.000792,0.276361,18,57.25917,0
0.9315305,0.9989347,0.2649326,18,57.27061,0
0.9315305,1.002069,0.2457255,18,57.28447,0
0.9315305,1.00512,0.2268404,18,57.29836,0
0.9315305,1.007809,0.2086333,18,57.31192,0
0.9315305,0.9970704,0.1618903,18,57.32636,0
0.9312882,0.9972203,0.1337377,18,57.34063,0
0.9307312,0.9963154,0.1220245,18,57.35444,0
0.9300471,0.9978786,0.1077707,18,57.36767,0
0.9293709,0.9993823,0.09368035,18,57.38195,0
0.9295535,0.9959596,0.09733838,18,57.39781,0
0.9298554,0.9982645,0.1037746,18,57.41177,0
0.9294174,0.9981628,0.09459385,18,57.42364,0
0.9290516,0.9987757,0.08240455,18,57.43762,0
0.9290702,0.9992782,0.07048494,18,57.45089,0
0.931281,0.9993199,0.05928648,18,57.465,0
0.9406218,0.9980642,0.0509049,18,57.47951,0
0.9367951,1.001225,0.04606277,18,57.49295,0
0.9308683,0.9837432,0.03002179,18,57.50715,0
0.9302579,0.9842799,0.01968259,18,57.52069,0
0.9302332,0.9846642,0.009513184,18,57.53473,0
0.9299889,0.9884668,0.001402408,18,57.55027,0
0.9299831,0.9885554,-0.009869657,18,57.56459,0
0.9287801,1.007278,-0.01960073,18,57.57613,0
0.9288164,1.006713,-0.03225864,18,57.58988,0
0.9311212,1.005827,-0.04439336,18,57.6034,0
0.9315305,1.005259,-0.05675721,18,57.61724,0
0.9315305,1.01741,-0.06504202,18,57.63116,0
0.9315305,1.014119,-0.08099043,18,57.64551,0
0.9315305,1.008691,-0.06638718,18,57.66013,0
0.9315305,1.005757,-0.08145478,18,57.67332,0
0.9315305,1.002658,-0.09672786,18,57.68715,0
0.9392759,0.9980849,-0.1113684,18,57.70282,0
0.9374912,0.985068,-0.1146137,18,57.71655,0
0.9315305,0.9833038,-0.127745,18,57.72874,0
0.9315305,0.9497582,-0.1230073,18,57.74313,0
0.9315305,0.9471304,-0.1339905,18,57.75631,0
0.9315305,0.9444807,-0.1449502,18,57.7705,0
0.9315305,0.9418939,-0.1555295,18,57.7843,0
0.9315305,0.9390206,-0.1361434,18,57.79892,0
0.9315305,0.9457476,-0.1354124,18,57.81198,0
0.9315305,0.9427549,-0.1419412,18,57.82621,0
0.9315305,0.9400129,-0.1498069,18,57.8403,0
0.9315305,0.9372641,-0.1576633,18,57.85569,0
0.9315305,0.9344219,-0.1652644,18,57.869,0
0.9315305,0.931899,-0.173753,18,57.88192,0
0.9312797,0.9177768,-0.1825162,18,57.89574,0
0.9310479,0.9164679,-0.1901877,18,57.90908,0
0.9308022,0.9144265,-0.198317,18,57.92355,0
0.9305563,0.912377,-0.2064548,18,57.93755,0
0.9309044,0.9128628,-0.1949354,18,57.95142,0
0.9306459,0.9115116,-0.2034886,18,57.96553,0
0.9310126,0.9475726,-0.2065023,18,57.97908,0
0.9309799,0.9465066,-0.2137913,18,57.99292,0
0.9309449,0.9453644,-0.2213556,18,58.00911,0
0.9309101,0.9442295,-0.2289256,18,58.02236,0
0.9308272,0.9415231,-0.2176233,18,58.03448,0
0.9307835,0.940098,-0.2242054,18,58.04809,0
0.9308894,0.943553,-0.2395084,18,58.06202,0
0.9308855,0.9434252,-0.2449322,18,58.07602,0
0.9308763,0.9431263,-0.2504358,18,58.08994,0
0.9308672,0.9428279,-0.2559631,18,58.10404,0
0.9381981,0.9582303,-0.2769617,18,58.11829,0
0.9371397,0.9587895,-0.2811179,18,58.13171,0
0.9388799,0.961913,-0.2820702,18,58.14627,0
0.9391417,0.9628293,-0.2857131,18,58.16127,0
0.9396065,0.9637013,-0.2893813,18,58.17508,0
0.9344398,0.95428,-0.2822802,18,58.18689,0
0.9352729,0.9562541,-0.286489,18,58.20127,0
0.9315305,0.9465771,-0.296187,18,58.2159,0
0.9315305,0.9502673,-0.302591,18,58.22882,0
0.9319701,0.9533328,-0.3082565,18,58.24281,0
0.9332096,0.9562106,-0.3140542,18,58.25658,0
0.9322671,0.983764,-0.2838985,18,58.2706,0
0.9325533,0.9860032,-0.2834232,19,58.28513,0
0.9311253,0.9907576,-0.2929911,19,58.29899,0
0.9307088,0.9955186,-0.3014833,19,58.31428,0
0.9302899,1.000416,-0.3100189,19,58.32759,0
0.9298708,1.005311,-0.3185616,19,58.34001,0
0.9301088,1.027252,-0.3566687,19,58.35368,0
0.9334027,1.032302,-0.3663543,20,58.36744,0
0.9314233,1.035782,-0.3821342,20,58.3818,0
0.9309435,1.040787,-0.3898907,20,58.39566,0
0.9304624,1.045791,-0.3976704,20,58.40932,0
0.9299799,1.050795,-0.4054715,20,58.4239,0
0.9303277,1.044225,-0.3999438,20,58.43754,0
0.9299925,1.048173,-0.4053491,20,58.45156,0
0.9299026,1.040527,-0.40708,20,58.46708,0
0.9296324,1.042265,-0.4114845,20,58.48056,0
0.9293516,1.044258,-0.4160551,20,58.49287,0
0.9290702,1.046247,-0.4206338,20,58.50628,0
0.9310182,1.050786,-0.3883342,20,58.52098,0
0.9309015,1.051383,-0.3902414,20,58.53467,0
0.9309765,1.041358,-0.3893289,20,58.54824,0
0.9308676,1.041896,-0.3911082,20,58.56234,0
0.9307583,1.042434,-0.3928948,20,58.57657,0
0.9304603,1.042561,-0.3978088,20,58.59,0
0.9306078,1.038146,-0.3955182,20,58.60468,0
0.9305087,1.037963,-0.3971586,20,58.62027,0
0.9304866,1.037745,-0.3975308,20,58.63391,0
0.9304562,1.037515,-0.398041,20,58.6452,0
0.9304258,1.037284,-0.3985502,20,58.65923,0
0.9312924,1.040866,-0.3841302,20,58.67286,0
0.9314896,1.039812,-0.3809085,20,58.68729,0
0.9319854,1.037912,-0.3650993,20,58.70098,0
0.9304803,1.037259,-0.3558117,20,58.715,0
0.9304478,1.036382,-0.3468084,20,58.72858,0
0.9304148,1.035495,-0.3378283,20,58.74291,0
0.9359943,1.026493,-0.2698665,20,58.75708,0
0.9315305,1.026955,-0.2481125,21,58.77285,0
0.9315305,1.035024,-0.2337557,21,58.78666,0
0.9315305,1.036522,-0.2073264,21,58.79838,0
0.9315305,1.038021,-0.1809805,21,58.81158,0
0.9315305,1.005228,-0.1861891,21,58.82584,0
0.9315305,1.002916,-0.1356266,21,58.83978,0
0.9317172,1.003702,-0.1038096,22,58.8534,0
0.9315305,1.004278,-0.05905224,22,58.8682,0
0.9289439,1.00473,-0.02431964,22,58.88145,0
0.9297048,1.004314,0.01148281,22,58.89548,0
0.9339322,0.9990402,0.05675093,22,58.90962,0
0.9308417,0.9934011,0.1241989,-1,58.92588,0
0.9315305,0.9943708,0.1927053,-1,58.93946,0
0.9315305,0.9928605,0.2417294,22,58.95072,0
0.9315305,0.9906569,0.2914295,23,58.96444,0
0.9315305,0.9879292,0.3434476,23,58.97903,0
0.9302211,1.05589,0.4386743,23,58.99313,0
0.9311991,1.056619,0.5052034,24,59.00669,0
0.933402,1.061554,0.5860096,-1,59.02094,0
0.9326385,1.061186,0.6649363,-1,59.03418,0
0.9703663,1.05595,0.7925925,24,59.04762,0
0.9765993,1.054291,0.9005578,25,59.06216,0
0.7564101,1.059768,0.8992051,-1,59.07798,0
0.6856773,1.067779,0.9014367,-1,59.09157,0
0.6941557,0.9624926,0.8975301,25,59.10349,0
0.6354964,0.9724367,0.8974645,26,59.11692,0
0.5785722,0.982095,0.8955417,26,59.13099,0
0.5285079,0.9894041,0.9038227,26,59.14569,0
0.5400597,1.091156,0.8975863,26,59.15961,0
0.5004349,1.096349,0.8975292,27,59.17293,0
0.4846741,1.099783,0.8975292,27,59.18735,0
0.4490984,1.104294,0.8975291,27,59.20099,0
0.4143038,1.108667,0.8975291,27,59.21508,0
0.387085,1.141858,0.8975289,27,59.23093,0
0.3752069,1.130262,0.8975289,27,59.24474,0
0.3611993,1.131161,0.8942443,27,59.25661,0
0.3704658,1.141671,0.8978339,27,59.2701,0
0.3419279,1.14352,0.8935881,27,59.28405,0
0.3150534,1.145207,0.893517,27,59.29797,0
0.3063719,1.146848,0.8938684,27,59.31166,0
0.2963636,1.147364,0.8943615,27,59.32628,0
0.2646471,1.147151,0.8960238,27,59.34019,0
0.2430125,1.148199,0.8970934,27,59.35437,0
0.2224253,1.148878,0.9046963,27,59.36774,0
0.1996492,1.14986,0.8975486,27,59.38342,0
0.1584983,1.132744,0.8976439,27,59.39712,0
0.137395,1.132428,0.8976779,27,59.40929,0
0.1084088,1.126744,0.901949,27,59.42297,0
0.08184984,1.125883,0.897529,27,59.43715,0
0.05827291,1.124726,0.897529,27,59.45061,0
0.03478783,1.123537,0.897529,27,59.46477,0
-0.02653238,1.103912,0.8975291,27,59.47859,0
-0.05644156,1.101318,0.9144517,28,59.49277,0
-0.1058738,1.090499,0.9141037,28,59.50662,0
-0.1840973,1.080079,0.9592354,-1,59.5363,0
-0.4256536,1.085107,0.9207168,28,59.61729,0
-0.4497983,1.081873,0.9155161,29,59.63139,0
-0.493559,1.06271,0.9253831,29,59.64609,0
-0.5084072,1.049631,0.9143285,29,59.65995,0
-0.5349795,1.051566,0.8979274,29,59.67385,0
-0.5721425,1.051897,0.8975295,29,59.68969,0
-0.6096863,1.052249,0.896665,29,59.70319,0
-0.584855,1.04271,0.8975295,29,59.71466,0
