Global Position X,Global Position Y,Global Position Z,fixationID,Time,LayerNumber
-0.4395967,1.166731,1.577821,-1,24.8513,0
-0.392585,1.162975,1.568088,-1,24.8513,0
-0.4400855,1.16714,1.577883,0,24.87408,0
-0.3930717,1.163336,1.568152,-1,24.87408,0
-0.4333049,1.159899,1.577204,0,24.88076,0
-0.3863947,1.156326,1.568013,0,24.88076,0
-0.4343814,1.160397,1.577384,0,24.89445,0
-0.3874374,1.156761,1.567986,0,24.89445,0
-0.4354096,1.16054,1.577592,0,24.90722,0
-0.3884323,1.156832,1.567998,0,24.90722,0
-0.4363725,1.166762,1.577117,0,24.92142,0
-0.3893832,1.162935,1.567403,0,24.92142,0
-0.4370607,1.168182,1.57711,0,24.93589,0
-0.3900682,1.164368,1.56739,0,24.93589,0
-0.4243477,1.177332,1.573339,0,24.94881,0
-0.3777508,1.174193,1.565885,0,24.94881,0
-0.426586,1.176397,1.573929,0,24.96232,0
-0.3799224,1.173099,1.566048,0,24.96232,0
-0.4279687,1.175939,1.57428,0,24.97608,0
-0.3812623,1.172583,1.566132,0,24.97608,0
-0.4293689,1.175481,1.574635,0,24.98934,0
-0.3826187,1.172065,1.566216,0,24.98934,0
-0.4313484,1.177909,1.574798,0,25.00484,0
-0.3845525,1.174269,1.566014,0,25.00484,0
-0.4415775,1.181314,1.576648,0,25.03306,0
-0.39459,1.177479,1.566891,0,25.03306,0
-0.4423192,1.181831,1.576752,0,25.04618,0
-0.3953269,1.178066,1.566984,0,25.04618,0
-0.4560245,1.183839,1.579512,0,25.0587,0
-0.4089473,1.180125,1.569685,0,25.0587,0
-0.4607085,1.190096,1.579842,0,25.07221,0
-0.41362,1.186193,1.570032,0,25.07221,0
-0.4652715,1.185884,1.581298,0,25.08656,0
-0.4181478,1.182032,1.571474,0,25.08656,0
-0.4658137,1.189173,1.581054,0,25.10008,0
-0.4187016,1.185166,1.57125,0,25.10008,0
-0.4670537,1.191302,1.581089,0,25.11395,0
-0.4199413,1.187249,1.57129,0,25.11395,0
-0.4682933,1.193433,1.581125,0,25.12775,0
-0.4211804,1.189334,1.57133,0,25.12775,0
-0.461107,1.185039,1.580485,0,25.14246,0
-0.4140074,1.181181,1.570668,0,25.14246,0
-0.4604069,1.186249,1.5802,0,25.15638,0
-0.4133137,1.182383,1.570384,0,25.15638,0
-0.4526237,1.185583,1.578581,0,25.17153,0
-0.4055724,1.181663,1.568786,0,25.17153,0
-0.4501696,1.186306,1.577967,0,25.18529,0
-0.4031337,1.182369,1.568182,0,25.18529,0
-0.4477305,1.187024,1.577358,0,25.19784,0
-0.4007101,1.18307,1.567581,0,25.19784,0
-0.4483489,1.194129,1.576711,0,25.21109,0
-0.4013365,1.190088,1.566932,0,25.21109,0
-0.4405583,1.191768,1.575277,0,25.22886,0
-0.3935762,1.18778,1.565517,0,25.22886,0
-0.4366952,1.188153,1.574834,0,25.23928,0
-0.3897353,1.184013,1.565113,0,25.23928,0
-0.4341837,1.18568,1.57456,0,25.25332,0
-0.3872902,1.181642,1.565263,0,25.25332,0
-0.4309898,1.183837,1.574068,0,25.26747,0
-0.3841937,1.179934,1.565387,0,25.26747,0
-0.418587,1.181149,1.571667,0,25.28136,0
-0.3721576,1.177854,1.565372,0,25.28136,0
-0.4158892,1.176475,1.571594,0,25.29566,0
-0.3695171,1.17358,1.565786,0,25.29566,0
-0.4134317,1.174162,1.571319,0,25.31015,0
-0.3671196,1.171457,1.565969,0,25.31015,0
-0.411064,1.171898,1.571064,0,25.32508,0
-0.3648144,1.1692,1.56617,0,25.32508,0
-0.4083912,1.169533,1.570754,0,25.33867,0
-0.3622048,1.166969,1.566361,0,25.33867,0
-0.3996625,1.166659,1.569198,0,25.35064,0
-0.3536835,1.164525,1.566456,0,25.35064,0
-0.3963816,1.163948,1.568796,0,25.36489,0
-0.3504687,1.16203,1.566664,0,25.36489,0
-0.3904698,1.161278,1.567823,0,25.3787,0
-0.3446792,1.159658,1.566807,0,25.3787,0
-0.3797452,1.154649,1.568062,0,25.39285,0
-0.3339818,1.153164,1.567311,0,25.39285,0
-0.3750152,1.151323,1.56833,0,25.40649,0
-0.3292525,1.149866,1.567585,0,25.40649,0
-0.3643143,1.153843,1.567839,0,25.42117,0
-0.3185742,1.152394,1.567102,0,25.42117,0
-0.3548322,1.144171,1.568705,0,25.43853,0
-0.3090958,1.142666,1.567997,0,25.43853,0
-0.3465115,1.139073,1.569107,0,25.44893,0
-0.300779,1.137542,1.568404,0,25.44893,0
-0.3481932,1.131451,1.569982,0,25.46257,0
-0.3024435,1.129891,1.569282,0,25.46257,0
-0.3377959,1.125665,1.570423,0,25.47814,0
-0.2920729,1.124159,1.570002,0,25.47814,0
-0.3278452,1.120005,1.570858,0,25.49118,0
-0.2822635,1.118912,1.572308,0,25.49118,0
-0.3178709,1.114277,1.571301,0,25.50419,0
-0.2724115,1.113595,1.574685,0,25.50419,0
-0.3095165,1.113245,1.571256,0,25.51812,0
-0.264149,1.112967,1.57624,0,25.51812,0
-0.2950806,1.102851,1.572704,0,25.53154,0
-0.2497999,1.103063,1.580168,0,25.53154,0
-0.2946359,1.106745,1.571691,0,25.54683,0
-0.2493773,1.106848,1.579601,0,25.54683,0
-0.2876445,1.104507,1.573246,0,25.5598,0
-0.2423699,1.104525,1.581128,0,25.5598,0
-0.2806497,1.102319,1.575095,0,25.57336,0
-0.2353606,1.102237,1.58289,0,25.57336,0
-0.2955863,1.125919,1.56959,0,25.58768,0
-0.2503418,1.126037,1.577204,0,25.58768,0
-0.2939509,1.127154,1.569422,0,25.60186,0
-0.2487168,1.127326,1.577346,0,25.60186,0
-0.3012097,1.133069,1.568907,0,25.61562,0
-0.2559361,1.132958,1.575397,0,25.61562,0
-0.3018267,1.135489,1.568651,0,25.63242,0
-0.2565512,1.135343,1.57501,0,25.63242,0
-0.3019551,1.137537,1.568427,0,25.64744,0
-0.2566814,1.137373,1.574751,0,25.64744,0
-0.2908328,1.127254,1.569874,0,25.65699,0
-0.2455924,1.127438,1.577893,0,25.65699,0
-0.3020894,1.127379,1.569553,0,25.67055,0
-0.2567856,1.127558,1.575871,0,25.67055,0
-0.3041546,1.122923,1.570085,0,25.68451,0
-0.2588278,1.123053,1.576026,0,25.68451,0
-0.3061174,1.117729,1.570696,0,25.69873,0
-0.2607655,1.117947,1.57627,0,25.69873,0
-0.3080105,1.117787,1.570726,0,25.71313,0
-0.2626408,1.117999,1.575928,0,25.71313,0
-0.3099081,1.117841,1.570756,0,25.7269,0
-0.2645195,1.118049,1.575585,0,25.7269,0
-0.3119923,1.104473,1.572682,0,25.74149,0
-0.2665604,1.104404,1.576895,0,25.74149,0
-0.310531,1.102845,1.573093,0,25.75465,0
-0.2651155,1.102861,1.5776,0,25.75465,0
-0.309411,1.100587,1.573687,0,25.76834,0
-0.2640155,1.10047,1.578497,0,25.76834,0
-0.3098713,1.099039,1.574127,0,25.78407,0
-0.2644758,1.098884,1.578888,0,25.78407,0
-0.3105771,1.097449,1.574586,0,25.79831,0
-0.2651791,1.097252,1.579251,0,25.79831,0
-0.3022231,1.107168,1.571789,0,25.80963,0
-0.2568971,1.107352,1.578193,0,25.80963,0
-0.3029195,1.105554,1.572142,0,25.82451,0
-0.2575804,1.105652,1.578267,0,25.82451,0
-0.3028529,1.109787,1.571511,0,25.83794,0
-0.2575266,1.109903,1.577784,0,25.83794,0
-0.3021421,1.123297,1.570005,0,25.85437,0
-0.2568302,1.123567,1.576325,0,25.85437,0
-0.3021426,1.124256,1.569899,0,25.86601,0
-0.2568319,1.124518,1.576215,0,25.86601,0
-0.3021431,1.125232,1.569791,0,25.88018,0
